"ballot_id","candidate_id","sort_order"
"04700031","0460000",""
"04700031","0460002",""
"04700041","0460001",""
"04700041","0460017",""
"04700051","0460007",""
"04700051","0460012",""
"04700051","0460013",""
"04700051","0460014",""
"04700061","0460005",""
"04700061","0460006",""
"04700061","0460011",""
"04700061","0460015",""
"04700071","0460009",""
"04700071","0460016",""
"04700081","0460010",""
"04700091","0460003",""
"04700101","0460004",""
"04700101","0460008",""
