"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"MONROE LOCAL SCHOOLS","230 YANKEE RD","","","MONROE","OH","45050","SOUTH END ENT DOOR 2D- AUX GYM","6:30 am - 7:30 pm","","3941004110"
"MT PLEASANT PLACE","210 MT PLEASANT DR","","","MONROE","OH","45050","(COMMUNITY ROOM)","6:30 am - 7:30 pm","","3941004111"
"MONROE LOCAL SCHOOLS","230 YANKEE RD","","","MONROE","OH","45050","SOUTH END ENT DOOR 2D- AUX GYM","6:30 am - 7:30 pm","","3941004112"
"WYANDOT ELEMENTARY SCHOOL","7667 SUMMERLIN BLVD","","","MIDDLETOWN","OH","45044","(MAIN ENT - GYM)","6:30 am - 7:30 pm","","3941004115"
"MONROE LOCAL SCHOOLS","230 YANKEE RD","","","MONROE","OH","45050","SOUTH END ENT DOOR 2D- AUX GYM","6:30 am - 7:30 pm","","3941004116"
"LINDEN ELEMENTARY SCHOOL","801 HOADLEY AVE","","","HAMILTON","OH","45015","(GYM)","6:30 am - 7:30 pm","","3941003008"
"ROSA PARKS ELEMENTARY SCHOOL","1210 S VERITY PKWY","","","MIDDLETOWN","OH","45044","(MINNESOTA ST ENTRANCE- GYM)","6:30 am - 7:30 pm","","3941004030"
"ROSS MIDDLE SCHOOL","3425 HAMILTON CLEVES RD","","","HAMILTON","OH","45013","(FRONT ENTRANCE - GYM)","6:30 am - 7:30 pm","","3941002545"
"LAKOTA EAST FRESHMAN CAMPUS","7630 BETHANY RD","","","MIDDLETOWN","OH","45044","(GYM)","6:30 am - 7:30 pm","","3941003559"
"LAKOTA PLAINS JUNIOR SCHOOL","5500 PRINCETON RD","","","HAMILTON","OH","45011","(MAIN ENT - GYM)","6:30 am - 7:30 pm","","3941003560"
"HERITAGE ELEMENTARY SCHOOL","5052 HAMILTON MASON RD","","","HAMILTON","OH","45011","(REAR ENT - GYM)","6:30 am - 7:30 pm","","3941003561"
"HERITAGE ELEMENTARY SCHOOL","5052 HAMILTON MASON RD","","","HAMILTON","OH","45011","(REAR ENT - GYM)","6:30 am - 7:30 pm","","3941003562"
"HERITAGE ELEMENTARY SCHOOL","5052 HAMILTON MASON RD","","","HAMILTON","OH","45011","(REAR ENT - GYM)","6:30 am - 7:30 pm","","3941003563"
"VANGORDEN ELEM SCHOOL","6475 LESOURDSVILLE W CHESTER RD","","","HAMILTON","OH","45011","(MAIN ENT-GYM)","6:30 am - 7:30 pm","","3941003564"
"NORTH FAIRFIELD BAPTIST CHURCH","6853 GILMORE RD","","","HAMILTON","OH","45011","(GYM)","6:30 am - 7:30 pm","","3941002506"
"FAIRFIELD MIDDLE SCHOOL","1111 NILLES RD","","","FAIRFIELD","OH","45014","(GYM)","6:30 am - 7:30 pm","","3941002538"
"FAIRFIELD SOUTH ELEMENTARY","5460 BIBURY RD","","","FAIRFIELD","OH","45014","(MULTI-PURPOSE RM)","6:30 am - 7:30 pm","","3941002509"
"BUTLER TECH EDUCATIONAL RESOURCE CENTER","3603 HAMILTON MIDDLETOWN RD","","","HAMILTON","OH","45011","(MEETING ROOM)","6:30 am - 7:30 pm","","3941002546"
"FAIRFIELD EAST ELEM SCHOOL","6711 MORRIS RD","","","HAMILTON","OH","45011","(GYM)","6:30 am - 7:30 pm","","3941002547"
"FAIRFIELD NORTH ELEMENTARY","6116 MORRIS RD","","","HAMILTON","OH","45011","(GYM)","6:30 am - 7:30 pm","","3941002548"
"LAKOTA EAST HIGH SCHOOL","6840 LAKOTA LN","","","MIDDLETOWN","OH","45044","(FRONT ENTRANCE - GYM)","6:30 am - 7:30 pm","","3941003566"
"VOICE OF AMERICA - METRO PARKS","7850 VOA PARK DR","","","WEST CHESTER","OH","45069","(RONALD REAGAN LODGE)","6:30 am - 7:30 pm","","3941008966"
"HAMILTON CHRISTIAN CENTER","1940 MILLVILLE AVE","","","HAMILTON","OH","45013","FIRESIDE HALL/FAMILY LIFE CMPX","6:30 am - 7:30 pm","","3941003045"
"HAMILTON HIGH SCHOOL","1165 EATON AVE","","","HAMILTON","OH","45013","NW WASHINGTON BLVD ENT -  AUX GYM","6:30 am - 7:30 pm","","3941003046"
"SOUTHWEST REGIONAL WATER DIST","3640 OLD OXFORD RD","","","HAMILTON","OH","45013","(MEETING RM)","6:30 am - 7:30 pm","","3941003038"
"BOARD OF ELECTIONS","1802 PRINCETON RD","","","HAMILTON","OH","45011","(CONFERENCE RM C)","6:30 am - 7:30 pm","","3941002549"
"LAKOTA EAST FRESHMAN CAMPUS","7630 BETHANY RD","","","MIDDLETOWN","OH","45044","(GYM)","6:30 am - 7:30 pm","","3941003545"
"LAKOTA EAST FRESHMAN CAMPUS","7630 BETHANY RD","","","MIDDLETOWN","OH","45044","(GYM)","6:30 am - 7:30 pm","","3941003567"
"LAKOTA EAST FRESHMAN CAMPUS","7630 BETHANY RD","","","MIDDLETOWN","OH","45044","(GYM)","6:30 am - 7:30 pm","","3941003568"
"RIDGEWAY ELEMENTARY SCHOOL","267 WASSERMAN RD","","","HAMILTON","OH","45013","(GYM)","6:30 am - 7:30 pm","","3941003011"
"MONROE LOCAL SCHOOLS","230 YANKEE RD","","","MONROE","OH","45050","SOUTH END ENT DOOR 2D- AUX GYM","6:30 am - 7:30 pm","","3941004118"
"MT PLEASANT PLACE","210 MT PLEASANT DR","","","MONROE","OH","45050","(COMMUNITY ROOM)","6:30 am - 7:30 pm","","3941004119"
"EDGEWOOD MIDDLE SCHOOL","5005 TRENTON OXFORD RD","","","TRENTON","OH","45067","(AUDITORIUM - GYM )","6:30 am - 7:30 pm","","3941008484"
"LAKOTA EAST HIGH SCHOOL","6840 LAKOTA LN","","","MIDDLETOWN","OH","45044","(FRONT ENTRANCE - GYM)","6:30 am - 7:30 pm","","3941003569"
"LAKOTA PLAINS JUNIOR SCHOOL","5500 PRINCETON RD","","","HAMILTON","OH","45011","(MAIN ENT - GYM)","6:30 am - 7:30 pm","","3941003570"
"FAIRFIELD EAST ELEM SCHOOL","6711 MORRIS RD","","","HAMILTON","OH","45011","(GYM)","6:30 am - 7:30 pm","","3941002550"
"BROOKWOOD ELEMENTARY SCHOOL","1325 STAHLHEBER RD","","","HAMILTON","OH","45013","(GYM)","6:30 am - 7:30 pm","","3941003010"
"HAMILTON HIGH SCHOOL","1165 EATON AVE","","","HAMILTON","OH","45013","NW WASHINGTON BLVD ENT -  AUX GYM","6:30 am - 7:30 pm","","3941002969"
"MT ZION CHURCH","2004 BELLFLOWER RD NE","","","MINERVA","OH","44657","","6:30 am - 7:30 pm","","3941004942"
"LAKE MOHAWK CLUBHOUSE","1 N MOHAWK DR","","","MALVERN","OH","44644","","6:30 am - 7:30 pm","","3941006445"
"FIRST CHRISTIAN CHURCH","4046 CORAL RD","","","MALVERN","OH","44644","","6:30 am - 7:30 pm","","3941005177"
"FIRST CHRISTIAN CHURCH","4046 CORAL RD","","","MALVERN","OH","44644","","6:30 am - 7:30 pm","","3941005178"
"ST. PAUL S LUTHERAN CHURCH","515 E. LINE ST","","","MINERVA","OH","44657","","6:30 am - 7:30 pm","","3941005179"
"FIRST CHRISTIAN CHURCH","4046 CORAL RD","","","MALVERN","OH","44644","","6:30 am - 7:30 pm","","3941006273"
"ST. PAUL S LUTHERAN CHURCH","515 E. LINE ST","","","MINERVA","OH","44657","","6:30 am - 7:30 pm","","3941006433"
"FRIENDSHIP CENTER","100 KENSINGTON RD NE","","","CARROLLTON","OH","44615","","6:30 am - 7:30 pm","","3941005259"
"FRIENDSHIP CENTER","100 KENSINGTON RD NE","","","CARROLLTON","OH","44615","","6:30 am - 7:30 pm","","3941005245"
"FRIENDSHIP CENTER","100 KENSINGTON RD NE","","","CARROLLTON","OH","44615","","6:30 am - 7:30 pm","","3941005246"
"EAST TWP BUILDING","6077 BANE RD NE","","","KENSINGTON","OH","44427","","6:30 am - 7:30 pm","","3941005627"
"FOX TWP FIRE DEPT","7119 SALINEVILLE RD NE","","","MECHANICSTOWN","OH","44651","","6:30 am - 7:30 pm","","3941005750"
"NEW HARRISBURG CHURCH","3006 WAYNESBURG RD NW","","","CARROLLTON","OH","44615","","6:30 am - 7:30 pm","","3941005908"
"NEW HARRISBURG CHURCH","3006 WAYNESBURG RD NW","","","CARROLLTON","OH","44615","","6:30 am - 7:30 pm","","3941005910"
"LEE TWP BUILDING","APOLLO RD SE","","","HARLEM SPRINGS","OH","44631","","6:30 am - 7:30 pm","","3941006131"
"KILGORE EVANGELICAL CHURCH","8114 GERMANO RD SE","","","AMSTERDAM  OH","OH","43903","1 MILE SOUTH OF KILGORE ON SR 9","6:30 am - 7:30 pm","","3941006231"
"NAZARENE FELLOWSHIP HALL","7 LIBERTY ST","","","DELLROY","OH","44620","","6:30 am - 7:30 pm","","3941006127"
"NAZARENE FELLOWSHIP HALL","7 LIBERTY ST","","","DELLROY","OH","44620","","6:30 am - 7:30 pm","","3941006446"
"CONOTTON VALLEY SCHOOL","7205 CUMBERLAND RD SW","","","BOWERSTON","OH","44695","","6:30 am - 7:30 pm","","3941006625"
"PERRY TWP BUILDING","154 AMSTERDAM RD SE","","","SCIO","OH","43988","","6:30 am - 7:30 pm","","3941006690"
"BEREA BAPTIST CHURCH","250 WEST ST","","","BEREA","OH","44017","250 WEST STREET","6:30 am - 7:30 pm","","394100540"
"HERITAGE CONGREGATIONAL CHURCH","485 WEST ST","","","BEREA","OH","44017","485 WEST STREET","6:30 am - 7:30 pm","","394100541"
"HERITAGE CONGREGATIONAL CHURCH","485 WEST ST","","","BEREA","OH","44017","485 WEST STREET","6:30 am - 7:30 pm","","394100542"
"QUARRY TOWN (CMHA)","55 W BAGLEY RD","","","BEREA","OH","44017","55 WEST BAGLEY ROAD","6:30 am - 7:30 pm","","394100543"
"BALDWIN WALLACE REC. CENTER","136 E BAGLEY RD","","","BEREA","OH","44017","136 EAST BAGLEY ROAD","6:30 am - 7:30 pm","","394100544"
"BALDWIN WALLACE REC. CENTER","136 E BAGLEY RD","","","BEREA","OH","44017","136 EAST BAGLEY ROAD","6:30 am - 7:30 pm","","394100545"
"HERITAGE CONGREGATIONAL CHURCH","485 WEST ST","","","BEREA","OH","44017","485 WEST STREET","6:30 am - 7:30 pm","","394100547"
"HERITAGE CONGREGATIONAL CHURCH","485 WEST ST","","","BEREA","OH","44017","485 WEST STREET","6:30 am - 7:30 pm","","394100546"
"BALDWIN WALLACE REC. CENTER","136 E BAGLEY RD","","","BEREA","OH","44017","136 EAST BAGLEY ROAD","6:30 am - 7:30 pm","","394100548"
"CUYAHOGA VALLEY CAREER CENTER","8001 BRECKSVILLE RD","","","BRECKSVILLE","OH","44141","8001 BRECKSVILLE ROAD","6:30 am - 7:30 pm","","394100639"
"CUYAHOGA VALLEY CAREER CENTER","8001 BRECKSVILLE RD","","","BRECKSVILLE","OH","44141","8001 BRECKSVILLE ROAD","6:30 am - 7:30 pm","","394100640"
"BLOSSOM PROPERTY (BUILDING 7)","4400 OAKES RD","","","BRECKSVILLE","OH","44141","4400 OAKES ROAD","6:30 am - 7:30 pm","","394100643"
"BRECKSVILLE COMMUNITY CENTER","0 ONE COMMUNITY DR","","","BRECKSVILLE","OH","44141","ONE COMMUNITY DRIVE","6:30 am - 7:30 pm","","394100642"
"BRECKSVILLE COMMUNITY CENTER","0 ONE COMMUNITY DR","","","BRECKSVILLE","OH","44141","ONE COMMUNITY DRIVE","6:30 am - 7:30 pm","","394100641"
"CUYAHOGA VALLEY CAREER CENTER","8001 BRECKSVILLE RD","","","BRECKSVILLE","OH","44141","8001 BRECKSVILLE ROAD","6:30 am - 7:30 pm","","394100638"
"BLOSSOM PROPERTY (BUILDING 7)","4400 OAKES RD","","","BRECKSVILLE","OH","44141","4400 OAKES ROAD","6:30 am - 7:30 pm","","394100647"
"BLOSSOM PROPERTY (BUILDING 7)","4400 OAKES RD","","","BRECKSVILLE","OH","44141","4400 OAKES ROAD","6:30 am - 7:30 pm","","394100645"
"BRECKSVILLE COMMUNITY CENTER","0 ONE COMMUNITY DR","","","BRECKSVILLE","OH","44141","ONE COMMUNITY DRIVE","6:30 am - 7:30 pm","","394100644"
"BLOSSOM PROPERTY (BUILDING 7)","4400 OAKES RD","","","BRECKSVILLE","OH","44141","4400 OAKES ROAD","6:30 am - 7:30 pm","","394100646"
"BRECKSVILLE COMMUNITY CENTER","0 ONE COMMUNITY DR","","","BRECKSVILLE","OH","44141","ONE COMMUNITY DRIVE","6:30 am - 7:30 pm","","394100648"
"AL KORAN SHRINE","1000 EDGERTON RD","","","BROADVIEW HEIGHTS","OH","44147","1000 EAST EDGERTON ROAD","6:30 am - 7:30 pm","","394100660"
"BROADVIEW HTS. COMMUNITY BLDG.","9543 BROADVIEW RD","","","BROADVIEW HEIGHTS","OH","44147","9543 BROADVIEW ROAD","6:30 am - 7:30 pm","","394100661"
"TRIUNE LUTHERAN CHURCH","4810 W MILL RD","","","BROADVIEW HEIGHTS","OH","44147","4810 WEST MILL ROAD","6:30 am - 7:30 pm","","394100659"
"TRIUNE LUTHERAN CHURCH","4810 W MILL RD","","","BROADVIEW HEIGHTS","OH","44147","4810 WEST MILL ROAD","6:30 am - 7:30 pm","","394100662"
"ST. MICHAELS WOODSIDE HALL","5025 E MILL RD","","","BROADVIEW HEIGHTS","OH","44147","5025 EAST MILL ROAD","6:30 am - 7:30 pm","","394100663"
"ST. MICHAELS WOODSIDE HALL","5025 E MILL RD","","","BROADVIEW HEIGHTS","OH","44147","5025 EAST MILL ROAD","6:30 am - 7:30 pm","","394100664"
"ST. SAVA CHURCH HALL","2151 W WALLINGS RD","","","BROADVIEW HEIGHTS","OH","44147","2151 WEST WALLINGS ROAD","6:30 am - 7:30 pm","","394100666"
"BROADVIEW HTS. COMMUNITY BLDG.","9543 BROADVIEW RD","","","BROADVIEW HEIGHTS","OH","44147","9543 BROADVIEW ROAD","6:30 am - 7:30 pm","","394100667"
"ST. SAVA CHURCH HALL","2151 W WALLINGS RD","","","BROADVIEW HEIGHTS","OH","44147","2151 WEST WALLINGS ROAD","6:30 am - 7:30 pm","","394100668"
"AL KORAN SHRINE","1000 EDGERTON RD","","","BROADVIEW HEIGHTS","OH","44147","1000 EAST EDGERTON ROAD","6:30 am - 7:30 pm","","394100673"
"BROADVIEW HTS. COMMUNITY BLDG.","9543 BROADVIEW RD","","","BROADVIEW HEIGHTS","OH","44147","9543 BROADVIEW ROAD","6:30 am - 7:30 pm","","394100671"
"AL KORAN SHRINE","1000 EDGERTON RD","","","BROADVIEW HEIGHTS","OH","44147","1000 EAST EDGERTON ROAD","6:30 am - 7:30 pm","","394100672"
"BROOKLYN COMMUNITY CENTER","7727 MEMPHIS AVE","","","BROOKLYN","OH","44144","7727 MEMPHIS AVENUE","6:30 am - 7:30 pm","","394100686"
"BROOKLYN HIGH SCHOOL","9200 BIDDULPH RD","","","BROOKLYN","OH","44144","9200 BIDDULPH ROAD","6:30 am - 7:30 pm","","394100687"
"DR. MARTIN LUTHER EV.LUTH. CHURCH","4470 RIDGE RD","","","BROOKLYN","OH","44144","4470 RIDGE ROAD","6:30 am - 7:30 pm","","394100688"
"BROOKLYN COMMUNITY CENTER","7727 MEMPHIS AVE","","","BROOKLYN","OH","44144","7727 MEMPHIS AVENUE","6:30 am - 7:30 pm","","394100690"
"BROOKLYN HIGH SCHOOL","9200 BIDDULPH RD","","","BROOKLYN","OH","44144","9200 BIDDULPH ROAD","6:30 am - 7:30 pm","","394100692"
"BROOKLYN COMMUNITY CENTER","7727 MEMPHIS AVE","","","BROOKLYN","OH","44144","7727 MEMPHIS AVENUE","6:30 am - 7:30 pm","","394100691"
"BROOKLYN HIGH SCHOOL","9200 BIDDULPH RD","","","BROOKLYN","OH","44144","9200 BIDDULPH ROAD","6:30 am - 7:30 pm","","394100689"
"DR. MARTIN LUTHER EV.LUTH. CHURCH","4470 RIDGE RD","","","BROOKLYN","OH","44144","4470 RIDGE ROAD","6:30 am - 7:30 pm","","394100693"
"FIRE STATION # 2 BR PK","22530 RUPLE PKY","","","BROOK PARK","OH","44142","22530 RUPLE PARKWAY","6:30 am - 7:30 pm","","394100694"
"BROOK PARK RECREATION CENTER","17400 HOLLAND RD","","","BROOK PARK","OH","44142","17400 HOLLAND ROAD","6:30 am - 7:30 pm","","394100696"
"BROOK PARK RECREATION CENTER","17400 HOLLAND RD","","","BROOK PARK","OH","44142","17400 HOLLAND ROAD","6:30 am - 7:30 pm","","394100695"
"BROOK PARK UNITED METH. CHURCH","6220 SMITH RD","","","BROOK PARK","OH","44142","6220 SMITH ROAD","6:30 am - 7:30 pm","","394100697"
"BROOK PARK UNITED METH. CHURCH","6220 SMITH RD","","","BROOK PARK","OH","44142","6220 SMITH ROAD","6:30 am - 7:30 pm","","394100698"
"BROOK PARK COUNCIL CHAMBERS","6161 ENGLE RD","","","BROOK PARK","OH","44142","6161 ENGLE ROAD","6:30 am - 7:30 pm","","394100700"
"BROOK PARK COUNCIL CHAMBERS","6161 ENGLE RD","","","BROOK PARK","OH","44142","6161 ENGLE ROAD","6:30 am - 7:30 pm","","394100699"
"UAW HALL #1250","17250 HUMMEL RD","","","BROOK PARK","OH","44142","17250 HUMMEL ROAD","6:30 am - 7:30 pm","","394100702"
"UAW HALL #1250","17250 HUMMEL RD","","","BROOK PARK","OH","44142","17250 HUMMEL ROAD","6:30 am - 7:30 pm","","394100701"
"UAW HALL #1250","17250 HUMMEL RD","","","BROOK PARK","OH","44142","17250 HUMMEL ROAD","6:30 am - 7:30 pm","","394100703"
"BROOK PARK UNITED METH. CHURCH","6220 SMITH RD","","","BROOK PARK","OH","44142","6220 SMITH ROAD","6:30 am - 7:30 pm","","394100704"
"BROOKVIEW ELEMENTARY SCHOOL","14100 PARKMAN RD","","","BROOK PARK","OH","44142","14105 SNOW ROAD","6:30 am - 7:30 pm","","394100706"
"BROOKVIEW ELEMENTARY SCHOOL","14100 PARKMAN RD","","","BROOK PARK","OH","44142","14105 SNOW ROAD","6:30 am - 7:30 pm","","394100705"
"ROBERT H. JAMISON PRE K-8 SCHOOL","13905 HARVARD AVE","","","CLEVELAND","OH","44128","4092 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001193"
"ROBERT H. JAMISON PRE K-8 SCHOOL","13905 HARVARD AVE","","","CLEVELAND","OH","44128","4092 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001194"
"CANAAN MISSIONARY BAPTIST CHURCH","4688 E 162ND ST","","","CLEVELAND","OH","44128","4688 EAST 162ND STREET","6:30 am - 7:30 pm","","3941001196"
"SOUTHEAST SEVENTH DAY ADVENTIST","16602 TARKINGTON AVE","","","CLEVELAND","OH","44128","16602 TARKINGTON AVENUE","6:30 am - 7:30 pm","","3941001197"
"SOUTHEAST SEVENTH DAY ADVENTIST","16602 TARKINGTON AVE","","","CLEVELAND","OH","44128","16602 TARKINGTON AVENUE","6:30 am - 7:30 pm","","3941001199"
"INDEPENDENCE FIELD HOUSE","6354 SELIG DR","","","INDEPENDENCE","OH","44131","6354 SELIG DRIVE","6:30 am - 7:30 pm","","3941003220"
"INDEPENDENCE FIELD HOUSE","6354 SELIG DR","","","INDEPENDENCE","OH","44131","6354 SELIG DRIVE","6:30 am - 7:30 pm","","3941003221"
"ELMWOOD RECREATION CENTER","6200 ELMWOOD AVE","","","INDEPENDENCE","OH","44131","6200 W. PETE WISNIESKI PARKWAY","6:30 am - 7:30 pm","","3941003219"
"HORACE MANN ELEMENTARY SCHOOL","1215 W CLIFTON BLVD","","","LAKEWOOD","OH","44107","1215 WEST CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003431"
"HARDING MIDDLE SCHOOL","16601 MADISON AVE","","","LAKEWOOD","OH","44107","16601 MADISON AVENUE","6:30 am - 7:30 pm","","3941003425"
"HARDING MIDDLE SCHOOL","16601 MADISON AVE","","","LAKEWOOD","OH","44107","16601 MADISON AVENUE","6:30 am - 7:30 pm","","3941003427"
"HARDING MIDDLE SCHOOL","16601 MADISON AVE","","","LAKEWOOD","OH","44107","16601 MADISON AVENUE","6:30 am - 7:30 pm","","3941003426"
"HAYES ELEMENTARY SCHOOL","16401 DELAWARE AVE","","","LAKEWOOD","OH","44107","16401 DELAWARE AVENUE","6:30 am - 7:30 pm","","3941003424"
"HORACE MANN ELEMENTARY SCHOOL","1215 W CLIFTON BLVD","","","LAKEWOOD","OH","44107","1215 WEST CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003433"
"HORACE MANN ELEMENTARY SCHOOL","1215 W CLIFTON BLVD","","","LAKEWOOD","OH","44107","1215 WEST CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003429"
"HORACE MANN ELEMENTARY SCHOOL","1215 W CLIFTON BLVD","","","LAKEWOOD","OH","44107","1215 WEST CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003432"
"HORACE MANN ELEMENTARY SCHOOL","1215 W CLIFTON BLVD","","","LAKEWOOD","OH","44107","1215 WEST CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003430"
"HARDING MIDDLE SCHOOL","16601 MADISON AVE","","","LAKEWOOD","OH","44107","16601 MADISON AVENUE","6:30 am - 7:30 pm","","3941003428"
"LAKEWOOD UNITED METH. CHURCH","15700 DETROIT AVE","","","LAKEWOOD","OH","44107","15700 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003434"
"HAYES ELEMENTARY SCHOOL","16401 DELAWARE AVE","","","LAKEWOOD","OH","44107","16401 DELAWARE AVENUE","6:30 am - 7:30 pm","","3941003441"
"LAKEWOOD UNITED METH. CHURCH","15700 DETROIT AVE","","","LAKEWOOD","OH","44107","15700 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003436"
"LAKEWOOD PRESBYTERIAN CHURCH","14502 DETROIT AVE","","","LAKEWOOD","OH","44107","14502 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003435"
"HAYES ELEMENTARY SCHOOL","16401 DELAWARE AVE","","","LAKEWOOD","OH","44107","16401 DELAWARE AVENUE","6:30 am - 7:30 pm","","3941003443"
"LAKEWOOD PRESBYTERIAN CHURCH","14502 DETROIT AVE","","","LAKEWOOD","OH","44107","14502 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003440"
"LAKEWOOD PRESBYTERIAN CHURCH","14502 DETROIT AVE","","","LAKEWOOD","OH","44107","14502 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003439"
"LAKEWOOD UNITED METH. CHURCH","15700 DETROIT AVE","","","LAKEWOOD","OH","44107","15700 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003438"
"HAYES ELEMENTARY SCHOOL","16401 DELAWARE AVE","","","LAKEWOOD","OH","44107","16401 DELAWARE AVENUE","6:30 am - 7:30 pm","","3941003442"
"LAKEWOOD UNITED METH. CHURCH","15700 DETROIT AVE","","","LAKEWOOD","OH","44107","15700 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003437"
"EMERSON ELEMENTARY SCHOOL","13439 CLIFTON BLVD","","","LAKEWOOD","OH","44107","13439 CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003444"
"EMERSON ELEMENTARY SCHOOL","13439 CLIFTON BLVD","","","LAKEWOOD","OH","44107","13439 CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003450"
"LAKEWOOD PRESBYTERIAN CHURCH","14502 DETROIT AVE","","","LAKEWOOD","OH","44107","14502 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003445"
"HARRISON ELEMENTARY SCHOOL","2080 QUAIL ST","","","LAKEWOOD","OH","44107","2080 QUAIL STREET","6:30 am - 7:30 pm","","3941003453"
"EMERSON ELEMENTARY SCHOOL","13439 CLIFTON BLVD","","","LAKEWOOD","OH","44107","13439 CLIFTON BOULEVARD","6:30 am - 7:30 pm","","3941003449"
"WESTERLY APTS. (BARTON CTR)","14312 DETROIT AVE","","","LAKEWOOD","OH","44107","14312 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003448"
"LAKEWOOD HIGH SCHOOL","14100 FRANKLIN BLVD","","","LAKEWOOD","OH","44107","14100 FRANKLIN BOULEVARD","6:30 am - 7:30 pm","","3941003447"
"LAKEWOOD HIGH SCHOOL","14100 FRANKLIN BLVD","","","LAKEWOOD","OH","44107","14100 FRANKLIN BOULEVARD","6:30 am - 7:30 pm","","3941003446"
"LAKEWOOD HIGH SCHOOL","14100 FRANKLIN BLVD","","","LAKEWOOD","OH","44107","14100 FRANKLIN BOULEVARD","6:30 am - 7:30 pm","","3941003451"
"HARRISON ELEMENTARY SCHOOL","2080 QUAIL ST","","","LAKEWOOD","OH","44107","2080 QUAIL STREET","6:30 am - 7:30 pm","","3941003452"
"WINTON PLACE","12700 LAKE AVE","","","LAKEWOOD","OH","44107","12700 LAKE AVENUE","6:30 am - 7:30 pm","","3941003454"
"LAKE SHORE TOWERS","12506 EDGEWATER DR","","","LAKEWOOD","OH","44107","12506 EDGEWATER DRIVE","6:30 am - 7:30 pm","","3941003455"
"GARFIELD SCHOOL","13114 DETROIT AVE","","","LAKEWOOD","OH","44107","13114 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003459"
"LAKEWOOD CITY HALL","12650 DETROIT AVE","","","LAKEWOOD","OH","44107","12650 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003458"
"WINTON PLACE","12700 LAKE AVE","","","LAKEWOOD","OH","44107","12700 LAKE AVENUE","6:30 am - 7:30 pm","","3941003457"
"LAKEWOOD CITY HALL","12650 DETROIT AVE","","","LAKEWOOD","OH","44107","12650 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003462"
"LAKEWOOD CITY HALL","12650 DETROIT AVE","","","LAKEWOOD","OH","44107","12650 DETROIT AVENUE","6:30 am - 7:30 pm","","3941003464"
"HARRISON ELEMENTARY SCHOOL","2080 QUAIL ST","","","LAKEWOOD","OH","44107","2080 QUAIL STREET","6:30 am - 7:30 pm","","3941003461"
"COVE CHURCH","12501 LAKE AVE","","","LAKEWOOD","OH","44107","12501 LAKE AVENUE","6:30 am - 7:30 pm","","3941003456"
"LAKE SHORE TOWERS","12506 EDGEWATER DR","","","LAKEWOOD","OH","44107","12506 EDGEWATER DRIVE","6:30 am - 7:30 pm","","3941003463"
"HARRISON ELEMENTARY SCHOOL","2080 QUAIL ST","","","LAKEWOOD","OH","44107","2080 QUAIL STREET","6:30 am - 7:30 pm","","3941003460"
"LYNDHURST COMMUNITY CENTER","1341 PARKVIEW DR","","","LYNDHURST","OH","44124","1341 PARKVIEW DRIVE","6:30 am - 7:30 pm","","3941003662"
"LYNDHURST COMMUNITY CENTER","1341 PARKVIEW DR","","","LYNDHURST","OH","44124","1341 PARKVIEW DRIVE","6:30 am - 7:30 pm","","3941003663"
"LYNDHURST COMMUNITY CENTER","1341 PARKVIEW DR","","","LYNDHURST","OH","44124","1341 PARKVIEW DRIVE","6:30 am - 7:30 pm","","3941003661"
"LYNDHURST COMMUNITY CENTER","1341 PARKVIEW DR","","","LYNDHURST","OH","44124","1341 PARKVIEW DRIVE","6:30 am - 7:30 pm","","3941003664"
"LYNDHURST COMMUNITY CENTER","1341 PARKVIEW DR","","","LYNDHURST","OH","44124","1341 PARKVIEW DRIVE","6:30 am - 7:30 pm","","3941003665"
"LYNDHURST COMM. PRESB. CHURCH","5312 MAYFIELD RD","","","LYNDHURST","OH","44124","5312 MAYFIELD ROAD","6:30 am - 7:30 pm","","3941003666"
"SHERRI PARK APARTMENTS","2201 ACACIA","","","LYNDHURST","OH","44124","2201 ACACIA PARK DRIVE","6:30 am - 7:30 pm","","3941003667"
"LYNDHURST COMM. PRESB. CHURCH","5312 MAYFIELD RD","","","LYNDHURST","OH","44124","5312 MAYFIELD ROAD","6:30 am - 7:30 pm","","3941003668"
