"referendum_id","custom_ballot_id","write_in","image_url","id"
"135000","","no","","13700011"
"135001","","no","","13700021"
"135002","","no","","13700031"
"","","no","","13700001"
"","","no","","13700041"
"","","no","","13700051"
"","","no","","13700061"
"","","no","","13700071"
"","","no","","13700081"
"","","no","","13700091"
"","","no","","13700101"
"","","no","","13700111"
"","","no","","13700121"
"","","no","","13700131"
