id,duplicate_id
5410199992242,54101999634269
5410199992242,54101999275982
5410199992242,54101999493984
5410199992242,54101999686581
5410199992242,54101999767801
5410199992242,54101999776489
54101999717573,5410199976698
54101999717573,54101999627813
54101999717573,5410199936355
54101999717573,5410199967775
54101999717573,5410199926547
54101999717573,5410199961627
54101999717573,54101999783271
54101999717573,54101999491881
54101999717573,54101999566074
54101999717573,54101999988117
54101999430334,541019991164450
54101999430334,54101999590918
5410199940957,54101999260592
54101999626023,54101999923656
54101999103895,54101999110639
541019995129,54101999197436
541019995129,54101999206627
541019995129,541019991049473
54101999429512,54101999449334
5410199936355,5410199976698
5410199936355,54101999627813
5410199936355,54101999717573
5410199936355,5410199967775
5410199936355,5410199926547
5410199936355,5410199961627
5410199936355,54101999783271
5410199936355,54101999491881
5410199936355,54101999566074
5410199936355,54101999988117
541019991136001,5410199921754
541019991136001,54101999577189
54101999618046,54101999345559
54101999618046,54101999343911
54101999618046,54101999368686
54101999618046,54101999634060
54101999618046,54101999309510
54101999618046,54101999289344
54101999847772,54101999619438
54101999847772,54101999574976
5410199920809,541019991168287
5410199920809,54101999259220
54101999518993,54101999874352
54101999518993,54101999650943
5410199967775,5410199976698
5410199967775,54101999627813
5410199967775,54101999717573
5410199967775,5410199936355
5410199967775,5410199926547
5410199967775,5410199961627
5410199967775,54101999783271
5410199967775,54101999491881
5410199967775,54101999566074
5410199967775,54101999988117
54101999847948,54101999406718
54101999847948,54101999786458
54101999847948,54101999794359
54101999847948,54101999253001
54101999847948,54101999159952
54101999847948,54101999263785
54101999847948,54101999280282
54101999847948,541019991054400
5410199926547,5410199976698
5410199926547,54101999627813
5410199926547,54101999717573
5410199926547,5410199936355
5410199926547,5410199967775
5410199926547,5410199961627
5410199926547,54101999783271
5410199926547,54101999491881
5410199926547,54101999566074
5410199926547,54101999988117
541019991127734,541019991214133
54101999197436,541019995129
54101999197436,54101999206627
54101999197436,541019991049473
5410199961627,5410199976698
5410199961627,54101999627813
5410199961627,54101999717573
5410199961627,5410199936355
5410199961627,5410199967775
5410199961627,5410199926547
5410199961627,54101999783271
5410199961627,54101999491881
5410199961627,54101999566074
5410199961627,54101999988117
54101999852099,541019991116380
54101999852099,54101999854111
54101999406718,54101999847948
54101999406718,54101999786458
54101999406718,54101999794359
54101999406718,54101999253001
54101999406718,54101999159952
54101999406718,54101999263785
54101999406718,54101999280282
54101999406718,541019991054400
54101999206627,541019995129
54101999206627,54101999197436
54101999206627,541019991049473
5410199921754,541019991136001
5410199921754,54101999577189
54101999345559,54101999618046
54101999345559,54101999343911
54101999345559,54101999368686
54101999345559,54101999634060
54101999345559,54101999309510
54101999345559,54101999289344
54101999854111,541019991116380
54101999854111,54101999852099
541019991164450,54101999430334
541019991164450,54101999590918
54101999351261,5410199992242
54101999351261,54101999841379
54101999351261,54101999322205
54101999351261,54101999469436
54101999351261,54101999634415
54101999351261,54101999634269
54101999351261,54101999275982
54101999351261,54101999493984
54101999351261,54101999686581
54101999351261,54101999767801
54101999351261,54101999776489
54101999894573,54101999960860
54101999822950,54101999410896
54101999841379,5410199992242
54101999841379,54101999351261
54101999841379,54101999322205
54101999841379,54101999469436
54101999841379,54101999634415
54101999841379,54101999634269
54101999841379,54101999275982
54101999841379,54101999493984
54101999841379,54101999686581
54101999841379,54101999767801
54101999841379,54101999776489
54101999410896,54101999822950
541019991168287,5410199920809
541019991168287,54101999259220
54101999343911,54101999618046
54101999343911,54101999345559
54101999343911,54101999368686
54101999343911,54101999634060
54101999343911,54101999309510
54101999343911,54101999289344
54101999322205,5410199992242
54101999322205,54101999351261
54101999322205,54101999841379
54101999322205,54101999469436
54101999322205,54101999634415
54101999322205,54101999634269
54101999322205,54101999275982
54101999322205,54101999493984
54101999322205,54101999686581
54101999322205,54101999767801
54101999322205,54101999776489
54101999469436,5410199992242
54101999469436,54101999351261
54101999469436,54101999841379
54101999469436,54101999322205
54101999469436,54101999634415
54101999469436,54101999634269
54101999469436,54101999275982
54101999469436,54101999493984
54101999469436,54101999686581
54101999469436,54101999767801
54101999469436,54101999776489
54101999923656,54101999626023
541019991164717,54101999998945
54101999930197,54101999729665
54101999930197,54101999499732
54101999960860,54101999894573
54101999368686,54101999618046
54101999368686,54101999345559
54101999368686,54101999343911
54101999368686,54101999634060
54101999368686,54101999309510
54101999368686,54101999289344
54101999786458,54101999847948
54101999786458,54101999406718
54101999786458,54101999794359
54101999786458,54101999253001
54101999786458,54101999159952
54101999786458,54101999263785
54101999786458,54101999280282
54101999786458,541019991054400
54101999959951,54101999181280
54101999794569,54101999586159
54101999794359,54101999847948
54101999794359,54101999406718
54101999794359,54101999786458
54101999794359,54101999253001
54101999794359,54101999159952
54101999794359,54101999263785
54101999794359,54101999280282
54101999794359,541019991054400
54101999874352,54101999518993
54101999874352,54101999650943
54101999783271,5410199976698
54101999783271,54101999627813
54101999783271,54101999717573
54101999783271,5410199936355
54101999783271,5410199967775
54101999783271,5410199926547
54101999783271,5410199961627
54101999783271,54101999491881
54101999783271,54101999566074
54101999783271,54101999988117
54101999634415,5410199992242
54101999634415,54101999351261
54101999634415,54101999841379
54101999634415,54101999322205
54101999634415,54101999469436
54101999634415,54101999634269
54101999634415,54101999275982
54101999634415,54101999493984
54101999634415,54101999686581
54101999634415,54101999767801
54101999634415,54101999776489
54101999608962,541019991215230
54101999378890,54101999117662
54101999634060,54101999618046
54101999634060,54101999345559
54101999634060,54101999343911
54101999634060,54101999368686
54101999634060,54101999309510
54101999634060,54101999289344
54101999253001,54101999847948
54101999253001,54101999406718
54101999253001,54101999786458
54101999253001,54101999794359
54101999253001,54101999159952
54101999253001,54101999263785
54101999253001,54101999280282
54101999253001,541019991054400
54101999590918,54101999430334
54101999590918,541019991164450
54101999634269,5410199992242
54101999634269,54101999351261
54101999634269,54101999841379
54101999634269,54101999322205
54101999634269,54101999469436
54101999634269,54101999634415
54101999634269,54101999275982
54101999634269,54101999493984
54101999634269,54101999686581
54101999634269,54101999767801
54101999634269,54101999776489
54101999309510,54101999618046
54101999309510,54101999345559
54101999309510,54101999343911
54101999309510,54101999368686
54101999309510,54101999634060
54101999309510,54101999289344
54101999650943,54101999518993
54101999650943,54101999874352
54101999878229,54101999161053
54101999159952,54101999847948
54101999159952,54101999406718
54101999159952,54101999786458
54101999159952,54101999794359
54101999159952,54101999253001
54101999159952,54101999263785
54101999159952,54101999280282
54101999159952,541019991054400
54101999604772,54101999994174
54101999491881,5410199976698
54101999491881,54101999627813
54101999491881,54101999717573
54101999491881,5410199936355
54101999491881,5410199967775
54101999491881,5410199926547
54101999491881,5410199961627
54101999491881,54101999783271
54101999491881,54101999566074
54101999491881,54101999988117
54101999157599,54101999279179
54101999190767,54101999234965
54101999190767,5410199985477
54101999161053,54101999878229
54101999181280,54101999959951
54101999499732,54101999729665
54101999499732,54101999930197
54101999566074,5410199976698
54101999566074,54101999627813
54101999566074,54101999717573
54101999566074,5410199936355
54101999566074,5410199967775
54101999566074,5410199926547
54101999566074,5410199961627
54101999566074,54101999783271
54101999566074,54101999491881
54101999566074,54101999988117
54101999275982,5410199992242
54101999275982,54101999351261
54101999275982,54101999841379
54101999275982,54101999322205
54101999275982,54101999469436
54101999275982,54101999634415
54101999275982,54101999634269
54101999275982,54101999493984
54101999275982,54101999686581
54101999275982,54101999767801
54101999275982,54101999776489
54101999609678,54101999970303
54101999263785,54101999847948
54101999263785,54101999406718
54101999263785,54101999786458
54101999263785,54101999794359
54101999263785,54101999253001
54101999263785,54101999159952
54101999263785,54101999280282
54101999263785,541019991054400
54101999493984,5410199992242
54101999493984,54101999351261
54101999493984,54101999841379
54101999493984,54101999322205
54101999493984,54101999469436
54101999493984,54101999634415
54101999493984,54101999634269
54101999493984,54101999275982
54101999493984,54101999686581
54101999493984,54101999767801
54101999493984,54101999776489
54101999260592,5410199940957
54101999559353,54101999685870
54101999259220,5410199920809
54101999259220,541019991168287
54101999988117,5410199976698
54101999988117,54101999627813
54101999988117,54101999717573
54101999988117,5410199936355
54101999988117,5410199967775
54101999988117,5410199926547
54101999988117,5410199961627
54101999988117,54101999783271
54101999988117,54101999491881
54101999988117,54101999566074
54101999686581,5410199992242
54101999686581,54101999351261
54101999686581,54101999841379
54101999686581,54101999322205
54101999686581,54101999469436
54101999686581,54101999634415
54101999686581,54101999634269
54101999686581,54101999275982
54101999686581,54101999493984
54101999686581,54101999767801
54101999686581,54101999776489
54101999685870,54101999559353
54101999970303,54101999609678
54101999449334,54101999429512
54101999994174,54101999604772
54101999279179,54101999157599
54101999289344,54101999618046
54101999289344,54101999345559
54101999289344,54101999343911
54101999289344,54101999368686
54101999289344,54101999634060
54101999289344,54101999309510
54101999586159,54101999794569
54101999280282,54101999847948
54101999280282,54101999406718
54101999280282,54101999786458
54101999280282,54101999794359
54101999280282,54101999253001
54101999280282,54101999159952
54101999280282,54101999263785
54101999280282,541019991054400
54101999767801,5410199992242
54101999767801,54101999351261
54101999767801,54101999841379
54101999767801,54101999322205
54101999767801,54101999469436
54101999767801,54101999634415
54101999767801,54101999634269
54101999767801,54101999275982
54101999767801,54101999493984
54101999767801,54101999686581
54101999767801,54101999776489
54101999577189,541019991136001
54101999577189,5410199921754
54101999998945,541019991164717
54101999776489,5410199992242
54101999776489,54101999351261
54101999776489,54101999841379
54101999776489,54101999322205
54101999776489,54101999469436
54101999776489,54101999634415
54101999776489,54101999634269
54101999776489,54101999275982
54101999776489,54101999493984
54101999776489,54101999686581
54101999776489,54101999767801
54101999574976,54101999619438
54101999574976,54101999847772
541019991054400,54101999847948
541019991054400,54101999406718
541019991054400,54101999786458
541019991054400,54101999794359
541019991054400,54101999253001
541019991054400,54101999159952
541019991054400,54101999263785
541019991054400,54101999280282
541019991049473,541019995129
541019991049473,54101999197436
541019991049473,54101999206627
541019991039029,54101999569277
541019991059431,54101999113375
541019991059431,54101999339941
541019991059431,54101999990091
541019991059431,54101999557766
541019991059431,54101999961768
541019991059431,54101999956040
54101999138852,541019991062135
54101999138852,541019991165803
54101999113375,541019991059431
54101999113375,54101999339941
54101999113375,54101999990091
54101999113375,54101999557766
54101999113375,54101999961768
54101999113375,54101999956040
54101999679297,541019991187157
54101999679297,54101999714381
54101999339941,541019991059431
54101999339941,54101999113375
54101999339941,54101999990091
54101999339941,54101999557766
54101999339941,54101999961768
54101999339941,54101999956040
54101999990091,541019991059431
54101999990091,54101999113375
54101999990091,54101999339941
54101999990091,54101999557766
54101999990091,54101999961768
54101999990091,54101999956040
54101999732971,54101999727918
54101999732971,54101999171964
54101999732971,54101999248712
5410199992546,5410199935117
54101999727918,54101999732971
54101999727918,54101999171964
54101999727918,54101999248712
54101999557766,541019991059431
54101999557766,54101999113375
54101999557766,54101999339941
54101999557766,54101999990091
54101999557766,54101999961768
54101999557766,54101999956040
54101999619120,54101999347385
54101999619120,54101999345343
54101999619120,541019991066344
54101999619120,54101999959184
54101999619120,541019991138480
54101999619120,54101999632413
54101999472142,54101999189140
541019991187157,54101999679297
541019991187157,54101999714381
5410199923340,54101999558801
5410199923340,5410199960966
5410199923340,541019991118553
5410199923340,54101999964125
5410199923340,541019991084803
5410199923340,54101999181788
54101999714381,54101999679297
54101999714381,541019991187157
54101999569277,541019991039029
54101999347385,54101999619120
54101999347385,54101999345343
54101999347385,541019991066344
54101999347385,54101999959184
54101999347385,541019991138480
54101999347385,54101999632413
54101999529214,54101999264414
54101999697021,541019991160170
54101999558801,5410199923340
54101999558801,5410199960966
54101999558801,541019991118553
54101999558801,54101999964125
54101999558801,541019991084803
54101999558801,54101999181788
54101999345343,54101999619120
54101999345343,54101999347385
54101999345343,541019991066344
54101999345343,54101999959184
54101999345343,541019991138480
54101999345343,54101999632413
5410199918717,54101999934762
5410199935117,5410199992546
541019991066344,54101999619120
541019991066344,54101999347385
541019991066344,54101999345343
541019991066344,54101999959184
541019991066344,541019991138480
541019991066344,54101999632413
54101999934762,5410199918717
541019991062135,54101999138852
541019991062135,541019991165803
54101999814486,541019991170426
5410199960966,5410199923340
5410199960966,54101999558801
5410199960966,541019991118553
5410199960966,54101999964125
5410199960966,541019991084803
5410199960966,54101999181788
541019991118553,5410199923340
541019991118553,54101999558801
541019991118553,5410199960966
541019991118553,54101999964125
541019991118553,541019991084803
541019991118553,54101999181788
54101999964125,5410199923340
54101999964125,54101999558801
54101999964125,5410199960966
54101999964125,541019991118553
54101999964125,541019991084803
54101999964125,54101999181788
541019991160170,54101999697021
5410199959597,541019991181991
541019991084803,5410199923340
541019991084803,54101999558801
541019991084803,5410199960966
541019991084803,541019991118553
541019991084803,54101999964125
541019991084803,54101999181788
54101999961768,541019991059431
54101999961768,54101999113375
54101999961768,54101999339941
54101999961768,54101999990091
54101999961768,54101999557766
54101999961768,54101999956040
54101999959184,54101999619120
54101999959184,54101999347385
54101999959184,54101999345343
54101999959184,541019991066344
54101999959184,541019991138480
54101999959184,54101999632413
541019991165803,54101999138852
541019991165803,541019991062135
541019991138480,54101999619120
541019991138480,54101999347385
541019991138480,54101999345343
541019991138480,541019991066344
541019991138480,54101999959184
541019991138480,54101999632413
541019991170426,54101999814486
54101999956040,541019991059431
54101999956040,54101999113375
54101999956040,54101999339941
54101999956040,54101999990091
54101999956040,54101999557766
54101999956040,54101999961768
541019991181991,5410199959597
54101999171964,54101999732971
54101999171964,54101999727918
54101999171964,54101999248712
54101999264414,54101999529214
54101999248712,54101999732971
54101999248712,54101999727918
54101999248712,54101999171964
54101999189140,54101999472142
54101999632413,54101999619120
54101999632413,54101999347385
54101999632413,54101999345343
54101999632413,541019991066344
54101999632413,54101999959184
54101999632413,541019991138480
54101999181788,5410199923340
54101999181788,54101999558801
54101999181788,5410199960966
54101999181788,541019991118553
54101999181788,54101999964125
54101999181788,541019991084803
54101999559197,54101999302807
54101999518577,5410199972207
5410199972207,54101999518577
54101999302807,54101999559197
54101999313363,54101999421179
54101999269508,54101999648219
54101999421179,54101999313363
54101999648219,54101999269508
541019991152553,54101999137666
54101999137666,541019991152553
54101999240032,54101999176134
54101999240032,54101999476977
54101999240032,541019991148109
54101999240032,54101999403741
54101999240032,54101999490222
54101999987508,54101999707769
54101999266346,5410199921620
54101999176134,54101999240032
54101999176134,54101999476977
54101999176134,541019991148109
54101999176134,54101999403741
54101999176134,54101999490222
5410199921620,54101999266346
54101999553322,54101999139273
541019991202428,54101999604422
54101999476977,54101999240032
54101999476977,54101999176134
54101999476977,541019991148109
54101999476977,54101999403741
54101999476977,54101999490222
54101999549297,5410199933721
541019991148109,54101999240032
541019991148109,54101999176134
541019991148109,54101999476977
541019991148109,54101999403741
541019991148109,54101999490222
54101999604422,541019991202428
54101999716913,54101999593120
54101999870528,54101999793150
5410199933721,54101999549297
54101999593120,54101999716913
54101999403741,54101999240032
54101999403741,54101999176134
54101999403741,54101999476977
54101999403741,541019991148109
54101999403741,54101999490222
54101999793150,54101999870528
54101999696847,5410199990855
54101999707769,54101999987508
54101999490222,54101999240032
54101999490222,54101999176134
54101999490222,54101999476977
54101999490222,541019991148109
54101999490222,54101999403741
5410199990855,54101999696847
54101999139273,54101999553322
54101999946338,54101999643023
541019991213433,54101999811937
54101999445197,54101999876463
5410199946289,54101999510126
54101999549244,541019991167541
5410199963601,54101999680480
5410199963601,54101999650515
54101999802654,54101999363260
54101999811937,541019991213433
54101999939493,54101999933642
54101999939493,541019991171705
5410199961120,54101999147834
54101999563817,541019997969
54101999346676,54101999441197
54101999933642,54101999939493
54101999933642,541019991171705
5410199958137,54101999247829
5410199958137,54101999497177
5410199958137,54101999171249
541019997969,54101999563817
54101999877208,541019991111845
54101999711584,54101999843590
54101999441197,54101999346676
54101999430954,54101999578226
54101999430954,541019991173973
54101999876463,54101999445197
54101999363260,54101999802654
54101999611794,54101999391854
54101999611794,541019991072499
54101999843590,54101999711584
54101999510126,5410199946289
54101999578226,54101999430954
54101999578226,541019991173973
54101999680480,5410199963601
54101999680480,54101999650515
54101999391854,54101999611794
54101999391854,541019991072499
54101999247829,5410199958137
54101999247829,54101999497177
54101999247829,54101999171249
541019991173973,54101999430954
541019991173973,54101999578226
54101999147834,5410199961120
54101999497177,5410199958137
54101999497177,54101999247829
54101999497177,54101999171249
541019991171705,54101999939493
541019991171705,54101999933642
54101999171249,5410199958137
54101999171249,54101999247829
54101999171249,54101999497177
54101999643023,54101999946338
541019991111845,54101999877208
541019991167541,54101999549244
541019991072499,54101999611794
541019991072499,54101999391854
54101999650515,5410199963601
54101999650515,54101999680480
541019991202991,54101999229146
54101999793014,54101999670734
54101999793014,54101999990237
54101999793014,54101999342172
54101999793014,541019991166476
54101999765780,54101999916622
541019991035818,54101999670512
541019991035818,5410199919770
541019991035818,54101999638761
541019991035818,54101999364856
54101999767282,54101999302438
54101999229146,541019991202991
54101999484034,54101999464499
54101999359946,54101999876683
54101999986783,54101999101945
54101999986783,541019991015193
5410199928773,54101999662775
5410199928773,54101999348488
5410199928773,54101999276621
5410199928773,541019991178406
5410199928773,54101999110344
5410199928773,54101999391034
5410199928773,54101999448695
54101999670734,54101999793014
54101999670734,54101999990237
54101999670734,54101999342172
54101999670734,541019991166476
54101999990237,54101999793014
54101999990237,54101999670734
54101999990237,54101999342172
54101999990237,541019991166476
54101999670512,541019991035818
54101999670512,5410199919770
54101999670512,54101999638761
54101999670512,54101999364856
54101999342172,54101999793014
54101999342172,54101999670734
54101999342172,54101999990237
54101999342172,541019991166476
54101999662775,5410199928773
54101999662775,54101999348488
54101999662775,54101999276621
54101999662775,541019991178406
54101999662775,54101999110344
54101999662775,54101999391034
54101999662775,54101999448695
5410199919770,541019991035818
5410199919770,54101999670512
5410199919770,54101999638761
5410199919770,54101999364856
54101999101945,54101999986783
54101999101945,541019991015193
54101999348488,5410199928773
54101999348488,54101999662775
54101999348488,54101999276621
54101999348488,541019991178406
54101999348488,54101999110344
54101999348488,54101999391034
54101999348488,54101999448695
54101999276621,5410199928773
54101999276621,54101999662775
54101999276621,54101999348488
54101999276621,541019991178406
54101999276621,54101999110344
54101999276621,54101999391034
54101999276621,54101999448695
541019991178406,5410199928773
541019991178406,54101999662775
541019991178406,54101999348488
541019991178406,54101999276621
541019991178406,54101999110344
541019991178406,54101999391034
541019991178406,54101999448695
54101999110344,5410199928773
54101999110344,54101999662775
54101999110344,54101999348488
54101999110344,54101999276621
54101999110344,541019991178406
54101999110344,54101999391034
54101999110344,54101999448695
54101999506271,54101999118780
54101999391034,5410199928773
54101999391034,54101999662775
54101999391034,54101999348488
54101999391034,54101999276621
54101999391034,541019991178406
54101999391034,54101999110344
54101999391034,54101999448695
54101999638761,541019991035818
54101999638761,54101999670512
54101999638761,5410199919770
54101999638761,54101999364856
541019991015193,54101999986783
541019991015193,54101999101945
54101999302438,54101999767282
541019991166476,54101999793014
541019991166476,54101999670734
541019991166476,54101999990237
541019991166476,54101999342172
5410199974749,541019991121575
54101999364856,541019991035818
54101999364856,54101999670512
54101999364856,5410199919770
54101999364856,54101999638761
54101999118780,54101999506271
541019991121575,5410199974749
54101999916622,54101999765780
54101999876683,54101999359946
54101999448695,5410199928773
54101999448695,54101999662775
54101999448695,54101999348488
54101999448695,54101999276621
54101999448695,541019991178406
54101999448695,54101999110344
54101999448695,54101999391034
54101999464499,54101999484034
541019991091106,5410199983761
541019991091106,54101999435314
5410199983761,541019991091106
5410199983761,54101999435314
54101999977323,541019991205041
54101999977323,54101999847514
54101999435314,541019991091106
54101999435314,5410199983761
541019991205041,54101999977323
541019991205041,54101999847514
54101999847514,54101999977323
54101999847514,541019991205041
54101999778956,541019991206523
54101999463692,54101999868421
54101999868421,54101999463692
54101999356468,541019991071425
541019991071425,54101999356468
541019991206523,54101999778956
541019991024231,54101999163614
54101999163614,541019991024231
54101999633382,54101999692368
54101999633382,541019991121073
54101999633382,54101999950724
54101999633382,54101999354475
54101999633382,54101999728026
54101999240648,5410199999607
54101999240648,54101999937012
54101999240648,54101999428439
54101999240648,54101999605319
54101999240648,541019991122085
54101999240648,54101999494698
54101999692368,54101999633382
54101999692368,541019991121073
54101999692368,54101999950724
54101999692368,54101999354475
54101999692368,54101999728026
541019991043740,54101999317357
541019991043740,54101999428845
54101999317357,541019991043740
54101999317357,54101999428845
5410199999607,54101999240648
5410199999607,54101999937012
5410199999607,54101999428439
5410199999607,54101999605319
5410199999607,541019991122085
5410199999607,54101999494698
541019991121073,54101999633382
541019991121073,54101999692368
541019991121073,54101999950724
541019991121073,54101999354475
541019991121073,54101999728026
54101999123229,54101999324898
54101999950724,54101999633382
54101999950724,54101999692368
54101999950724,541019991121073
54101999950724,54101999354475
54101999950724,54101999728026
