"referendum_id","custom_ballot_id","write_in","image_url","id"
"325000","","no","","32700001"
"325001","","no","","32700011"
"325002","","no","","32700021"
"","","no","","32700031"
"","","no","","32700041"
"","","no","","32700051"
"","","no","","32700061"
"","","no","","32700071"
"","","no","","32700081"
"","","no","","32700091"
"","","no","","32700101"
