id,duplicate_id
3989000214395,3989000185260
3989000185260,3989000214395
3989000118369,3989000118377
3989000118377,3989000118369
3989000162786,3989000192768
3989000192768,3989000162786
398900072803,398900072836
398900072836,398900072803
3989000192794,3989000146104
3989000146104,3989000192794
3989000239456,3989000239447
3989000239447,3989000239456
3989000119896,3989000119903
3989000119903,3989000119896
3989000124883,3989000209023
3989000209023,3989000124883
3989000252144,3989000231736
3989000231736,3989000252144
398900058944,3989000116760
3989000116760,398900058944
3989000141057,3989000103951
3989000103951,3989000141057
3989000253527,3989000141966
3989000141966,3989000253527
3989000152131,3989000152133
3989000152133,3989000152131
3989000124615,3989000124648
3989000124648,3989000124615
3989000176290,3989000176272
3989000176272,3989000176290
3989000206943,3989000234188
3989000234188,3989000206943
3989000116361,3989000116370
3989000116370,3989000116361
3989000203418,398900077921
398900077921,3989000203418
3989000206380,3989000122122
3989000122122,3989000206380
398900011761,3989000586
3989000586,398900011761
3989000195177,3989000164930
3989000164930,3989000195177
3989000176177,3989000176125
3989000176125,3989000176177
3989000159788,3989000159755
3989000159755,3989000159788
398900064697,3989000145953
3989000145953,398900064697
3989000159593,3989000159628
3989000159628,3989000159593
3989000176127,3989000176180
3989000176180,3989000176127
3989000192847,398900064849
398900064849,3989000192847
39890002769,398900013596
398900013596,39890002769
398900063573,398900063638
398900063638,398900063573
398900063575,398900063640
398900063640,398900063575
3989000182653,3989000182657
3989000182657,3989000182653
3989000253506,3989000141925
3989000141925,3989000253506
3989000120962,3989000121000
3989000121000,3989000120962
3989000199075,3989000199074
3989000199074,3989000199075
398900013495,398900024582
398900024582,398900013495
398900078207,398900078212
398900078212,398900078207
3989000121564,3989000121615
3989000121615,3989000121564
3989000253473,3989000224503
3989000224503,3989000253473
398900064815,3989000146140
3989000146140,398900064815
398900024586,398900013499
398900013499,398900024586
3989000237309,3989000125528
3989000125528,3989000237309
3989000180002,3989000236599
3989000236599,3989000180002
398900036096,398900025476
398900025476,398900036096
3989000124664,3989000124635
3989000124635,3989000124664
398900015399,39890004275
39890004275,398900015399
398900072808,398900072841
398900072841,398900072808
398900063621,398900063653
398900063653,398900063621
398900014722,398900025810
398900025810,398900014722
398900013560,398900024874
398900024874,398900013560
398900062391,398900062362
398900062362,398900062391
3989000206296,3989000177192
3989000177192,3989000206296
3989000251992,3989000251995
3989000251995,3989000251992
39890009290,39890009282
39890009282,39890009290
3989000152132,3989000152128
3989000152128,3989000152132
3989000141961,3989000253523
3989000253523,3989000141961
3989000232401,3989000232402
3989000232402,3989000232401
3989000170299,3989000170300
3989000170300,3989000170299
3989000160427,3989000160473
3989000160473,3989000160427
