"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"CHESAPEAKE CITY HALL","12404 MACCORKLE AVE","","","CHESAPEAKE","WV","25315","","","","54888248"
"CHESAPEAKE CITY HALL","12404 MACCORKLE AVE","","","CHESAPEAKE","WV","25315","","","","54888249"
"CHESAPEAKE ELEMENTARY","13620 MACCORKLE AVE","","","CHESAPEAKE","WV","25315","","","","54888250"
"CHESTER VOL FIRE DEPT","371 CAROLINA AVE-CHESTER","","","CHESTER","WV","26034","","","","54888251"
"CHRIST UNITED METHODIST CHURCH","3598 PENNSYLVANIA AVE-WEIRTON","","","WEIRTON","WV","26062","","","","54888252"
"CHURCH LANDS","154 CRAB ORCHARD BAPTIST CAMP ROAD","","","SHADY SPRING","WV","25918","","","","54888253"
"CHURCH OF CHRIST (HOOV HTS)","102 CHURCH AVENUE","","","FOLLANSBEE","WV","26037","","","","54888254"
"CHURCH OF CHRIST PETTRY"," P O BOX 517","","","ATHENS","WV","24712","","","","54888255"
"CHURCH OF NAZARENE","210 MAR WIN DRIVE","","","WHEELING","","26003","","","","54888256"
"CHURCHVILLE METHODIST CHURCH","3736 CHURCHVILLE RD","","","CAMDEN","WV","26338","","","","54888257"
"CITY BUILDING","208 WEST MAIN ST","","","PADEN CITY","","26159","","","","54888258"
"CITY HALL - HINTON TECHNOLOGY CENTER","301 SUMMERS STREET","","","HINTON","WV","25951","","","","54888259"
"CLARY STREET LEARNING CENTER"," CLARY STREET","","","KEYSER","","","","","","54888260"
"CLAY ELEMENTARY GYM","144 HIGH STREET","","","CLAY","WV","25043","","","","54888261"
"CLAY MIDDLE SCHOOL","72 MUSTANG DRIVE","","","CLAY","WV","25043","","","","54888262"
"CLAY-BATTELLE SENIOR CENTER","264 WASHINGTON ST","","","BLACKSVILLE","WV","26521","","","","54888263"
"CLEAR FORK DISTRICT ELEMENTARY","4851 CLEAR FORK ROAD","","","CLEAR CREEK","WV","25044","","","","54888264"
"CLEARVIEW FIRE STATION","166 CLEARVIEW AVE","","","WHEELING","WV","26003","","","","54888265"
"CLINTON HEDRICK COMMUNITY CENTER"," SCHMUCKER ROAD","","","","WV","","","","","54888266"
"CLINTONVILLE COMMUNITY BUILDING"," HC 40 BOX 52","","","LEWISBURG","VT","24901","","","","54888267"
"CLOVER PSD BLDG","3369 CLAY RD","","","SPENCER","WV","25276","","","","54888268"
"COAL CITY ELEMENTARY SCHOOL","900 INDEPENDENCE ROAD","","","COAL CITY","WV","25823","","","","54888269"
"COALWOOD FIRE DEPT."," PO","","","","WV","","","","","54888270"
"COLFAX COMMUNITY CENTER","1731 COLFAX ROAD","","","FAIRMONT","WV","26554","","","","54888271"
"COLLIERS SCHOOL","270 PENN AVENUE","","","COLLIERS","WV","26035","","","","54888272"
"COLLINS MIDDLE SCHOOL","601 JONES AVE","","","OAK HILL ","WV","25901","","","","54888273"
"COMM.OF CHRIST CHURCH-26TH ST.","84 26TH STREET","","","WELLSBURG","WV","26070","","","","54888274"
"COMMISSION ON AGING BUILDING"," P O BOX 1507","","","PRINCETON","WV","24740","","","","54888275"
"COMMUNITY ARTS CENTER","1 PARK STREET","","","ELKINS","WV","26241","","","","54888276"
"COMMUNITY BLDING CASHMERE"," WOODSON ROAD","","","BALLARD","WV","24918","","","","54888277"
"COMMUNITY BLDING RED SULPHUR"," INDIAN CREEK ROAD","","","BALLARD","WV","24918","","","","54888278"
"COMMUNITY BLDING SWEET SPRINGS","19766 SWEET SPRINGS VALLEY ROAD","","","SWEET SPRINGS","WV","24941","","","","54888279"
"COMMUNITY CENTER,GREENVILLE","5478 GREENVILLE ROAD","","","GREENVILLE","WV","24945","","","","54888280"
"COMMUNITY SERVICE CENTER","187 SOUTH GREEN STREET","","","BERKELEY SPRINGS","WV","25411","","","","54888281"
"CONFIDENCE ELEMENTARY SCHOOL"," HC 63 BOX 163","","","RED HOUSE","WV","25168","","","","54888282"
"CONNER STREET ELEMENTARY","445  CONNER STREET","","","HURRICANE","WV","25526","","","","54888283"
"CONNER STREET ELEMENTARY","445  CONNER STREET","","","HURRICANE","WV","25526","","","","54888284"
"COPEN COMMUNITY BUILDING","24 WALKER FORK RD","","","COPEN","WV","26615","","","","54888285"
"CORE COMMUNITY CENTER INC","2193 MASON DIXON HIGHWAY","","","CORE","WV","26529","","","","54888286"
"CORLISS COMMUNITY CTR","1487 CORLISS  RD","","","RAINELLE","WV","25962","","","","54888287"
"CORNER CHURCH BUILDING","115 CORNER RD","","","CABINS","WV","26855","","","","54888288"
"COTTAGEVILLE-COTTAGEVILLE GRADE SCHOOL","270 2ND ST","","","COTTAGEVILLE","WV","25239","","","","54888289"
"COUNCIL CHMBR/DINING RM-COMM.BLDG-MULBERRY ST","300 HENRIETTA ST","","","RAVENSWOOD","WV","26164","","","","54888290"
"COURTHOUSE","363 MAIN STREET","","","GRANTSVILLE","WV","26147","","","","54888291"
"COURTHOUSE","200 NORTH COURT STREET","","","LEWISBURG","WV","24901","","","","54888292"
"COURTHOUSE","","","","","","","","","","54888293"
"COURTHOUSE","204 WASHINGTON ST","","","MOOREFIELD","WV","26836","","","","54888294"
"COURTHOUSE","204 WASHINGTON ST","","","MOOREFIELD","WV","26836","","","","54888295"
"COURTHOUSE","110 CENTER AVE","","","WESTON","WV","26452","","","","54888296"
"COURTHOUSE","700 MAIN STREET","","","SUMMERSVILLE","WV","26651","","","","54888297"
"COURTHOUSE","200 MAIN ST","","","SPENCER","WV","25276","","","","54888298"
"COURTHOUSE - NORTH","100 S. Main Street","","","Franklin","","","","","","54888299"
"COURTHOUSE - SOUTH","100 S. Main Street","","","Franklin","","","","","","54888300"
"COURTHOUSE ANNEX","4 RANDOLPH AVE","","","ELKINS","WV","26241","","","","54888301"
"COURTHOUSE ANNEX","38 West Main St","","","Buckhannon","WV","26201","","","","54888302"
"COURTHOUSE COURTROOM","5 HIGHLAND AVE","","","PETERSBURG","WV","26847","","","","54888303"
"COURTHOUSE-JACKSON COUNTY COURTHOUSE","100 COURT ST","","","RIPLEY","WV","25271","","","","54888304"
"COVENANT BAPTIST CHURCH","7485 SHEPHERDSTOWN PIKE","","","SHEPHERDSTOWN","WV","25443","","","","54888305"
"COX'S MILLS COMMUNITY        BUILDING","7797 WV HWY 47W","","","COXS MILLS","","26342","","","","54888306"
"CRAB ORCHARD BAPTIST","1501 ROBERT C BYRD DRIVE","","","CRAB ORCHARD","WV","25827","","","","54888307"
"CRAB ORCHARD ELEMENTARY SCHOOL","1404 ROBERT C BYRD DRIVE","","","CRAB ORCHARD","WV","25827","","","","54888308"
"CRANBERRY-PROSPERITY ELEMENTARY SCHOOL","4575 ROBERT C BYRD DRIVE","","","BECKLEY","WV","25801","","","","54888309"
"CRANECREEK PENTE HOLINESS CHUR"," RR 02 BOX 319","","","MCCOMAS","WV","","","","","54888310"
"CRAWLEY/WGMS","374 TIMBERWOLF DRIVE","","","CRAWLEY","WV","24931","","","","54888311"
"CRESCENT ELEMENTARY SCHOOL","205 CRESCENT ROAD","","","BECKLEY","WV","25801","","","","54888312"
"CRICHTON ELEMENTARY SCHOOL","","","","","","","","","","54888313"
"CRISS SCHOOL/GYM","2800 22ND ST","","","PARKERSBURG","WV","","","","","54888314"
"CRISS SCHOOL/GYM","2800 22ND ST","","","PARKERSBURG","WV","","","","","54888315"
"CROCKETT/BOOTEN FELLOWSHIP HALL "," MILLERS FORK RD ","","","WAYNE","WV","25570","","","","54888316"
"CROOKED CREEK SPC.ED.BLDG."," CROOKED CREEK ROAD","","","PEACH CREEK","WV","25639","","","","54888317"
"CROSS LANES ELEMENTARY","5525 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888318"
"CROSS LANES ELEMENTARY","5525 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888319"
"CROSS LANES ELEMENTARY","5525 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888320"
"CROSS ROADS COMMUNITY CENTER","82 HARLEY BAR ROAD","","","FAIRVIEW","WV","26570","","","","54888321"
"CROSSROADS COMM NAZARENE CHURCH","400 N MAIN ST","","","NEW MARTINSVILLE","","26155","","","","54888322"
"CRUM MIDDLE SCHOOL ","150 SCHOOL STREET ","","","CRUM","WV","25669","","","","54888323"
"CW SHIPLEY ELEMENTARY SCHOOL","652 SHIPLEY SCHOOL RD","","","HARPERS FERRY","WV","25425","","","","54888324"
"DALLAS COMMUNITY BUILDING"," DALLAS","","","DALLAS","","26036","","","","54888325"
"DANESE COMMUNITY CTR","1493 STANAFORD RD","","","DANESE","WV","25831","","","","54888326"
"DANIELS BIBLE CHURCH","1351  RITTER DRIVE","","","DANIELS","WV","25832","","","","54888327"
"DANIELS ELEMENTARY SCHOOL","351 4-H LAKE ROAD","","","DANIELS","WV","25832","","","","54888328"
"DAVIS CITY HALL","505 WILLIAM AVE","","","DAVIS","WV","26260","","","","54888329"
"DAVY COMMUNITY CENTER","","","","","","","","","","54888330"
"DAYBROOK EARLY HEADSTART SCHOOL","2097 DAYBROOK ROAD","","","FAIRVIEW","WV","26570","","","","54888331"
"DEERWALK VOL FIRE DEPT","9382 DEERWALK HWY","","","WAVERLY","WV","","","","","54888332"
"DENVER HUNT'S OLD STORE BUILDING"," P.O. BOX","","","","WV","","","","","54888333"
"DEPT OF HEALTH & HUMAN SERVICE","433 MIDATLANTIC CENTER","","","MARTINSBURG","WV","25404","","","","54888334"
"DEPT. OF HEALTH & HUMAN RES.","4190 WASHINGTON ST W.","","","CHARLESTON","WV","25313","","","","54888335"
"DEPT. OF HEALTH & HUMAN RES.","4190 WASHINGTON ST W.","","","CHARLESTON","WV","25313","","","","54888336"
"DEPT. OF MOTOR VEHICLE BLDG.","","","","","","","","","","54888337"
"DEPT. OF NATURAL RESOURCES","","","","","","","","","","54888338"
"DIANA GRADE SCHOOL","90 EAGLE LANE","","","DIANA","WV","26217","","","","54888339"
"DIANA GRADE SCHOOL","90 EAGLE LANE","","","DIANA","WV","26217","","","","54888340"
"DISABLED AMERICAN VETS BLD"," MAIN STREET","","","KEYSER ","","","","","","54888341"
"DIXIE ELEMENTARY","1988 DIXIE HWY","","","DIXIE","WV","25059","","","","54888342"
"DIXIE ELEMENTARY SCHOOL","1988 DIXIE HWY","","","DIXIE","WV","25059","","","","54888343"
"DORCAS COMMUNITY CENTER","4055 S MILL CREEK RD","","","PETERSBURG","WV","26847","","","","54888344"
"DROOP MT. OLIVET CHURCH","374 SENECA TRAIL","","","HILLSBORO","WV","24946","","","","54888345"
"DUDEON/GOFF-PLEASANT VIEW CHURCH ACT. BLDG","3398 FISHER RIDGE RD","","","KENNA","WV","25248","","","","54888346"
"DUNBAR CITY HALL"," 12TH ST","","","DUNBAR","WV","25064","","","","54888347"
"DUNBAR MIDDLE SCHOOL","325 27TH ST","","","DUNBAR","WV","25064","","","","54888348"
"DUNMORE COMMUNITY CENTER"," DUNMORE","","","DUNMORE","WV","24934","","","","54888349"
"DUPONT MIDDLE SCHOOL","301 WEST 34TH ST","","","BELLE","WV","25015","","","","54888350"
"DURBIN FIRE STATION","40 FOURTH AVENUE","","","DURBIN","WV","26264","","","","54888351"
"E.E.C. BUILDING   (STATE 4-H CAMP)","2614 JACKSON MILL RD","","","JANE LEW","WV","26378","","","","54888352"
"EAGLE SCHOOL INTERMEDIATE","730 EAGLE SCHOOL ROAD","","","MARTINSBURG","WV","25404","","","","54888353"
"EAST BANK MIDDLE SCHOOL"," P O BOX 499","","","EAST BANK","WV","25067","","","","54888354"
"EAST DALE ELEMENTARY SCHOOL"," MEADOWDALE","","","FAIRMONT","WV","26554","","","","54888355"
"EAST DALE ELEMENTARY SCHOOL"," MEADOWDALE","","","FAIRMONT","WV","26554","","","","54888356"
"EAST DALE ELEMENTARY SCHOOL"," MEADOWDALE","","","FAIRMONT","WV","26554","","","","54888357"
"EAST FAIRMONT JR HIGH GYM","1 ORION LANE","","","FAIRMONT","WV","26554","","","","54888358"
"EAST FORK INDUSTRIAL PARK","116 INDUSTRIAL PARK ROAD","","","FRANK","WV","24920","","","","54888359"
"EAST LYNN ELEMENTARY "," RT 37","","","EAST LYNN","WV","25512","","","","54888360"
"EAST LYNN ELEMENTARY CAFE "," RT 37","","","EAST LYNN","WV","25512","","","","54888361"
"EAST PARK ELEMENTARY SCHOL","1025 FAIRFAX ST","","","FAIRMONT","WV","26554","","","","54888362"
"EAST PARK ELEMENTARY SCHOOL","1025 FAIRFAX ST","","","FAIRMONT","WV","26554","","","","54888363"
"EAST PARK SCHOOL, RIGHT","1025 FAIRFAX ST","","","FAIRMONT","WV","26554","","","","54888364"
"EAST RIVER RURITAN IN OAKVALE"," PO BOX 14","","","KELLYSVILLE","WV","24732","","","","54888365"
"EASTBROOK ELEMENTARY SCHOOL","1600 BILLS CREEK ROAD","","","WINFIELD","WV","25213","","","","54888366"
"EASTBROOK ELEMENTARY SCHOOL","1600 BILLS CREEK ROAD","","","WINFIELD","WV","25213","","","","54888367"
"EBENEZER METHODIST CHURCH","3009 ROBERT RIDGE ROAD","","","MOUNDSVILLE","","26041","","","","54888368"
"EDISON MIDDLE SCHOOL","1201 HILLCREST ST","","","PARKERSBURG","WV","26101","","","","54888369"
"ELDON PERRY STORE "," BEECH FORK RD ","","","EAST LYNN","WV","25512","","","","54888370"
"ELEMENTARY SCHOOL","","","","","","","","","","54888371"
"ELEMENTARY SCHOOL PETERSTOWN","150 College Drive","","","Peterstown","WV","24963","","","","54888372"
"ELINOR HURT HEALTH CENTER","1602 HARPER ROAD","","","BECKLEY","WV","25801","","","","54888373"
"ELIZABETH","","","","","","","","","","54888374"
"ELIZABETH MEM. METHODIST","108 OAKWOOD RD","","","CHARLESTON","WV","25314","","","","54888375"
"ELK ELEMENTARY CENTER","3320 PENNSYLVANIA AVE","","","CHARLESTON","WV","25302","","","","54888376"
"ELK ELEMENTARY CENTER","3320 PENNSYLVANIA AVE","","","CHARLESTON","WV","25302","","","","54888377"
"ELK GARDEN SCHOOL"," ELK GARDEN","","","","WV","","","","","54888378"
"ELKINS MIDDLE SCHOOL","308 ROBERT E LEE AVENUE","","","ELKINS","WV","26241","","","","54888379"
"ELKINS MIDDLE SCHOOL","308 ROBERT E LEE AVENUE","","","ELKINS","WV","26241","","","","54888380"
"ELKVIEW MIDDLE SCHOOL","5090 NORTH ELK RIVER RD","","","ELKVIEW","WV","25071","","","","54888381"
"ELKVIEW MIDDLE SCHOOL","5090 NORTH ELK RIVER RD","","","ELKVIEW","WV","25071","","","","54888382"
"ELLENBORO-FIRE DEPT BSMT","103 E WASHINGTON STREET","","","ELLENBORO","WV","26346","","","","54888383"
"ELLENBORO-FIRE DEPT MAIN FL","103 E WASHINGTON STREET","","","ELLENBORO","WV","26346","","","","54888384"
"ELM GROVE CIVIC ASSOCIATION","21 SYCAMORE AVE","","","WHEELING","WV","26003","","","","54888385"
"EMERGENCY SQUAD BUILDING","155 WEST SECOND ST","","","WESTON","WV","26452","","","","54888386"
"EMERSON SCHOOL/GYM","1605 36TH ST","","","PARKERSBURG","WV","","","","","54888387"
"EMMANUEL BAPTIST CHURCH","1710 23RD STREET","","","PARKERSBURG","WV","26101","","","","54888388"
"ERBACON COMMUNITY BUILDING","5686 ERBACON ROAD","","","ERBACON","WV","26203","","","","54888389"
"EUREKA","5140 S. Pleasants Hwy.","","","St. Marys","WV","26170","","","","54888390"
"EVANS - EVANS ELEMENTARY SCHOOL","205 SCHOOL HOUSE DR","","","EVANS","WV","25241","","","","54888391"
"EXCELSIOR COMMUNITY BLDG","2296 Vegan Rd","","","Buckhannon","WV","26201","","","","54888392"
"EXCHANGE-WADE BELKNAP'S SAW MILL OFFICE"," HC 36","","","EXCHANGE","WV","26619","","","","54888393"
"FAIRDALE ELEMENTARY SCHOOL","772 BOLT ROAD","","","FAIRDALE","WV","25839","","","","54888394"
"FAIRMONT SENIOR HIGH FRESHMAN BLDG"," LOOP PARK","","","FAIRMONT","WV","26554","","","","54888395"
"FAIRMONT SENIOR HIGH FRSH BLDG"," LOOP PARK","","","FAIRMONT","WV","26554","","","","54888396"
"FAIRMONT SENIOR HIGH FRSH BLDG"," LOOP PARK","","","FAIRMONT","WV","26554","","","","54888397"
"FAIRPLAIN - FAIRPLAIN ELEMENTARY SCHOOL","51 PANTHER DR","","","RIPLEY","WV","25271","","","","54888398"
"FAIRPLAINS SCHOOL","615 BROADWAY AVE","","","PARKERSBURG","WV","","","","","54888399"
"FAIRVIEW ELEMENTARY SCHOOL IN"," SCHOOL STREET","","","FAIRVIEW","WV","26570","","","","54888400"
"FAIRVIEW MIDDLE SCHOOL"," FAIRVIEW","","","FAIRVIEW","WV","26570","","","","54888401"
"FAITH BAPTIST CHURCH","1637 FILES CROSS ROAD","","","MARTINSBRUG","WV","25404","","","","54888402"
"FALLS MILL COMMUNITY BUILDING","16442 GAULEY TPKE","","","IRELAND","WV","26376","","","","54888403"
"FALLS VIEW COMMUNITY CENTER","5407 MIDLAND TRAIL","","","FALLS VIEW","WV","25040","","","","54888404"
"FAMILY WORSHIP CENTER"," P.O","","","","WV","","","","","54888405"
"FARMINGTON FIRE HALL"," p o box 520","","","FARMINGTON","WV","26571","","","","54888406"
"FAYETTEVILLE MIDDLE SCHOOL","129 HIGH ST","","","FAYETTEVILLE ","WV","25840","","","","54888407"
"FELLOWSHIP BAPTIST CHURCH","3300 ROSEMAR ROAD","","","VIENNA","WV","","","","","54888408"
"FELLOWSHIP BIBLE CHURCH","193 HIGH STREET","","","CHARLES TOWN","WV","25414","","","","54888409"
"FELLOWSHIP BIBLE CHURCH","193 HIGH STREET","","","CHARLES TOWN","WV","25414","","","","54888410"
"FELLOWSHIP BIBLE CHURCH","107 CHERRY STREET","","","BECKLEY","WV","25801","","","","54888411"
"FELLOWSVILLE V F D","18 FIRE LOOP RD","","","TUNNELTON","WV","26444","","","","54888412"
"FENWICK MT/NEW HOPE COMM. BLDG"," NETTIE FENWICK ROAD","","","FENWICK ","WV","26202","","","","54888413"
"FETTERMAN METHODIST CHURCH"," W. Main St.","","","Grafton","WV","26354","","","","54888414"
"FEZ ","15 ROSEWOOD ROAD","","","HARTS","WV","25524","","","","54888415"
"FIREMENS CLUB"," MAIN STREET","","","WINDSOR HEIGHTS","WV","26075","","","","54888416"
"FIRST BAPTIST CHURCH","614 LONE OAK RD","","","RANSON","WV","25438","","","","54888417"
"FIRST PRESBYTERIAN CHURCH","201 KANAWHA TERRACE","","","ST ALBANS","WV","25177","","","","54888418"
"FIRST UNITED METHODIST CHURCH","905 GLENDALE AVE","","","SO CHARLESTON","WV","25303","","","","54888419"
"FIRST UNITED METHODIST CHURCH (FAMILY MINISTERIES CENTER)","100 CENTER ST","","","PRINCETON","WV","24740","","","","54888420"
"FLANAGAN HILL","90 BUTCHERS RIDGE ROAD","","","RED CREEK","WV","26289","","","","54888421"
"FLAT TOP POST OFFICE BUILDING"," FLAT TOP RD","","","FLAT TOP","","","","","","54888422"
"FLATWOODS SCHOOL","142 FLATWOODS CORNER RD","","","FLATWOODS","WV","26621","","","","54888423"
"FLEMINGTON GRADE SCHOOL","","","","","","","","","","54888424"
"FLINN ELEMENTARY","2006 MCCLURE PARKWAY","","","SISSONVILLE","WV","25312","","","","54888425"
"FLINN ELEMENTARY","2006 MCCLURE PARKWAY","","","SISSONVILLE","WV","25312","","","","54888426"
"FOLL. MID. SCH. FIELD HOUSE"," MARK AVENUE","","","FOLLANSBEE","WV","26037","","","","54888427"
"FOLL. MID. SCH. FIELD HOUSE"," MARK AVENUE","","","FOLLANSBEE","WV","26037","","","","54888428"
"FOLLANSBEE CITY BUILDING"," MAIN STREET","","","FOLLANSBEE","WV","26037","","","","54888429"
"FOLSOM FIRE DEPARTMENT"," RT 20","","","FOLSOM","","26348","","","","54888430"
"FOREST HILL VFD","16166 SR 12","","","FOREST HILL","WV","24935","","","","54888431"
"FORMAN SCHOOL","6973 PATTERSON CREEK RD","","","LAHMANSVILLE","WV","26731","","","","54888432"
"FORMER DOOLIN CREEK ANTIQUES"," DOOLIN","","","NEW MARTINSVILLE","","26155","","","","54888433"
"FORT ASHBY PRIMARY SCHOOL"," FORT ASHBY","","","","","","","","","54888434"
"FORT ASHBY PRIMARY SCHOOL"," FORT ASHBY","","","","","","","","","54888435"
"FORT GAY PRE-K - 8"," PARK STREET","","","FORT GAY","WV","25514","","","","54888436"
"FORT GAY PRE-K - 8"," PARK STREET","","","FORT GAY","WV","25514","","","","54888437"
"FRAMETOWN SCHOOL","96 JEANIE ELLIS DR","","","FRAMETOWN","WV","26623","","","","54888438"
"FRAMETOWN SCHOOL","96 JEANIE ELLIS DR","","","FRAMETOWN","WV","26623","","","","54888439"
"FRANKFORD ELEM. SCHOOL"," MAIN STREET","","","FRANKFORD","WV","","","","","54888440"
"FRANKFORT HIGH SCHOOL"," PATTERSON CREEK","","","PATTERSON CREEK","","","","","","54888441"
"FRANKFORT HIGH SCHOOL"," PATTERSON CREEK","","","PATTERSON CREEK","","","","","","54888442"
"FRANKFORT HIGH SCHOOL"," PATTERSON CREEK","","","PATTERSON CREEK","","","","","","54888443"
"FRANKLIN FIRE DEPARTMENT"," WASHINGTON PIKE","","","WELLSBURG","WV","26070","","","","54888444"
"FRANKLIN SCHOOL","1305 WASHINGTON PIKE","","","WELLSBURG","WV","26070","","","","54888445"
"FRAZIERS BOTTOM FIRE STATION","2051 US ROUTE 35","","","FRAZIERS BOTTOM","WV","25082","","","","54888446"
"FREEDOM PLACE 2","3720 MAIN STREET","","","WEIRTON","WV","","","","","54888447"
"FREEDOM PLACE 2","3720 MAIN STREET","","","WEIRTON","WV","","","","","54888448"
"FREEWILL BAPTIST CHURCH","","","","","","","","","","54888449"
"FRENCH CREEK SCHOOL"," RR 2 BOX 305","","","FRENCH CREEK","WV","26218","","","","54888450"
"FRENCH CREEK SCHOOL"," RR 2 BOX 305","","","FRENCH CREEK","WV","26218","","","","54888451"
"FRENCH CREEK SCHOOL"," RR 2 BOX 305","","","FRENCH CREEK","WV","26218","","","","54888452"
"FRIENDLY BAPTIST CHURCH"," State Route 2","","","Friendly","WV","26146","","","","54888453"
"FROST FIRE STATION","217 POCAHONTAS HIGHWAY","","","DUNMORE","WV","24934","","","","54888454"
"G W ELEMENTARY SCHOOL"," ELEANOR CIRCLE","","","ELEANOR","WV","25070","","","","54888455"
"G W MIDDLE SCHOOL"," RT 62 N ROOSEVELT BLVD","","","ELEANOR","WV","25070","","","","54888456"
"GAP MILLS SUBSTATION BLDG","56 Substation Road","","","Gap Mills","WV","24941","","","","54888457"
"GARNET ADULT CENTER","203 BRADFORD ST","","","CHARLESTON","WV","25301","","","","54888458"
"GARNET ADULT CENTER","203 BRADFORD ST","","","CHARLESTON","WV","25301","","","","54888459"
"GARRETTSBEND COMMUNITY CENTER","81 LINCOLN PANTHER WAY","","","HAMLIN","WV","25523","","","","54888460"
"GARY COMMUNITY ROOM"," PO BOX","","","","WV","","","","","54888461"
"GASSAWAY FIREHOUSE","105 5TH ST","","","GASSAWAY","WV","26624","","","","54888462"
"GASSAWAY MAYOR'S OFFICE","416 ELK ST","","","GASSAWAY","WV","26624","","","","54888463"
"GATEWOOD ELEMENTARY SCHOOL","5094 GATEWOOD RD","","","FAYETTEVILLE","WV","25840","","","","54888464"
"GAULEY BRIDGE ELEMENTARY"," RAILROAD ST","","","GAULEY BRIDGE","WV","","","","","54888465"
"GAULEY RIVER ELEMENTARY","100 SCHOOL STREET","","","CRAIGSVILLE","WV","26205","","","","54888466"
"GAULEY RIVER ELEMENTARY","100 SCHOOL STREET","","","CRAIGSVILLE","WV","26205","","","","54888467"
"GAULEY RIVER FIRE DEPARTMENT","215 GAULEY RIVER RD","","","GAULEY BRIDGE","WV","25085","","","","54888468"
"GAY - COMMUNITY CENTER OF GAY","1082 FAIRVIEW RD","","","GAY","WV","25244","","","","54888469"
"GEARY ELEMENTARY SCHOOL","9538 CLAY RD","","","LEFTHAND","WV","25251","","","","54888470"
"GENOA ELEMENTARY"," RT 152 ","","","GENOA","WV","25517","","","","54888471"
"GEORGE WASHINGTON HIGH","1522 TENNIS CLUB RD","","","CHARLESTON","WV","25314","","","","54888472"
"GEORGE WASHINGTON HIGH","1522 TENNIS CLUB RD","","","CHARLESTON","WV","25314","","","","54888473"
"GERRARDSTOWN ELEMENTARY SCHOOL","15 DOMINION ROAD","","","GERRARDSTOWN","WV","25420","","","","54888474"
"GET TOGETHER PICNIC GROUNDS","3934 KINGS CREEK ROAD-WEIRTON","","","WEIRTON","WV","26062","","","","54888475"
"GHENT ELEMENTARY SCHOOL","2750 FLAT TOP ROAD","","","GHENT","WV","25843","","","","54888476"
"GIHON SCHOOL/BACK HALL","2300 BELMONT RD","","","PARKERSBURG","WV","","","","","54888477"
"GIHON SCHOOL/MAIN HALL","2300 BELMONT RD","","","PARKERSBURG","WV","","","","","54888478"
"GILMER COUNTY HIGH SCHOOL COMMONS AREA","300 PINE STREET","","","GLENVILLE","","26351","","","","54888479"
"GILMER COUNTY HIGH SCHOOL LIBRARY","300 PINE STREET","","","GLENVILLE","WV","26351","","","","54888480"
"GIVEN/ROCKCASTLE/FAIRPLAIN ELEMENTARY ","51 PANTHER DR","","","RIPLEY","WV","25271","","","","54888481"
"GLADE CREEK ELEMENTARY","7950 WEBSTER ROAD","","","SUMMERSVILLE","WV","26651","","","","54888482"
"GLADE ELEMENTARY SCHOOL","25 MILL STREET","","","COWEN","WV","26206","","","","54888483"
"GLADE ELEMENTARY SCHOOL","25 MILL STREET","","","COWEN","WV","26206","","","","54888484"
"GLADESVILLE COMMUNITY BLDG","2929 GLADESVILLE RD","","","INDEPENDENCE","WV","26374","","","","54888485"
"GLASGOW CITY HALL","129 4TH AVE","","","GLASGOW","WV","25086","","","","54888486"
"GLEN DALE FIREMENS HALL"," SEVENTH ST","","","GLEN DALE","","26038","","","","54888487"
"GLEN DALE GRADE SCHOOL","407 SEVENTH ST","","","GLEN DALE","","26038","","","","54888488"
"GLENDALE-COMMUNITY BLDG"," OLD ROUTE 50","","","GLENDALE","WV","26337","","","","54888489"
"GLENVILLE    ELEMENTARY            SCHOOL CAFETERIA","454 VANHORN DRIVE","","","GLENVILLE","","26351","","","","54888490"
"GLENWOOD SCHOOL","1734 GLENWOOD PARK RD","","","PRINCETON","WV","24740","","","","54888491"
"GLENWOOD SCHOOL","1734 GLENWOOD PARK RD","","","PRINCETON","WV","24740","","","","54888492"
"GLENWOOD SCHOOL","1734 GLENWOOD PARK RD","","","PRINCETON","WV","24740","","","","54888493"
"GOOD SHEPHERD CHURCH","903 CHARLES ST","","","PARKERSBURG","WV","","","","","54888494"
"GRACE GOSPEL CHURCH","6239 PIKE ST","","","PARKERSBURG","WV","","","","","54888495"
"GRACEPOINTE FELLOWSHIP CHURCH","3662 HARPER ROAD","","","ECCLES","WV","","","","","54888496"
"GRADE SCHOOL","317 Washington St.","","","St. Marys","WV","26170","","","","54888497"
"GRAFTON HIGH SCHOOL ","400 Riverside Drive","","","grafton","WV","26354","","","","54888498"
"GRAFTON MOTEL","300 Moritz Ave.","","","Grafton","WV","26354","","","","54888499"
"GRAND VUE PARK - EVENTS BUILDING","250 TRAIL DR","","","MOUNDSVILLE","","26041","","","","54888500"
"GRANDVIEW DOOLIN PSD OFFICE"," RT 2","","","PROCTOR","","26055","","","","54888501"
"GRANDVIEW ELEMENTARY","959 WOODWARD DR","","","CHARLESTON","WV","25312","","","","54888502"
"GRANDVIEW ELEMENTARY","959 WOODWARD DR","","","CHARLESTON","WV","25312","","","","54888503"
"GRANDVIEW FIRE DEPARTMENT"," RT 89","","","GRANDVIEW","","","","","","54888504"
"GRANGEVILLE COMMUNITY BUILDING","30 glade fork road","","","WALLACE","WV","","","","","54888505"
