"precinct_id","polling_location_id"
"54320001107","54888440"
"54320001108","54888643"
"5432000111","54888747"
"54320001112","54888745"
"54320001113","54888220"
"54320001114","54888345"
"54320001116","54888216"
"54320001117","54888498"
"54320001118","54888629"
"54320001119","54888430"
"5432000112","54888165"
"54320001120","54888907"
"54320001121","54888787"
"54320001122","54888788"
"54320001123","54888347"
"54320001127","54888995"
"54320001128","54888996"
"54320001129","54888838"
"5432000113","54888395"
"54320001130","54888502"
"54320001135","54888702"
"54320001136","54888976"
"54320001138","54889083"
"54320001139","54888718"
"5432000114","54888614"
"54320001140","54888938"
"54320001141","54888026"
"54320001142","54888122"
"54320001145","54888898"
"54320001147","54889004"
"54320001148","54888372"
"54320001149","54888665"
"54320001150","54888446"
"54320001152","54888276"
"54320001153","54889200"
"54320001154","54889113"
"54320001155","54888471"
"54320001157","54888075"
"5432000116","54888548"
"54320001160","54888076"
"54320001162","54888545"
"54320001165","54888070"
"54320001167","54888546"
"54320001169","54888654"
"5432000117","54888105"
"54320001171","54889041"
"54320001172","54888618"
"54320001173","54888027"
"54320001174","54888468"
"54320001175","54888306"
"54320001176","54889168"
"54320001177","54888346"
"54320001178","54888305"
"54320001179","54889037"
"5432000118","54888396"
"54320001181","54888576"
"54320001182","54888278"
"54320001183","54889277"
"54320001184","54888138"
"54320001185","54888575"
"54320001187","54889115"
"54320001188","54889128"
"54320001189","54888655"
"5432000119","54889088"
"54320001192","54888132"
"54320001193","54888697"
"54320001194","54888173"
"54320001195","54888028"
"54320001196","54888343"
"54320001197","54888097"
"54320001198","54889193"
"54320001199","54888152"
"543200012","54888741"
"5432000120","54888397"
"54320001200","54888441"
"54320001202","54888682"
"54320001203","54888648"
"54320001204","54889172"
"54320001205","54888537"
"54320001206","54889201"
"54320001207","54888886"
"54320001208","54888705"
"54320001209","54888418"
"54320001210","54889079"
"54320001211","54888536"
"54320001212","54888427"
"54320001213","54889164"
"54320001214","54888428"
"54320001215","54888029"
"54320001216","54888565"
"54320001218","54889145"
"54320001219","54888800"
"54320001220","54889190"
"54320001221","54888979"
"54320001222","54888277"
"54320001223","54888794"
"54320001224","54888308"
"54320001225","54888392"
"54320001226","54888322"
"54320001227","54888121"
"54320001228","54889173"
"54320001229","54889174"
"54320001232","54889175"
"54320001233","54888756"
"54320001237","54889038"
"54320001239","54889229"
"5432000124","54888102"
"54320001240","54888198"
"54320001241","54888855"
"54320001242","54888456"
"54320001243","54888307"
"54320001244","54888323"
"54320001245","54889087"
"54320001248","54889176"
"5432000125","54888620"
"54320001250","54888030"
"54320001252","54888079"
"54320001253","54888790"
"54320001254","54888795"
"54320001255","54888608"
"54320001256","54888568"
"54320001257","54889156"
"54320001258","54888908"
"54320001259","54888833"
"5432000126","54889231"
"54320001261","54888834"
"54320001263","54889254"
"54320001264","54888217"
"54320001265","54888917"
"54320001266","54888862"
"54320001267","54889039"
"54320001268","54888863"
"54320001269","54889040"
"5432000127","54888003"
"54320001270","54888194"
"54320001271","54888866"
"54320001272","54888200"
"54320001273","54889078"
"54320001274","54888031"
"54320001275","54888522"
"54320001276","54888930"
"54320001277","54888799"
"5432000128","54888291"
"54320001280","54888668"
"54320001281","54888880"
"54320001283","54888157"
"54320001284","54888387"
"54320001285","54888918"
"54320001286","54888072"
"54320001287","54888318"
"54320001288","54888919"
"54320001289","54888335"
"5432000129","54889248"
"54320001290","54888336"
"54320001291","54888319"
"54320001293","54888527"
"54320001294","54888285"
"54320001295","54888032"
"54320001297","54888167"
"54320001299","54888943"
"543200013","54888000"
"5432000130","54889055"
"54320001300","54888579"
"54320001301","54889061"
"54320001302","54889090"
"54320001303","54888528"
"54320001304","54888320"
"54320001305","54888073"
"54320001306","54888503"
"54320001308","54888656"
"54320001309","54888071"
"5432000131","54888344"
"54320001310","54889157"
"54320001311","54888315"
"54320001312","54889158"
"54320001313","54889152"
"54320001314","54889029"
"54320001315","54888550"
"54320001316","54888033"
"54320001317","54888465"
"54320001318","54888325"
"5432000132","54888222"
"54320001320","54888994"
"54320001322","54888570"
"54320001323","54888258"
"54320001324","54888207"
"54320001325","54888609"
"54320001326","54888034"
"54320001327","54888691"
"54320001328","54888256"
"54320001330","54888875"
"54320001331","54888571"
"54320001332","54888572"
"54320001333","54888464"
"54320001335","54889150"
"54320001336","54888558"
"5432000134","54888244"
"54320001340","54888610"
"54320001341","54889247"
"54320001342","54888035"
"54320001343","54888944"
"54320001345","54888651"
"54320001347","54888455"
"54320001348","54888269"
"54320001350","54888433"
"54320001351","54889264"
"54320001353","54888242"
"54320001354","54889093"
"54320001355","54889134"
"54320001356","54889135"
"54320001357","54889085"
"54320001359","54888992"
"54320001360","54889137"
"54320001361","54889110"
"54320001362","54888876"
"54320001363","54888292"
"54320001364","54888958"
"54320001365","54888169"
"54320001367","54888321"
"54320001368","54888574"
"54320001369","54888916"
"54320001370","54888360"
"54320001374","54888228"
"54320001375","54888613"
"54320001376","54889008"
"54320001377","54888599"
"5432000138","54889249"
"54320001380","54888781"
"54320001381","54888782"
"54320001385","54889136"
"54320001386","54888036"
"54320001387","54888692"
"54320001388","54888962"
"54320001389","54889198"
"5432000139","54888551"
"54320001390","54888591"
"54320001392","54888370"
"54320001393","54888701"
"54320001394","54888556"
"54320001396","54888381"
"54320001397","54888376"
"54320001398","54888377"
"54320001399","54889044"
"543200014","54888177"
"54320001400","54889045"
"54320001401","54888690"
"54320001402","54889049"
"54320001403","54888812"
"54320001404","54888474"
"54320001405","54888403"
"54320001406","54888037"
"54320001407","54888732"
"54320001409","54888573"
"5432000141","54888726"
"54320001410","54888368"
"54320001413","54888824"
"54320001414","54889236"
"54320001415","54889237"
"54320001416","54889050"
"54320001417","54888425"
"54320001418","54888426"
"5432000142","54889162"
"54320001420","54889273"
"54320001421","54889274"
"54320001423","54888900"
"54320001424","54888382"
"54320001425","54888901"
"54320001426","54888786"
"54320001427","54888813"
"54320001428","54888725"
"54320001429","54888038"
"54320001431","54888235"
"54320001432","54888365"
"54320001433","54888776"
"54320001434","54888496"
"54320001435","54889147"
"54320001436","54888935"
"5432000144","54888888"
"54320001440","54888182"
"54320001441","54888183"
"54320001443","54889154"
"54320001444","54888201"
"54320001445","54888039"
"54320001446","54888083"
"54320001447","54888673"
"5432000145","54888830"
"54320001451","54888675"
"54320001452","54888361"
"54320001453","54888501"
"54320001454","54889181"
"54320001456","54889180"
"54320001460","54888040"
"54320001461","54888652"
"54320001462","54888672"
"54320001464","54888764"
"54320001465","54889211"
"54320001466","54888729"
"54320001467","54888394"
"54320001468","54888504"
"54320001469","54888516"
"5432000147","54888206"
"54320001472","54888627"
"54320001473","54888517"
"54320001474","54888095"
"54320001475","54888041"
"54320001478","54889253"
"54320001479","54888626"
"5432000148","54889153"
"54320001480","54889024"
"54320001481","54889118"
"54320001482","54888166"
"54320001483","54888408"
"54320001488","54889124"
"54320001489","54888099"
"5432000149","54888082"
"54320001490","54888042"
"54320001492","54888140"
"54320001493","54888854"
"54320001494","54889023"
"54320001495","54889184"
"54320001496","54888660"
"54320001497","54888825"
"54320001498","54888163"
"543200015","54888835"
"5432000150","54889267"
"54320001501","54889073"
"54320001502","54888229"
"54320001503","54888043"
"54320001504","54888861"
"54320001505","54888904"
"54320001506","54888476"
"54320001507","54888659"
"54320001508","54888791"
"54320001509","54888821"
"5432000151","54889243"
"54320001510","54889013"
"54320001511","54888663"
"54320001513","54888290"
"54320001514","54888296"
"54320001516","54888156"
"54320001518","54888118"
"54320001519","54889241"
"54320001520","54888685"
"54320001523","54888650"
"54320001525","54888155"
"54320001526","54889221"
"54320001527","54888224"
"54320001528","54889257"
"5432000153","54889212"
"54320001531","54888968"
"54320001532","54888044"
"54320001534","54888311"
"54320001536","54888263"
"54320001537","54888411"
"54320001538","54889218"
"54320001539","54889258"
"5432000154","54889213"
"54320001542","54888195"
"54320001546","54888045"
"54320001547","54888738"
"54320001548","54888940"
"5432000155","54888766"
"54320001550","54888511"
"54320001551","54889068"
"54320001552","54888860"
"54320001553","54888903"
"54320001554","54888316"
"54320001555","54889256"
"54320001556","54888353"
"54320001557","54888178"
"54320001558","54888046"
"5432000156","54889214"
"54320001560","54889177"
"54320001561","54888641"
"54320001562","54888331"
"54320001563","54888309"
"54320001564","54889220"
"54320001565","54889160"
"54320001566","54889161"
"54320001567","54888754"
"54320001568","54888047"
"54320001569","54888817"
"5432000157","54888596"
"54320001570","54888899"
"54320001571","54888607"
"54320001573","54889219"
"54320001574","54889216"
"54320001575","54889217"
"54320001577","54888048"
"54320001578","54888407"
"54320001579","54889066"
"5432000158","54889215"
"54320001581","54888286"
"54320001582","54888170"
"54320001583","54888137"
"54320001584","54888049"
"54320001586","54888313"
"54320001588","54888212"
"54320001589","54888091"
"5432000159","54888409"
"54320001591","54888525"
"54320001592","54888731"
"54320001593","54889074"
"54320001594","54888805"
"54320001595","54888955"
"54320001596","54888050"
"54320001597","54888090"
"54320001599","54888826"
"543200016","54888836"
"5432000160","54889232"
"54320001600","54888661"
"54320001601","54888232"
"54320001602","54888231"
"54320001603","54888051"
"54320001604","54888749"
"54320001606","54889250"
"54320001608","54889097"
"5432000161","54888410"
"54320001610","54888638"
"54320001611","54888078"
"54320001613","54888255"
"54320001614","54889058"
"54320001616","54888642"
"5432000162","54888895"
"54320001623","54888532"
"54320001625","54888806"
"54320001626","54888386"
"54320001628","54888077"
"5432000163","54888723"
"54320001630","54888310"
"54320001632","54889182"
"54320001633","54888639"
"5432000164","54888867"
"54320001641","54888858"
"54320001642","54888332"
"54320001643","54888052"
"54320001645","54889104"
"54320001648","54889075"
"54320001649","54889209"
"5432000165","54889230"
"54320001650","54889210"
"54320001651","54888053"
"54320001652","54888247"
"54320001655","54888796"
"54320001656","54888942"
"54320001657","54888859"
"54320001658","54888147"
"54320001659","54888145"
"5432000166","54888004"
"54320001660","54888148"
"54320001661","54888054"
"54320001662","54888999"
"54320001663","54888422"
"54320001664","54888808"
"54320001665","54888721"
"54320001666","54888146"
"54320001667","54888055"
"54320001668","54888887"
"54320001669","54888939"
"5432000167","54888909"
"54320001670","54888737"
"54320001671","54888264"
"54320001672","54888056"
"54320001674","54888461"
"54320001675","54888815"
"54320001677","54888844"
"54320001678","54888171"
"5432000168","54888233"
"54320001681","54888699"
"54320001682","54888698"
"54320001683","54888736"
"54320001685","54888770"
"54320001686","54888658"
"54320001688","54888769"
"5432000169","54888657"
"54320001693","54888566"
"54320001694","54888669"
"54320001696","54889263"
"54320001697","54888491"
"54320001698","54889240"
"54320001699","54889131"
"54320001700","54888399"
"54320001702","54888326"
"54320001703","54889271"
"54320001704","54888877"
"54320001705","54888492"
"54320001708","54888115"
"54320001709","54889269"
"5432000171","54888547"
"54320001710","54888069"
"54320001711","54888493"
"54320001713","54888328"
"54320001714","54888287"
"54320001715","54889272"
"54320001717","54889189"
"54320001718","54888509"
"54320001723","54888478"
"54320001724","54888477"
"54320001725","54889270"
"54320001726","54888934"
"54320001729","54888327"
"54320001731","54888666"
"54320001732","54889132"
"54320001733","54888891"
"54320001737","54889034"
"54320001738","54888369"
"54320001739","54888267"
"54320001741","54888270"
"54320001742","54888275"
"54320001745","54888495"
"54320001746","54889127"
"54320001747","54889255"
"54320001749","54888241"
"5432000175","54888798"
"54320001752","54888757"
"54320001758","54888822"
"54320001759","54888852"
"5432000176","54888281"
"54320001760","54888524"
"54320001763","54888739"
"54320001764","54888253"
"54320001766","54888933"
"54320001767","54889091"
"54320001768","54888578"
"54320001769","54888584"
"5432000177","54888965"
"54320001771","54888420"
"54320001772","54888210"
"54320001774","54888128"
"54320001777","54889202"
"5432000178","54888300"
"54320001780","54888923"
"54320001782","54889009"
"54320001784","54889035"
"54320001786","54888981"
"54320001787","54889203"
"54320001788","54888932"
"54320001789","54888839"
"5432000179","54888832"
"54320001791","54888760"
"54320001793","54889123"
"54320001796","54888758"
"54320001798","54888761"
"54320001799","54888811"
"543200018","54888065"
"54320001800","54888759"
"54320001801","54888273"
"54320001802","54888823"
"54320001804","54889016"
"54320001805","54888161"
"54320001807","54888857"
"54320001810","54888225"
"54320001812","54889047"
"54320001814","54888827"
"54320001816","54889185"
"5432000183","54888470"
"5432000185","54889051"
"5432000186","54888928"
"5432000187","54888340"
"5432000188","54889265"
"5432000189","54888226"
"543200019","54888750"
"5432000190","54888765"
"5432000191","54888406"
"5432000192","54888597"
"5432000193","54888820"
"5432000194","54888767"
"5432000195","54888684"
"5432000196","54889122"
"5432000197","54889155"
"5432000198","54889064"
"5432000199","54889032"
"543200020","54888588"
"5432000200","54888274"
"5432000201","54888005"
"5432000202","54889031"
"5432000204","54888990"
"5432000205","54888549"
"5432000206","54888221"
"5432000207","54888727"
"5432000208","54889030"
"543200021","54888722"
"5432000211","54889178"
"5432000212","54889006"
"5432000213","54888135"
"5432000214","54888299"
"5432000215","54888744"
"5432000216","54888349"
"5432000217","54888667"
"5432000219","54888489"
"5432000220","54888068"
"5432000221","54889117"
"5432000222","54889052"
"5432000223","54888978"
"5432000224","54888436"
"5432000225","54888592"
"5432000226","54888593"
"5432000228","54888937"
"5432000229","54888914"
"5432000230","54888714"
"5432000231","54888715"
"5432000232","54888713"
"5432000233","54888580"
"5432000235","54888101"
"5432000236","54888197"
"5432000237","54888696"
"5432000238","54888508"
"5432000239","54888288"
"543200024","54888215"
"5432000240","54888087"
"5432000241","54888601"
"5432000242","54888728"
"5432000243","54888948"
"5432000245","54888208"
"5432000246","54888434"
"5432000248","54888801"
"5432000249","54888775"
"5432000250","54889196"
"5432000251","54888086"
"5432000253","54888594"
"5432000255","54889001"
"5432000256","54888259"
"5432000257","54889043"
"5432000258","54889026"
"5432000259","54888374"
"5432000260","54888505"
"5432000261","54888587"
"5432000262","54888742"
"5432000264","54888143"
"5432000265","54888564"
"5432000266","54888840"
"5432000267","54888562"
"5432000268","54889112"
"5432000269","54888945"
"543200027","54889138"
"5432000271","54888910"
"5432000272","54889096"
"5432000273","54888061"
"5432000274","54889053"
"5432000275","54888543"
"5432000276","54888653"
"5432000277","54888378"
"5432000278","54889025"
"5432000279","54888837"
"543200028","54889206"
"5432000280","54888964"
"5432000281","54889165"
"5432000282","54888204"
"5432000283","54889077"
"5432000284","54888312"
"5432000285","54889059"
"5432000286","54888874"
"5432000287","54888187"
"5432000288","54889268"
"5432000289","54888878"
"543200029","54889000"
"5432000290","54889262"
"5432000291","54888283"
"5432000292","54888284"
"5432000293","54888971"
"5432000294","54888972"
"5432000295","54888506"
"5432000296","54888400"
"5432000297","54888109"
"5432000298","54888401"
"5432000299","54888080"
"543200030","54888390"
"5432000301","54888557"
"5432000302","54888439"
"5432000303","54888006"
"5432000305","54889159"
"5432000306","54888624"
"5432000307","54888947"
"5432000309","54888435"
"543200031","54888351"
"5432000311","54888966"
"5432000312","54889015"
"5432000313","54888497"
"5432000314","54888595"
"5432000316","54888598"
"5432000317","54888569"
"543200032","54888179"
"5432000320","54888302"
"5432000321","54888507"
"5432000322","54888970"
"5432000323","54888921"
"5432000324","54888363"
"5432000325","54888625"
"5432000327","54888991"
"5432000328","54888062"
"543200033","54888193"
"5432000330","54888752"
"5432000331","54888600"
"5432000333","54888531"
"5432000334","54888640"
"5432000336","54888007"
"5432000337","54888084"
"5432000339","54889086"
"543200034","54888941"
"5432000340","54888110"
"5432000341","54888529"
"5432000344","54889048"
"5432000345","54888952"
"5432000346","54888521"
"5432000347","54888555"
"5432000349","54888989"
"543200035","54888383"
"5432000350","54888442"
"5432000352","54888561"
"5432000353","54888716"
"5432000355","54888116"
"5432000356","54888540"
"5432000357","54888538"
"5432000358","54889259"
"5432000359","54889109"
"543200036","54888298"
"5432000360","54888168"
"5432000361","54889224"
"5432000362","54888589"
"5432000363","54888494"
"5432000366","54888362"
"5432000367","54889143"
"5432000368","54888364"
"543200037","54888431"
"5432000371","54888358"
"5432000376","54889208"
"5432000382","54888922"
"5432000383","54888405"
"5432000388","54888486"
"5432000389","54889011"
"543200039","54889170"
"5432000398","54888686"
"54320004","54888103"
"543200040","54888437"
"5432000403","54888710"
"5432000406","54888694"
"543200041","54888199"
"5432000410","54888897"
"5432000411","54888993"
"5432000412","54888677"
"5432000413","54888120"
"5432000414","54888008"
"5432000415","54888205"
"5432000416","54888670"
"5432000417","54888733"
"5432000418","54889054"
"5432000419","54888920"
"5432000420","54889012"
"5432000421","54888602"
"5432000423","54888317"
"5432000424","54888780"
"5432000425","54888554"
"5432000426","54888843"
"5432000427","54888443"
"5432000428","54889098"
"5432000429","54888905"
"543200043","54888265"
"5432000430","54888085"
"5432000432","54888881"
"5432000434","54888956"
"5432000435","54888127"
"5432000436","54889130"
"5432000437","54888453"
"5432000438","54888239"
"5432000439","54888828"
"543200044","54888662"
"5432000442","54888748"
"5432000445","54888125"
"5432000446","54888911"
"5432000447","54888879"
"5432000449","54888126"
"543200045","54889046"
"5432000450","54888559"
"5432000451","54888333"
"5432000453","54888560"
"5432000458","54888350"
"5432000459","54888271"
"543200046","54889233"
"5432000461","54888946"
"5432000462","54888936"
"5432000464","54889276"
"5432000465","54888951"
"5432000467","54888708"
"5432000472","54888912"
"5432000474","54888234"
"5432000475","54889195"
"5432000477","54888707"
"5432000478","54889105"
"5432000479","54888009"
"543200048","54888237"
"5432000480","54888261"
"5432000481","54888671"
"5432000482","54888637"
"5432000483","54888793"
"5432000484","54888094"
"5432000485","54888846"
"5432000486","54888849"
"5432000487","54888617"
"5432000488","54888604"
"5432000489","54888415"
"543200049","54888848"
"5432000490","54888679"
"5432000492","54889251"
"5432000493","54888162"
"5432000494","54889129"
"5432000495","54888810"
"5432000498","54888541"
"5432000499","54888957"
"543200050","54889245"
"5432000500","54889163"
"5432000501","54888074"
"5432000502","54888329"
"5432000503","54888066"
"5432000504","54889186"
"5432000505","54888240"
"5432000506","54888885"
"5432000508","54888724"
"5432000509","54889179"
"543200051","54889204"
"5432000512","54888355"
"5432000514","54888768"
"5432000516","54888709"
"5432000517","54888356"
"5432000519","54888357"
"543200052","54888466"
"5432000522","54888196"
"5432000523","54889142"
"5432000525","54889242"
"543200053","54889205"
"5432000532","54888294"
"5432000533","54888295"
"5432000537","54888706"
"5432000538","54888831"
"5432000539","54888010"
"543200054","54888467"
"5432000540","54888734"
"5432000542","54889114"
"5432000543","54888432"
"5432000544","54888475"
"5432000545","54888553"
"5432000546","54888324"
"5432000547","54888611"
"5432000550","54888488"
"5432000551","54888111"
"5432000552","54888967"
"5432000554","54888789"
"5432000555","54888512"
"5432000556","54888803"
"5432000557","54889027"
"5432000558","54888236"
"543200056","54888124"
"5432000560","54888092"
"5432000561","54889099"
"5432000562","54888188"
"5432000567","54888771"
"543200057","54888865"
"5432000570","54888534"
"5432000572","54888926"
"5432000574","54888385"
"5432000576","54888925"
"5432000579","54888354"
"543200058","54888518"
"5432000580","54889139"
"5432000581","54889140"
"5432000583","54888180"
"5432000584","54888134"
"5432000586","54888238"
"5432000587","54888136"
"5432000588","54888011"
"543200059","54888001"
"5432000591","54889014"
"5432000592","54888959"
"5432000593","54888985"
"5432000594","54889227"
"5432000596","54888792"
"5432000597","54888214"
"5432000599","54888680"
"54320006","54888104"
"543200060","54888520"
"5432000600","54888632"
"5432000601","54888487"
"5432000602","54888112"
"5432000603","54888513"
"5432000604","54888141"
"5432000605","54888266"
"5432000609","54888542"
"543200061","54888303"
"5432000610","54888414"
"5432000611","54888421"
"5432000612","54888189"
"5432000613","54888192"
"5432000614","54888202"
"5432000617","54889036"
"543200062","54888223"
"5432000624","54888449"
"5432000626","54889141"
"5432000628","54888851"
"543200063","54889266"
"5432000630","54888250"
"5432000631","54888773"
"5432000632","54888774"
"5432000633","54888896"
"5432000636","54888683"
"5432000637","54888735"
"5432000639","54889166"
"543200064","54888460"
"5432000640","54889169"
"5432000641","54888845"
"5432000643","54888802"
"5432000644","54888755"
"5432000645","54888113"
"5432000646","54888289"
"5432000647","54888539"
"5432000648","54888893"
"5432000650","54888762"
"5432000651","54888089"
"5432000653","54889252"
"5432000654","54888482"
"5432000655","54889028"
"5432000656","54888915"
"5432000657","54888117"
"5432000658","54888384"
"5432000659","54888681"
"543200066","54888153"
"5432000660","54888676"
"5432000661","54888218"
"5432000662","54888483"
"5432000663","54888950"
"5432000664","54888248"
"5432000666","54888249"
"5432000667","54888720"
"5432000671","54889235"
"5432000675","54888797"
"5432000676","54888842"
"5432000678","54888423"
"5432000679","54888416"
"543200068","54889207"
"5432000680","54888012"
"5432000682","54888479"
"5432000683","54888293"
"5432000685","54888850"
"5432000687","54888391"
"5432000688","54888847"
"5432000689","54889092"
"543200069","54888230"
"5432000691","54888535"
"5432000692","54888341"
"5432000694","54888457"
"5432000695","54888114"
"5432000699","54888268"
"54320007","54888777"
"543200070","54888172"
"5432000700","54889126"
"5432000701","54888181"
"5432000703","54888953"
"5432000704","54888057"
"5432000705","54888636"
"5432000707","54888585"
"5432000708","54889171"
"5432000709","54888586"
"543200071","54888130"
"5432000714","54888634"
"5432000715","54888458"
"5432000717","54888868"
"5432000718","54888628"
"5432000719","54888444"
"543200072","54888359"
"5432000720","54888013"
"5432000721","54888262"
"5432000723","54888884"
"5432000724","54889010"
"5432000725","54888984"
"5432000727","54889108"
"5432000728","54888151"
"5432000729","54888954"
"5432000730","54889119"
"5432000732","54888674"
"5432000733","54889133"
"5432000734","54888060"
"5432000735","54888282"
"5432000736","54889095"
"5432000737","54888515"
"5432000738","54888424"
"5432000739","54888190"
"543200074","54888191"
"5432000740","54888778"
"5432000741","54888158"
"5432000743","54888459"
"5432000744","54888227"
"5432000745","54888998"
"5432000746","54889121"
"5432000748","54888500"
"543200075","54888058"
"5432000751","54888779"
"5432000752","54888014"
"5432000753","54888873"
"5432000754","54888751"
"5432000755","54889275"
"5432000756","54888337"
"5432000758","54888059"
"5432000759","54888481"
"543200076","54888889"
"5432000760","54888175"
"5432000761","54888730"
"5432000762","54889067"
"5432000763","54888067"
"5432000764","54888279"
"5432000765","54888883"
"5432000766","54888297"
"5432000767","54888717"
"5432000768","54889120"
"5432000769","54888098"
"543200077","54889116"
"5432000771","54889070"
"5432000772","54888929"
"5432000773","54888389"
"5432000774","54888931"
"5432000778","54889187"
"5432000779","54889188"
"543200078","54888746"
"5432000782","54889197"
"5432000783","54889106"
"5432000784","54888015"
"5432000785","54889167"
"5432000786","54888809"
"5432000787","54888338"
"5432000789","54888969"
"543200079","54888131"
"5432000791","54889234"
"5432000792","54888246"
"5432000793","54888176"
"5432000794","54888164"
"5432000796","54888649"
"5432000797","54888856"
"5432000798","54889102"
"54320008","54888631"
"543200080","54888804"
"5432000800","54888552"
"5432000802","54888974"
"5432000803","54888096"
"5432000804","54888184"
"5432000805","54888142"
"5432000806","54888388"
"5432000808","54888251"
"543200081","54889246"
"5432000810","54888949"
"5432000811","54889199"
"5432000813","54888526"
"5432000814","54888719"
"5432000815","54888016"
"5432000817","54888480"
"5432000818","54888986"
"5432000819","54889226"
"5432000820","54888892"
"5432000821","54888304"
"5432000822","54888633"
"5432000823","54888927"
"5432000827","54888982"
"5432000828","54889005"
"5432000829","54888924"
"5432000830","54889101"
"5432000833","54889071"
"5432000838","54889002"
"543200084","54888106"
"5432000841","54889003"
"5432000844","54888064"
"5432000848","54888645"
"543200085","54888108"
"5432000850","54888772"
"5432000851","54888185"
"5432000852","54888159"
"5432000853","54888186"
"5432000854","54888119"
"5432000855","54888017"
"5432000856","54888987"
"5432000857","54888853"
"5432000858","54888533"
"5432000859","54889017"
"5432000860","54888063"
"5432000862","54888869"
"5432000865","54889084"
"5432000866","54888695"
"5432000867","54888454"
"5432000868","54888485"
"5432000869","54888144"
"543200087","54888107"
"5432000870","54888703"
"5432000871","54889069"
"5432000872","54888647"
"5432000873","54888484"
"5432000874","54888902"
"5432000877","54889062"
"5432000878","54888160"
"5432000879","54888149"
"5432000881","54888445"
"5432000882","54888150"
"5432000883","54889100"
"5432000885","54888894"
"5432000886","54888018"
"5432000887","54889056"
"5432000888","54888093"
"5432000890","54888563"
"5432000891","54889103"
"5432000892","54888257"
"5432000893","54888693"
"5432000895","54889080"
"5432000896","54888280"
"5432000897","54888829"
"5432000898","54888960"
"54320009","54889007"
"5432000900","54888973"
"5432000901","54888630"
"5432000903","54888211"
"5432000907","54888419"
"543200091","54888123"
"5432000912","54889146"
"5432000915","54888814"
"5432000916","54888462"
"5432000917","54888019"
"5432000918","54888784"
"543200092","54888712"
"5432000920","54888510"
"5432000922","54888983"
"5432000923","54888352"
"5432000924","54889082"
"5432000926","54888330"
"5432000927","54888260"
"543200093","54889094"
"5432000930","54889194"
"5432000931","54888913"
"5432000932","54889107"
"5432000933","54888590"
"5432000935","54888977"
"5432000937","54888621"
"5432000938","54888975"
"5432000939","54889244"
"543200094","54888002"
"5432000941","54889225"
"5432000942","54889222"
"5432000943","54889223"
"5432000944","54888870"
"5432000945","54888871"
"5432000946","54888583"
"5432000947","54888615"
"5432000948","54888581"
"5432000949","54888616"
"543200095","54889065"
"5432000950","54888254"
"5432000951","54888582"
"5432000952","54888133"
"5432000953","54888743"
"5432000954","54888272"
"5432000955","54888020"
"5432000956","54888139"
"5432000957","54889238"
"5432000958","54888783"
"5432000959","54888490"
"543200096","54888081"
"5432000960","54888988"
"5432000961","54888530"
"5432000963","54888753"
"5432000965","54888605"
"5432000968","54889191"
"5432000969","54888519"
"543200097","54888245"
"5432000970","54888412"
"5432000971","54888213"
"5432000973","54888622"
"5432000974","54889081"
"5432000975","54888523"
"5432000976","54888606"
"5432000977","54888472"
"5432000978","54888473"
"5432000980","54888872"
"5432000981","54888375"
"5432000983","54888088"
"5432000984","54888219"
"5432000985","54888448"
"5432000986","54888021"
"5432000987","54888678"
"5432000988","54889076"
"543200099","54888154"
"5432000990","54888100"
"5432000994","54889192"
"5432000996","54888203"
