"name","number","locality_id","ward","mail_only","ballot_style_image_url","id"
"03","03","543100000016","","no","","543200096"
"03","03","543100000019","","no","","543200097"
"03","03","543100000028","","no","","543200099"
"03","03","543100000029","","no","","5432000100"
"03","03","543100000030","","no","","5432000101"
"03","03","543100000032","","no","","5432000102"
"03","03","543100000034","","no","","5432000103"
"03","03","543100000036","","no","","5432000104"
"03","03","543100000037","","no","","5432000105"
"03","03","543100000039","","no","","5432000107"
"03","03","543100000041","","no","","5432000108"
"03","03","543100000043","","no","","5432000109"
"03","03","543100000046","","no","","5432000110"
"03","03","543100000048","","no","","5432000111"
"03","03","543100000051","","no","","5432000112"
"030","030","543100000024","","no","","5432000113"
"031","031","543100000024","","no","","5432000114"
"032","032","543100000024","","no","","5432000116"
"033","033","543100000024","","no","","5432000117"
"034","034","543100000024","","no","","5432000118"
"035","035","543100000024","","no","","5432000119"
"036","036","543100000024","","no","","5432000120"
"04","04","543100000001","","no","","5432000124"
"04","04","543100000003","","no","","5432000125"
"04","04","543100000005","","no","","5432000126"
"04","04","543100000006","","no","","5432000127"
"04","04","543100000007","","no","","5432000128"
"04","04","543100000008","","no","","5432000129"
"04","04","543100000009","","no","","5432000130"
"04","04","543100000012","","no","","5432000131"
"04","04","543100000014","","no","","5432000132"
"04","04","543100000023","","no","","5432000134"
"04","04","543100000033","","no","","5432000138"
"04","04","543100000037","","no","","5432000139"
"04","04","543100000039","","no","","5432000141"
"04","04","543100000040","","no","","5432000142"
"04","04","543100000043","","no","","5432000144"
"04","04","543100000044","","no","","5432000145"
"04","04","543100000046","","no","","5432000147"
"04","04","543100000048","","no","","5432000148"
"04","04","543100000049","","no","","5432000149"
"04","04","543100000051","","no","","5432000150"
"040","040","543100000024","","no","","5432000151"
"042","042","543100000024","","no","","5432000153"
"043","043","543100000024","","no","","5432000154"
"044","044","543100000024","","no","","5432000155"
"045","045","543100000024","","no","","5432000156"
"047","047","543100000024","","no","","5432000157"
"048","048","543100000024","","no","","5432000158"
"04A","04A","543100000019","","no","","5432000159"
"04A","04A","543100000045","","no","","5432000160"
"04B","04B","543100000019","","no","","5432000161"
"05","05","543100000001","","no","","5432000162"
"05","05","543100000002","","no","","5432000163"
"05","05","543100000003","","no","","5432000164"
"05","05","543100000005","","no","","5432000165"
"05","05","543100000006","","no","","5432000166"
"05","05","543100000007","","no","","5432000167"
"05","05","543100000011","","no","","5432000168"
"05","05","543100000012","","no","","5432000169"
"05","05","543100000016","","no","","5432000171"
"05","05","543100000032","","no","","5432000175"
"05","05","543100000033","","no","","5432000176"
"05","05","543100000034","","no","","5432000177"
"05","05","543100000036","","no","","5432000178"
"05","05","543100000037","","no","","5432000179"
"05","05","543100000044","","no","","5432000183"
"05","05","543100000048","","no","","5432000185"
"05","05","543100000050","","no","","5432000186"
"05","05","543100000051","","no","","5432000187"
"050","050","543100000024","","no","","5432000188"
"051","051","543100000024","","no","","5432000189"
"052","052","543100000024","","no","","5432000190"
