"name","number","locality_id","ward","mail_only","ballot_style_image_url","id"
"501 - MAPPSVILLE","0501","70000","","","","91706"
"613 - WESTGATE","0613","70028","","","","91707"
"710 - STERLING","0710","70057","","","","91708"
"701 - BLACKWATER RIVER","0701","70083","","","","91709"
"110 - PHOEBUS","0110","70110","","","","91710"
"204 WOODLAND HILLS","0204","70093","","","","91711"
"401 - MILLBORO","0401","70008","","","","91712"
"203 - BRANDON","0203","70071","","","","91713"
"201 - CLARKS","0201","70050","","","","91714"
"033 - ROCK SPRING","0033","70006","","","","91715"
"103 - CHURCH ROAD","0103","70026","","","","91716"
"701 - WHITEWOOD","0701","70013","","","","91717"
"608 - KIRKSIDE","0608","70028","","","","91718"
"001 - FIRST WARD","0001","70089","","","","91719"
"611 - STRATFORD","0611","70028","","","","91720"
"101 - JOLIVUE","0101","70007","","","","91721"
"309 - ALDIE","0309","70057","","","","91722"
"710 - PINE SPRING","0710","70028","","","","91723"
"602 - NEWVILLE","0602","70087","","","","91724"
"703 - LIGNUM","0703","70023","","","","91725"
"009 - TINKER","0009","70128","","","","91726"
"401 - WOODSTOCK","0401","70081","","","","91727"
"103 - CASANOVA","0103","70029","","","","91728"
"303 - RIDGE","0303","70025","","","","91729"
"501 - WARD NO 5","0501","70126","","","","91730"
"008 - EAST SALEM","0008","70125","","","","91731"
"501 - PRECINCT 5-1","0501","70094","","","","91732"
"011 - GENEVA PARK","0011","70100","","","","91733"
"102 - BERKELEY B","0102","70049","","","","91734"
"402 - FOUR HUNDRED TWO","0402","70127","","","","91735"
"201 - MONROE","0201","70051","","","","91736"
"032 - PROVIDENCE","0032","70100","","","","91737"
"306 - PORTERS","0306","70001","","","","91738"
"207 - SPRIGGS","0207","70072","","","","91739"
"101 - WOODBROOK","0101","70001","","","","91740"
"027 - JEFFERSON","0027","70006","","","","91741"
"705 - SEVEN HUNDRED FIVE","0705","70127","","","","91742"
"302 - PONS","0302","70048","","","","91743"
"602 - UNION LEVEL","0602","70035","","","","91744"
"209 - WEST HANOVER","0209","70044","","","","91745"
"101 - OWENTON","0101","70050","","","","91746"
"102 - SOUTH CHESTER","0102","70020","","","","91747"
"102 - ONE EAST","0102","70065","","","","91748"
"407 - MONACAN","0407","70020","","","","91749"
"019 - LAKE SMITH","0019","70129","","","","91750"
"202 - WALKER","0202","70099","","","","91751"
"203 - GHENT SQUARE","0203","70119","","","","91752"
"201 - DROMGOOLE","0201","70012","","","","91753"
"401 - EAST SHENANDOAH","0401","70092","","","","91754"
"059 - CLEARFIELD","0059","70100","","","","91755"
"301 - PRECINCT 3-1","0301","70053","","","","91756"
"210 - CASCADES","0210","70057","","","","91757"
"103 - LYLES CROUCH SCHOOL","0103","70098","","","","91758"
"106 - ONE HUNDRED SIX","0106","70127","","","","91759"
"601 - BLACKWATER","0601","70087","","","","91760"
"046 - CENTRAL","0046","70006","","","","91761"
"601 -  EAST LEBANON","0601","70079","","","","91762"
"702 - BRANDY STATION","0702","70023","","","","91763"
"610 - SHERWOOD","0610","70028","","","","91764"
"202 - HORSEPASTURE #1","0202","70046","","","","91765"
"401 - BARBOURS CREEK","0401","70022","","","","91766"
"005 - SEATACK","0005","70129","","","","91767"
"505 - RAYNOR","0505","70048","","","","91768"
"110 - GREENWOOD","0110","70118","","","","91769"
"929 - DIFFICULT RUN","0929","70028","","","","91770"
"012 - FAIRLINGTON","0012","70006","","","","91771"
"513 - PLEASANTS","0513","70045","","","","91772"
"313 - CARDINAL","0313","70072","","","","91773"
"909 - NINE HUNDRED NINE","0909","70127","","","","91774"
"001 - PRECINCT ONE","0001","70116","","","","91775"
"301 - MORRISVILLE","0301","70029","","","","91776"
"308 - SOUTH MANCHESTER","0308","70020","","","","91777"
"202 - BOTETOURT","0202","70038","","","","91778"
"201 - PRECINCT B-1","0201","70060","","","","91779"
"501 - FIFTH WARD FIRST PRECINCT","0501","70121","","","","91780"
"301 - CAPRON","0301","70083","","","","91781"
"101 - LOCUST GROVE","0101","70030","","","","91782"
"302 - EGGBORNSVILLE","0302","70023","","","","91783"
"315 - TUCKER","0315","70045","","","","91784"
"040 - BONNEY","0040","70129","","","","91785"
"502 - FORKS-OF-THE-RIVER","0502","70083","","","","91786"
"701 - FARRINGTON","0701","70044","","","","91787"
"302 - THREE HUNDRED TWO","0302","70127","","","","91788"
"501 - KILBYS MILL","0501","70107","","","","91789"
"005 - MADISON","0005","70058","","","","91790"
"002 - WARD TWO","0002","70102","","","","91791"
"502 - GLENMORE","0502","70014","","","","91792"
"201 - HUMPBACK BRIDGE","0201","70002","","","","91793"
"101 - 1A","0101","70064","","","","91794"
"118 - MOOREFIELD","0118","70057","","","","91795"
"209 - INDEPENDENT HILL","0209","70072","","","","91796"
"507 - LAUREL MEADOW","0507","70044","","","","91797"
"079 - PLEASANT HALL","0079","70129","","","","91798"
"215 - SUGARLAND SOUTH","0215","70057","","","","91799"
"101 - RUSSELL","0101","70021","","","","91800"
"201 - NORTHWEST","0201","70111","","","","91801"
"301 - PRECINCT 3-1","0301","70103","","","","91802"
"105 - OPAL","0105","70029","","","","91803"
"102 - WEST ABINGDON","0102","70093","","","","91804"
"201 - QUINTON","0201","70062","","","","91805"
"104 - EFFINGER","0104","70077","","","","91806"
"403 - CRAIG SPRINGS","0403","70022","","","","91807"
"003 - THIRD WARD","0003","70105","","","","91808"
"503 - ROBERTS C","0503","70049","","","","91809"
"310 - THREE HUNDRED TEN","0310","70127","","","","91810"
"706 - HUNTERSVILLE","0706","70107","","","","91811"
"401 - MARSHALL","0401","70029","","","","91812"
"401 - STONEHOUSE A","0401","70049","","","","91813"
"401 - COURTHOUSE","0401","70005","","","","91814"
"819 - HERITAGE CHURCH","0819","70057","","","","91815"
"102 - BEN SALEM","0102","70077","","","","91816"
"102 - OTTERBURN","0102","70092","","","","91817"
"101 - BASTIAN","0101","70010","","","","91818"
"021 - VILLA HEIGHTS","0021","70128","","","","91819"
"107 - BENNETT SPRINGS","0107","70076","","","","91820"
"409 - HAYMARKET","0409","70072","","","","91821"
"402 - SHENANDOAH","0402","70033","","","","91822"
"105 - GREENDALE","0105","70045","","","","91823"
"928 - POPLAR TREE","0928","70028","","","","91824"
"917 - STONE NORTH","0917","70028","","","","91825"
"702 - MONTPELIER","0702","70044","","","","91826"
"416 - HAMILTON","0416","70057","","","","91827"
"104 - BERGTON","0104","70078","","","","91828"
"052 - GUNSTON","0052","70006","","","","91829"
"072 - RUDEE","0072","70129","","","","91830"
"501 - ELTHAM","0501","70062","","","","91831"
"402 - DARE","0402","70097","","","","91832"
"401 - COURTHOUSE","0401","70043","","","","91833"
"202 - AIRLIE","0202","70029","","","","91834"
"301 - GOOCHLAND COURT HOUSE 1","0301","70039","","","","91835"
"514 - ROLFE","0514","70045","","","","91836"
"010 - HEADWATERS","0010","70047","","","","91837"
"101 - PRECINCT 1-1","0101","70075","","","","91838"
"306 - WASHINGTON-REID","0306","70072","","","","91839"
"702 - HARBOURVIEW","0702","70107","","","","91840"
"029 - RALEIGH COURT 5","0029","70128","","","","91841"
"704 - ELMONT","0704","70044","","","","91842"
"105 - FIRST WARD FIFTH PRECINCT","0105","70114","","","","91843"
"221 - HUNTERS WOODS","0221","70028","","","","91844"
"003 - WARD C","0003","70130","","","","91845"
"525 - WALNUT HILL","0525","70028","","","","91846"
"203 - ROCKLICK","0203","70013","","","","91847"
"502 - WALKER","0502","70038","","","","91848"
"812 - VALLEY","0812","70028","","","","91849"
"303 - ELMORE","0303","70012","","","","91850"
"040 - VIRGINIA SQUARE","0040","70006","","","","91851"
"204 - WELLESLEY","0204","70118","","","","91852"
"302 - NEFF'S TOWN","0302","70033","","","","91853"
"111 - IRON BRIDGE","0111","70020","","","","91854"
"204 - DUDLEY","0204","70032","","","","91855"
"601 - DISTRICT 6","0601","70103","","","","91856"
"403 - ENDICOTT","0403","70032","","","","91857"
"117 - WOODSON","0117","70028","","","","91858"
"103 - GLEN ALLEN","0103","70045","","","","91859"
"305 - JOHN ADAMS SCHOOL","0305","70098","","","","91860"
"414 - YOUNG PARK","0414","70119","","","","91861"
"601 - WARD SIX","0601","70112","","","","91862"
"317 - WASHINGTON","0317","70118","","","","91863"
"404 - FREEMAN","0404","70045","","","","91864"
"206 - BELMONT","0206","70020","","","","91865"
"025 - ARLINGTON FOREST","0025","70006","","","","91866"
"208 - OAK KNOLL","0208","70044","","","","91867"
"304 - BARRETT","0304","70085","","","","91868"
"511 - MONTROSE","0511","70045","","","","91869"
"009 - SOUTH SIDE HILLS","0009","70125","","","","91870"
"302 - RED HILL","0302","70001","","","","91871"
"612 - WAYNEWOOD","0612","70028","","","","91872"
"301 - WEST DANTE","0301","70025","","","","91873"
"004 - FOURTH WARD","0004","70088","","","","91874"
"047 - FOUR MILE RUN","0047","70006","","","","91875"
"306 - DUNBAR","0306","70118","","","","91876"
"301 - ROSEBUD","0301","70055","","","","91877"
"702 - BRENTS MILL","0702","70084","","","","91878"
"201 - WALKER","0201","70015","","","","91879"
"302 - BAPTIST VALLEY","0302","70091","","","","91880"
"104 - ONE HUNDRED FOUR","0104","70127","","","","91881"
"311 - NEWMARKET","0311","70118","","","","91882"
"028 - RALEIGH COURT 4","0028","70128","","","","91883"
"408 - LAUDERDALE","0408","70045","","","","91884"
"502 - PEOPLES COMMUNITY CENTER","0502","70055","","","","91885"
"502 - CHICKAHOMINY RIVER","0502","70062","","","","91886"
"402 - WALKER","0402","70073","","","","91887"
"102 - FIRST WARD SECOND PRECINCT","0102","70114","","","","91888"
"105 - MOUNT ROGERS","0105","70040","","","","91889"
"103 - CHAMBLISSBURG BAPTIST CHURCH","0103","70009","","","","91890"
"504 - GOGGINSVILLE","0504","70032","","","","91891"
"103 - WEST CLOYD","0103","70073","","","","91892"
"006 - SIX","0006","70104","","","","91893"
"311 - SWANS CREEK","0311","70072","","","","91894"
"501 - DUNGANNON","0501","70080","","","","91895"
"312 - NEWSOME PARK","0312","70118","","","","91896"
"301 - CHAIN BRIDGE","0301","70028","","","","91897"
"310 - MARSHALL","0310","70118","","","","91898"
"849 - NEWGATE NORTH","0849","70028","","","","91899"
"115 - WYTHE","0115","70110","","","","91900"
"403 - EAGLE ROCK","0403","70011","","","","91901"
"502 - PENN FOREST","0502","70076","","","","91902"
"602 - ROYAL OAK WEST","0602","70082","","","","91903"
"201 - COURT HOUSE","0201","70004","","","","91904"
"006 - WARD SIX","0006","70102","","","","91905"
"126 - BONNIE BRAE","0126","70028","","","","91906"
"026 - TWENTY-SIX","0026","70123","","","","91907"
"078 - INDIAN LAKES","0078","70129","","","","91908"
"718 - PINE RIDGE","0718","70028","","","","91909"
"410 - MOORELAND","0410","70045","","","","91910"
"414 - CRENSHAW","0414","70020","","","","91911"
"085 - UPTON","0085","70129","","","","91912"
"426 - GREENSPRING","0426","70028","","","","91913"
"103 - BERKELEY C","0103","70049","","","","91914"
"203 - HODGESVILLE","0203","70032","","","","91915"
"134 - UNIVERSITY","0134","70028","","","","91916"
"108 - THOMAS","0108","70110","","","","91917"
"410 - MOUNTAIN VIEW","0410","70072","","","","91918"
"701 - HIGH POINT","0701","70093","","","","91919"
"102 - EPES","0102","70118","","","","91920"
"013 - GLEN CARLYN","0013","70006","","","","91921"
"401 - FOREST ELEMENTARY SCHOOL","0401","70009","","","","91922"
"106 - HARROWGATE","0106","70020","","","","91923"
"422 - VAN DORN","0422","70028","","","","91924"
"310 - MOUNTAIN VIEW","0310","70057","","","","91925"
"601 - HUDDLE","0601","70096","","","","91926"
"401 - WEST LOVETTSVILLE","0401","70057","","","","91927"
"507 - PRETLOW","0507","70119","","","","91928"
"403 - CENTER","0403","70043","","","","91929"
"237 - MCNAIR","0237","70028","","","","91930"
"005 - BARCROFT","0005","70006","","","","91931"
"302 - TANNERS CREEK","0302","70119","","","","91932"
"709 - MOSBY","0709","70028","","","","91933"
"314 - RIVER","0314","70118","","","","91934"
"201 - CALLANDS","0201","70068","","","","91935"
"108 - ECOFF","0108","70020","","","","91936"
"205 - SILVER LAKE","0205","70078","","","","91937"
"603   EVERGREEN","0603","70096","","","","91938"
"621 - DOMINION TRAIL","0621","70057","","","","91939"
"204 - PRECINCT B-4","0204","70060","","","","91940"
"406 - BEAVERDAM CREEK","0406","70044","","","","91941"
"802 - MELFA","0802","70000","","","","91942"
"002 - MATOAKA","0002","70131","","","","91943"
"131 - EAGLE VIEW","0131","70028","","","","91944"
"002 - NORTH","0002","70109","","","","91945"
"602 - TANGIER","0602","70000","","","","91946"
"617 - LORTON","0617","70028","","","","91947"
"022 - NORFOLK HIGHLANDS","0022","70100","","","","91948"
"405 - CALE","0405","70001","","","","91949"
"026 - RALEIGH COURT 2","0026","70128","","","","91950"
"401 - DINWIDDIE","0401","70026","","","","91951"
"201 - MAURY SCHOOL","0201","70098","","","","91952"
"077 - BROOKWOOD","0077","70129","","","","91953"
"402 - FOUR EAST","0402","70065","","","","91954"
"303 - THREE HUNDRED THREE","0303","70127","","","","91955"
"001 - WARD ONE","0001","70102","","","","91956"
"515 - SANDSTON","0515","70045","","","","91957"
"215 - SUBURBAN PARK","0215","70119","","","","91958"
"333 - SALONA #2","0333","70028","","","","91959"
"104 - SLIDING HILL","0104","70044","","","","91960"
"012 - WILLIAMSON ROAD 3","0012","70128","","","","91961"
"915 - VIRGINIA RUN","0915","70028","","","","91962"
"205 - JEFFERSON PARK","0205","70071","","","","91963"
"824 - ORANGE","0824","70028","","","","91964"
"028 - THALIA","0028","70129","","","","91965"
"409 - PIONEER","0409","70028","","","","91966"
"201 - EAST LURAY","0201","70066","","","","91967"
"201 - ATLANTIC","0201","70000","","","","91968"
"101 - CHILDREY","0101","70043","","","","91969"
"203 - AGUDAS ACHIM SYNAGOGUE","0203","70098","","","","91970"
"703 - FERRY ROAD","0703","70068","","","","91971"
"704 - RICHARDSVILLE","0704","70023","","","","91972"
"202 - EDOM","0202","70078","","","","91973"
"023 - WESTOVER","0023","70006","","","","91974"
"503 - TOBACCOVILLE","0503","70069","","","","91975"
"503 - MANVILLE","0503","70080","","","","91976"
"027 - RALEIGH COURT 3","0027","70128","","","","91977"
"201 - POWHATAN STATION","0201","70069","","","","91978"
"412 - INGLESIDE","0412","70119","","","","91979"
"402 - PLEASANT GROVE","0402","70055","","","","91980"
"036 - GREAT BRIDGE BAPTIST CHURCH","0036","70100","","","","91981"
"030 - GLEBE","0030","70006","","","","91982"
"313 - UNION CHAPEL","0313","70119","","","","91983"
"314 - CABIN BRANCH","0314","70072","","","","91984"
"047 - GREEN SEA","0047","70100","","","","91985"
"208 - TWO HUNDRED EIGHT","0208","70127","","","","91986"
"703 - FAIRVIEW","0703","70084","","","","91987"
"402 - BERKLEY","0402","70119","","","","91988"
"104 - COLLEGE","0104","70085","","","","91989"
"310 - KIRBY","0310","70028","","","","91990"
"301 - ETTRICK","0301","70020","","","","91991"
"210 - OAK HILL","0210","70044","","","","91992"
"002 - EASTERN","0002","70122","","","","91993"
"729 - NOTTOWAY","0729","70028","","","","91994"
"021 - FELLOWSHIP","0021","70100","","","","91995"
"848 - FAIR OAKS","0848","70028","","","","91996"
"302 - MCGUIRES STORE","0302","70022","","","","91997"
"504 - STUDLEY","0504","70044","","","","91998"
"028 - CLAREMONT","0028","70006","","","","91999"
"503 - CAVE SPRING","0503","70076","","","","92000"
"401 - WHITE POST","0401","70021","","","","92001"
"614 - RIVERSIDE","0614","70028","","","","92002"
"701 - WOODLANDS","0701","70085","","","","92003"
"007- SEVEN","0007","70123","","","","92004"
"001 - CENTRAL","0001","70122","","","","92005"
"705 - FOREST GROVE","0705","70057","","","","92006"
"125 - SIGNAL HILL","0125","70028","","","","92007"
"507 - CHINN","0507","70072","","","","92008"
"202 - GREENBACKVILLE","0202","70000","","","","92009"
"402 - ALUMNI HALL","0402","70099","","","","92010"
"424 - HUNTLEY","0424","70028","","","","92011"
"116 - WAKEFIELD","0116","70028","","","","92012"
"302 - LIBERTY","0302","70067","","","","92013"
"501 - NUMBER FIVE","0501","70003","","","","92014"
"305 - COUNTRY GREEN","0305","70001","","","","92015"
"818 - BROAD RUN","0818","70057","","","","92016"
"102 - URBANNA","0102","70059","","","","92017"
"202 - BULL","0202","70013","","","","92018"
"301 - CURDSVILLE","0301","70014","","","","92019"
"601 - COURTLAND","0601","70083","","","","92020"
"409 - CLARKES GAP","0409","70057","","","","92021"
"902 - BUFFALO SPRINGS","0902","70035","","","","92022"
"919 - GREEN TRAILS","0919","70028","","","","92023"
"233 - NORTH POINT","0233","70028","","","","92024"
"301 - WARD THREE","0301","70112","","","","92025"
"102 - HARDY VOL FIRE CO","0102","70009","","","","92026"
"106 - RUGBY","0106","70040","","","","92027"
"603 - COOPERS COVE","0603","70032","","","","92028"
"603 - HURRICANE","0603","70013","","","","92029"
"401 - HARBOUR POINTE","0401","70020","","","","92030"
"104 - FALLS MILLS","0104","70091","","","","92031"
"204 - JACOBS","0204","70020","","","","92032"
"017 - SEVENTEEN","0017","70123","","","","92033"
"101 - QUEENS LAKE","0101","70097","","","","92034"
"404 - RAVEN","0404","70091","","","","92035"
"101 - ONE WEST","0101","70065","","","","92036"
"604 - BROWNSVILLE","0604","70001","","","","92037"
"014 - WARD FOURTEEN","0014","70102","","","","92038"
"115 - STAPLES MILL","0115","70045","","","","92039"
"102 - ROCKY RUN","0102","70026","","","","92040"
"202 - SEDDON","0202","70010","","","","92041"
"003 - THREE","0003","70104","","","","92042"
"106 - HERMITAGE","0106","70045","","","","92043"
"109 - WINDSOR","0109","70118","","","","92044"
"806 - EIGHT HUNDRED SIX","0806","70127","","","","92045"
"202 - BURLINGTON","0202","70076","","","","92046"
"301 - CEDAR BLUFF","0301","70091","","","","92047"
"301 - CLEAR BROOK","0301","70033","","","","92048"
"032 - THIRTY-TWO","0032","70123","","","","92049"
"202 - SUTHERLAND","0202","70026","","","","92050"
"405 - ORISKANY","0405","70011","","","","92051"
"203 - BELMONT","0203","70045","","","","92052"
"502 - CEDAR FORK","0502","70045","","","","92053"
"104 - TITUSTOWN ","0104","70119","","","","92054"
"112 - SMITH","0112","70110","","","","92055"
"403 - LONGVIEW","0403","70048","","","","92056"
"502 - WASSONA","0502","70082","","","","92057"
"203 - WEYERS CAVE","0203","70007","","","","92058"
"403 - SOUTHSIDE","0403","70107","","","","92059"
"401 - CENTRAL","0401","70027","","","","92060"
"404 - DEERFIELD","0404","70007","","","","92061"
"038 - BAILEY CREEK","0038","70100","","","","92062"
"301 - PRECINCT 3-1","0301","70063","","","","92063"
"029 - HOLLAND","0029","70129","","","","92064"
"202 - SCHUYLER","0202","70061","","","","92065"
"206 - CHINQUAPIN PARK RECREATION CTR","0206","70098","","","","92066"
"404 - BLACK CREEK","0404","70044","","","","92067"
"310 - FOREST PARK","0310","70072","","","","92068"
"601 - SIXTH WARD FIRST PRECINCT","0601","70121","","","","92069"
"404 - SOUTH VINTON","0404","70076","","","","92070"
"042 - SHIRLINGTON","0042","70006","","","","92071"
"312 - SPRINGFIELD","0312","70045","","","","92072"
"813 - SELDENS LANDING","0813","70057","","","","92073"
"201 - SECOND WARD FIRST PRECINCT","0201","70121","","","","92074"
"034 - BLACKWATER","0034","70129","","","","92075"
"501 - FIVE HUNDRED ONE","0501","70127","","","","92076"
"503 - ROCKBRIDGE BATHS","0503","70077","","","","92077"
"202 - KENTWOOD","0202","70062","","","","92078"
"219 - RANDOLPH","0219","70045","","","","92079"
"001 - FIRST WARD","0001","70088","","","","92080"
"502 - FIVE NORTH","0502","70065","","","","92081"
"626 - SARATOGA","0626","70028","","","","92082"
"011 - EAST FALLS CHURCH","0011","70006","","","","92083"
"070 - CORPORATE LANDING","0070","70129","","","","92084"
"504 - WHITE HILL","0504","70007","","","","92085"
"202 - CARROLLTON","0202","70048","","","","92086"
"702 - CONTRARY","0702","70013","","","","92087"
"501 - KESWICK","0501","70001","","","","92088"
"001 - DEAN","0001","70115","","","","92089"
"054 - CROMWELL","0054","70129","","","","92090"
"030 - THIRTY","0030","70123","","","","92091"
"113 - ONE HUNDRED THIRTEEN","0113","70127","","","","92092"
"601 - CROZET","0601","70001","","","","92093"
"052 - HOMESTEAD","0052","70129","","","","92094"
"203 - SECOND WARD THIRD PRECINCT","0203","70114","","","","92095"
"103 - UNION BRANCH","0103","70071","","","","92096"
"504 - ROBIOUS","0504","70020","","","","92097"
"303 - CHARLES E BEATLEY LIBRARY","0303","70098","","","","92098"
"503 - BOWMANS","0503","70032","","","","92099"
"214 - SUGARLAND NORTH","0214","70057","","","","92100"
"105 - HARRISON","0105","70071","","","","92101"
"402 - PAINT BANK","0402","70022","","","","92102"
"301 - PRECINCT 3-1","0301","70090","","","","92103"
"102 - ROCKY RUN","0102","70085","","","","92104"
"308 - JEFFERSON","0308","70118","","","","92105"
"509 - LABURNUM","0509","70045","","","","92106"
"503 - RED HOUSE","0503","70017","","","","92107"
"103 - FULKS RUN","0103","70078","","","","92108"
"402 - MAX MEADOWS","0402","70096","","","","92109"
"101 - MT BETHEL","0101","70018","","","","92110"
"502 - CALLAWAY","0502","70032","","","","92111"
"107 - PLAINS","0107","70078","","","","92112"
"301 - FORT DEFIANCE","0301","70007","","","","92113"
"507 - SALISBURY","0507","70020","","","","92114"
"202 - ROSEVILLE","0202","70085","","","","92115"
"504 - ROBERTS D","0504","70049","","","","92116"
"508 - SPRINGWOODS","0508","70072","","","","92117"
"404 - ST. PAUL BAPTIST CHURCH","0404","70009","","","","92118"
"401 - SCOTTSVILLE","0401","70001","","","","92119"
"033 - WESTOVER","0033","70100","","","","92120"
"602 - PEARL SAMPLE","0602","70023","","","","92121"
"061 - CENTERVILLE","0061","70100","","","","92122"
"104 - AGNOR-HURT","0104","70001","","","","92123"
"104 - GLENSIDE","0104","70045","","","","92124"
"413 - POPLAR HALLS","0413","70119","","","","92125"
"702 - NEWSOMS","0702","70083","","","","92126"
"004 - FOURTH","0004","70101","","","","92127"
"101 - BRIDLE CREEK","0101","70040","","","","92128"
"030 - WASENA","0030","70128","","","","92129"
"201 - PRECINCT 2-1","0201","70106","","","","92130"
"208 - HIDENWOOD","0208","70118","","","","92131"
"901 - PAINTER","0901","70000","","","","92132"
"406 - SMOKETREE","0406","70020","","","","92133"
"401 - PRECINCT 4-A","0401","70042","","","","92134"
"705 - SOUTH ANNA","0705","70044","","","","92135"
"121 - TOWN HALL","0121","70057","","","","92136"
"505 - GLEN FOREST","0505","70028","","","","92137"
"101 - ASHLAND","0101","70044","","","","92138"
"601 - CLINCHPORT","0601","70080","","","","92139"
"202 - AZALEA","0202","70045","","","","92140"
"043 - ARLINGTON MILL","0043","70006","","","","92141"
"417 - TUCKAHOE","0417","70045","","","","92142"
"501 - BAYVIEW","0501","70119","","","","92143"
"501 - SOUTH HILL","0501","70035","","","","92144"
"709 - FREEDOM","0709","70072","","","","92145"
"406 - HAYFIELD","0406","70028","","","","92146"
"502 - CLOVERDALE","0502","70011","","","","92147"
"402 - BROWNS STORE","0402","70023","","","","92148"
"210 - MACHEN","0210","70110","","","","92149"
"609 - MARLAN","0609","70028","","","","92150"
"101 - ROCKFISH","0101","70061","","","","92151"
"501 - PRECINCT 5-1","0501","70063","","","","92152"
"217 - SOUTH BANK","0217","70057","","","","92153"
"201 - GATES","0201","70020","","","","92154"
"201 - STONY CREEK","0201","70087","","","","92155"
"101 - PRECINCT 1-1","0101","70094","","","","92156"
"105 - FAIRVIEW","0105","70028","","","","92157"
"203 - GLADESBORO","0203","70018","","","","92158"
"501 - COTTON HILL","0501","70076","","","","92159"
"102 - BLACKEY","0102","70013","","","","92160"
"603 - GODWIN","0603","70072","","","","92161"
"305 - EL NIDO","0305","70028","","","","92162"
"006 - ALANTON","0006","70129","","","","92163"
"207 - LAMBERT'S POINT","0207","70119","","","","92164"
"601 - SALEM","0601","70084","","","","92165"
"202 - FRYING PAN","0202","70025","","","","92166"
"201 - VIRGINIA AVENUE","0201","70132","","","","92167"
"412 - FOUR HUNDRED TWELVE","0412","70127","","","","92168"
"301 - GIVENS & REYNOLDS STORE","0301","70022","","","","92169"
"602 - HILLCREST","0602","70046","","","","92170"
"503 - POST OAK","0503","70084","","","","92171"
"304 - CHURCHVILLE FIRE STATION","0304","70007","","","","92172"
"218 - UNIVERSITY CENTER","0218","70057","","","","92173"
"019 - JOLLIFF","0019","70100","","","","92174"
"621 - GROSVENOR","0621","70028","","","","92175"
"601 - BOONES MILL","0601","70032","","","","92176"
"303 - CHURCHILL","0303","70028","","","","92177"
"302 - GOOCHLAND COURT HOUSE 2","0302","70039","","","","92178"
"102 - TIP TOP","0102","70091","","","","92179"
"301 - PRECINCT 3-1","0301","70019","","","","92180"
"201 - BOYDTON","0201","70035","","","","92181"
"306 - LINDENWOOD","0306","70119","","","","92182"
"014 - GRASSFIELD","0014","70100","","","","92183"
"211 - NASH","0211","70020","","","","92184"
"009 - WARD NINE","0009","70102","","","","92185"
"202 - DOLLY ANN","0202","70002","","","","92186"
"616 - EAGLE RIDGE","0616","70057","","","","92187"
"101 - SUBLETTS","0101","70069","","","","92188"
"404 - OAKWOOD","0404","70013","","","","92189"
"302 - WOODWAY","0302","70056","","","","92190"
"401 - PRECINCT 4-1","0401","70106","","","","92191"
"304 - THREE HUNDRED FOUR","0304","70127","","","","92192"
"101 - SURRY","0101","70086","","","","92193"
"403 - PRECINCT D-3","0403","70060","","","","92194"
"202 - SECOND WARD SECOND PRECINCT","0202","70114","","","","92195"
"506 - BOONSBORO RURITAN CLUB","0506","70009","","","","92196"
"205 - SAUNDERS VOL FIRE CO","0205","70009","","","","92197"
"101 - MOCCASIN","0101","70079","","","","92198"
"502 - OCCOQUAN","0502","70072","","","","92199"
"518 - MIDLOTHIAN NORTH","0518","70020","","","","92200"
"003 - WARD THREE","0003","70102","","","","92201"
"022 - TWENTY-TWO","0022","70123","","","","92202"
"821 - LANSDOWNE","0821","70057","","","","92203"
"042 - BRANDON","0042","70129","","","","92204"
"037 - BRIDGETOWN","0037","70100","","","","92205"
"501 - CULLEN","0501","70017","","","","92206"
"304 - SNOWVILLE","0304","70073","","","","92207"
"418 - WELBORNE","0418","70045","","","","92208"
"226 - WOLFTRAP","0226","70028","","","","92209"
"003 - THIRD WARD","0003","70088","","","","92210"
"204 - BODY CAMP ELEM SCHOOL","0204","70009","","","","92211"
"602 - CHATHAM","0602","70085","","","","92212"
"921 - DEER PARK","0921","70028","","","","92213"
"502 - DAMASCUS","0502","70093","","","","92214"
"701 - ADWOLFE","0701","70082","","","","92215"
"209 - SALEM CHURCH","0209","70020","","","","92216"
"201 - RUCKERSVILLE","0201","70041","","","","92217"
"301 - COURTHOUSE","0301","70030","","","","92218"
"413 - FAIRFIELD","0413","70028","","","","92219"
"301 - BRACEY","0301","70035","","","","92220"
"101 - WARM SPRINGS","0101","70008","","","","92221"
"505 - BON AIR","0505","70020","","","","92222"
"406 - GODWIN","0406","70045","","","","92223"
"101 - ELYDALE","0101","70056","","","","92224"
"238 - CAMERON GLEN","0238","70028","","","","92225"
"403 - WATERLOO","0403","70029","","","","92226"
"056 - GREEN TREE","0056","70100","","","","92227"
"801 - BURKE","0801","70028","","","","92228"
"721 - MERRIFIELD","0721","70028","","","","92229"
"002 - CONEHURST","0002","70125","","","","92230"
"106 - GREEN HILL","0106","70076","","","","92231"
"037 - GARDEN CITY","0037","70128","","","","92232"
"403 - ST PAUL","0403","70095","","","","92233"
"211 - CHRYSLER MUSEUM","0211","70119","","","","92234"
"402 - KING'S STORE","0402","70012","","","","92235"
"102 - DRIVER","0102","70107","","","","92236"
"302 - PATRICK HENRY REC CENTER","0302","70098","","","","92237"
"016 - WARD SIXTEEN","0016","70102","","","","92238"
"601 - LAKESIDE","0601","70107","","","","92239"
"109 - PHENIX","0109","70110","","","","92240"
"501 - SHENANDOAH","0501","70066","","","","92241"
