"precinct_split_id","electoral_district_id"
"100430","60130"
"100431","60026"
"100431","60056"
"100432","60056"
"100432","60065"
"100432","60074"
"100433","60038"
"100433","60056"
"100433","60138"
"100434","60056"
"100434","60121"
"100435","60056"
"100435","60128"
"100435","60130"
"100436","60026"
"100436","60056"
"100437","60056"
"100437","60110"
"100438","60056"
"100438","60133"
"100439","60014"
"100439","60056"
"100440","60038"
"100440","60056"
"100441","60038"
"100441","60056"
"100442","60014"
"100442","60056"
"100443","60056"
"100443","60109"
"100443","60133"
"100444","60026"
"100444","60056"
"100444","60099"
"100445","60038"
"100445","60056"
"100445","60121"
"100446","60030"
"100446","60044"
"100446","60056"
"100446","60130"
"100446","60143"
"100447","60056"
"100447","60067"
"100448","60056"
"100448","60107"
"100448","60121"
"100449","60056"
"100449","60121"
"100450","60044"
"100450","60056"
"100451","60056"
"100451","60110"
"100452","60056"
"100452","60128"
"100452","60130"
"100453","60056"
"100453","60067"
"100454","60056"
"100454","60138"
"100455","60038"
"100455","60056"
"100456","60038"
"100456","60056"
"100457","60056"
"100457","60110"
"100457","60133"
"100458","60038"
"100458","60056"
"100458","60138"
"100459","60014"
"100459","60056"
"100459","60121"
"100460","60056"
"100460","60067"
"100461","60056"
"100461","60110"
"100462","60056"
"100462","60064"
"100462","60110"
"100463","60056"
"100463","60121"
"100463","60138"
"100464","60056"
"100464","60074"
"100465","60056"
"100465","60121"
"100466","60038"
"100466","60056"
"100467","60014"
"100467","60056"
"100467","60121"
"100468","60038"
"100468","60056"
"100469","60056"
"100469","60138"
"100470","60056"
"100470","60110"
"100471","60026"
"100471","60056"
"100471","60099"
"100472","60056"
"100472","60138"
"100473","60014"
"100473","60056"
"100474","60038"
"100474","60056"
"100474","60138"
"100475","60014"
"100475","60056"
"100476","60044"
"100476","60056"
"100476","60132"
"100476","60143"
"100477","60038"
"100477","60056"
"100478","60056"
"100478","60074"
"100478","60138"
"100479","60056"
"100479","60067"
"100480","60056"
"100480","60133"
"100481","60056"
"100481","60133"
"100482","60056"
"100482","60067"
"100483","60056"
"100483","60067"
"100484","60056"
"100484","60133"
"100485","60056"
"100485","60133"
"100486","60038"
"100486","60056"
"100486","60133"
"100487","60038"
"100487","60056"
"100488","60038"
"100488","60056"
"100489","60056"
"100489","60110"
"100490","60044"
"100490","60056"
"100490","60132"
"100491","60056"
"100491","60110"
"100492","60056"
"100492","60121"
"100493","60056"
"100493","60133"
"100494","60026"
"100494","60056"
"100495","60056"
"100495","60074"
"100495","60113"
"100496","60014"
"100496","60028"
"100496","60056"
"100497","60026"
"100497","60056"
"100497","60099"
"100498","60014"
"100498","60056"
"100498","60121"
"100499","60056"
"100499","60067"
"100500","60056"
"100500","60110"
"100501","60056"
"100501","60067"
"100501","60117"
"100502","60044"
"100502","60056"
"100503","60006"
"100503","60056"
"100503","60133"
"100504","60056"
"100504","60068"
"100504","60110"
"100505","60014"
"100505","60044"
"100505","60056"
"100506","60009"
"100506","60056"
"100506","60110"
"100507","60056"
"100507","60067"
"100507","60086"
"100508","60056"
"100508","60074"
"100509","60056"
"100509","60074"
"100510","60044"
"100510","60056"
"100510","60098"
"100511","60038"
"100511","60056"
"100512","60014"
"100512","60056"
"100513","60056"
"100513","60133"
"100514","60056"
"100514","60067"
"100515","60056"
"100515","60133"
"100516","60056"
"100516","60121"
"100517","60026"
"100517","60056"
"100517","60099"
"100518","60014"
"100518","60056"
"100518","60128"
"100519","60056"
"100519","60110"
"100519","60134"
"100520","60056"
"100520","60067"
"100520","60090"
"100521","60056"
"100521","60121"
"100522","60056"
"100522","60067"
"100523","60056"
"100523","60074"
"100523","60138"
"100524","60038"
"100524","60056"
"100525","60056"
"100525","60067"
"100525","60145"
"100526","60056"
"100526","60121"
"100527","60014"
"100527","60056"
"100528","60038"
"100528","60056"
"100528","60067"
"100529","60056"
"100529","60110"
"100530","60056"
"100530","60130"
"100531","60056"
"100531","60138"
"100532","60056"
"100532","60133"
"100533","60056"
"100533","60067"
"100533","60117"
"100534","60001"
"100534","60014"
"100534","60056"
"100534","60067"
"100535","60056"
"100535","60067"
"100536","60056"
"100536","60128"
"100536","60130"
"100537","60056"
"100537","60121"
"100538","60014"
"100538","60056"
"100539","60056"
"100539","60067"
"100540","60056"
"100540","60121"
"100541","60038"
"100541","60056"
"100542","60024"
"100542","60056"
"100542","60110"
"100543","60056"
"100543","60110"
"100544","60014"
"100544","60056"
"100544","60121"
"100545","60014"
"100545","60056"
"100546","60014"
"100546","60056"
"100546","60128"
"100547","60056"
"100547","60067"
"100548","60056"
"100548","60110"
"100549","60056"
"100549","60067"
"100549","60117"
"100550","60056"
"100550","60130"
"100551","60056"
"100551","60133"
"100552","60056"
"100552","60110"
"100553","60056"
"100553","60110"
"100554","60056"
"100554","60074"
"100555","60044"
"100555","60056"
"100555","60098"
"100556","60056"
"100556","60068"
"100556","60110"
"100557","60044"
"100557","60056"
"100558","60014"
"100558","60056"
"100558","60128"
"100558","60130"
"100559","60056"
"100559","60067"
"100560","60056"
"100560","60130"
"100561","60014"
"100561","60044"
"100561","60056"
"100562","60032"
"100562","60056"
"100562","60057"
"100562","60067"
"100563","60056"
"100563","60130"
"100564","60032"
"100564","60056"
"100564","60057"
"100564","60067"
"100565","60044"
"100565","60056"
"100566","60056"
"100566","60121"
"100567","60056"
"100567","60067"
"100568","60056"
"100568","60133"
"100569","60056"
"100569","60074"
"100569","60138"
"100570","60056"
"100570","60067"
"100571","60014"
"100571","60044"
"100571","60056"
"100572","60044"
"100572","60056"
"100572","60098"
"100573","60026"
"100573","60056"
"100574","60056"
"100574","60067"
"100574","60110"
"100575","60056"
"100575","60067"
"100575","60117"
"100576","60026"
"100576","60056"
"100577","60053"
"100577","60056"
"100577","60130"
"100578","60038"
"100578","60056"
"100579","60026"
"100579","60056"
"100579","60099"
"100580","60021"
"100580","60056"
"100580","60130"
"100581","60034"
"100581","60038"
"100581","60056"
"100582","60014"
"100582","60056"
"100583","60056"
"100583","60067"
"100584","60056"
"100584","60110"
"100585","60056"
"100585","60130"
"100586","60056"
"100586","60121"
"100587","60056"
"100587","60130"
"100588","60056"
"100588","60133"
"100589","60044"
"100589","60056"
"100590","60038"
"100590","60056"
"100591","60014"
"100591","60056"
"100592","60056"
"100592","60138"
"100593","60056"
"100593","60133"
"100594","60026"
"100594","60056"
"100594","60099"
"100595","60014"
"100595","60056"
"100595","60121"
"100596","60056"
"100596","60121"
"100597","60056"
"100597","60133"
"100597","60141"
"100598","60056"
"100598","60067"
"100599","60056"
"100599","60079"
"100599","60130"
"100600","60056"
"100600","60067"
"100601","60056"
"100601","60130"
"100602","60044"
"100602","60056"
"100602","60132"
"100603","60056"
"100603","60112"
"100603","60133"
"100604","60056"
"100604","60074"
"100604","60113"
"100605","60056"
"100605","60133"
"100606","60056"
"100606","60067"
"100606","60117"
"100607","60038"
"100607","60056"
"100607","60138"
"100608","60056"
"100608","60133"
"100609","60056"
"100609","60067"
"100609","60121"
"100610","60056"
"100610","60121"
"100611","60056"
"100611","60067"
"100611","60086"
"100612","60056"
"100612","60121"
"100613","60038"
"100613","60056"
"100614","60026"
"100614","60044"
"100614","60056"
"100615","60056"
"100615","60130"
"100616","60056"
"100616","60138"
"100617","60056"
"100617","60130"
"100618","60056"
"100618","60110"
"100619","60056"
"100619","60110"
"100620","60056"
"100620","60130"
"100621","60014"
"100621","60056"
"100621","60091"
"100622","60056"
"100622","60121"
"100623","60044"
"100623","60056"
"100624","60056"
"100624","60074"
"100625","60014"
"100625","60056"
"100626","60038"
"100626","60056"
"100627","60056"
"100627","60067"
"100628","60056"
"100628","60074"
"100628","60138"
"100629","60026"
"100629","60056"
"100629","60099"
"100630","60056"
"100630","60130"
"100631","60056"
"100631","60074"
"100631","60113"
"100632","60056"
"100632","60110"
"100632","60133"
"100633","60056"
"100633","60074"
"100634","60026"
"100634","60056"
"100635","60044"
"100635","60056"
"100636","60020"
"100636","60056"
"100636","60067"
"100637","60056"
"100637","60128"
"100637","60130"
"100638","60056"
"100638","60109"
"100638","60133"
"100639","60014"
"100639","60056"
"100640","60038"
"100640","60056"
"100640","60138"
"100641","60056"
"100641","60130"
"100642","60056"
"100642","60110"
"100643","60044"
"100643","60056"
"100644","60056"
"100644","60073"
"100644","60110"
"100645","60056"
"100645","60130"
"100646","60056"
"100646","60133"
"100647","60026"
"100647","60056"
"100648","60056"
"100648","60067"
"100649","60026"
"100649","60056"
"100649","60099"
"100650","60014"
"100650","60056"
"100650","60132"
"100651","60056"
"100651","60074"
"100652","60056"
"100652","60121"
"100652","60138"
"100653","60044"
"100653","60056"
"100654","60056"
"100654","60067"
"100655","60026"
"100655","60056"
"100655","60099"
"100656","60056"
"100656","60074"
"100656","60138"
"100657","60056"
"100657","60130"
"100658","60056"
"100658","60074"
"100659","60056"
"100659","60067"
"100659","60117"
"100660","60014"
"100660","60056"
"100661","60056"
"100661","60138"
"100662","60044"
"100662","60056"
"100662","60132"
"100663","60056"
"100663","60121"
"100664","60044"
"100664","60056"
"100664","60130"
"100664","60143"
"100665","60056"
"100665","60110"
"100666","60056"
"100666","60074"
"100667","60038"
"100667","60056"
"100668","60056"
"100668","60067"
"100669","60056"
"100669","60110"
"100670","60038"
"100670","60056"
"100671","60032"
"100671","60056"
"100671","60067"
"100671","60122"
"100672","60056"
"100672","60130"
"100673","60044"
"100673","60056"
"100674","60014"
"100674","60056"
"100675","60038"
"100675","60056"
"100675","60138"
"100676","60038"
"100676","60056"
"100677","60014"
"100677","60056"
"100677","60128"
"100678","60056"
"100678","60067"
"100679","60056"
"100679","60067"
"100679","60110"
"100680","60031"
"100680","60056"
"100680","60130"
"100681","60044"
"100681","60056"
"100681","60098"
"100682","60014"
"100682","60056"
"100683","60044"
"100683","60056"
"100683","60098"
"100684","60056"
"100684","60067"
"100685","60038"
"100685","60056"
"100686","60056"
"100686","60067"
"100687","60014"
"100687","60056"
"100688","60056"
"100688","60121"
"100689","60056"
"100689","60138"
"100690","60056"
"100690","60138"
"100691","60056"
"100691","60138"
"100692","60056"
"100692","60121"
"100693","60056"
"100693","60133"
"100694","60056"
"100694","60121"
"100695","60056"
"100695","60095"
"100695","60130"
"100696","60001"
"100696","60014"
"100696","60056"
"100696","60067"
"100697","60056"
"100697","60138"
"100698","60056"
"100698","60067"
"100698","60117"
"100698","60142"
"100699","60026"
"100699","60056"
"100699","60099"
"100700","60056"
"100700","60110"
"100701","60025"
"100701","60038"
"100701","60056"
"100701","60133"
"100702","60056"
"100702","60133"
"100703","60056"
"100703","60130"
"100704","60044"
"100704","60056"
"100705","60056"
"100705","60110"
"100706","60026"
"100706","60056"
"100707","60056"
"100707","60130"
"100708","60056"
"100708","60074"
"100708","60113"
"100709","60044"
"100709","60056"
"100710","60026"
"100710","60056"
"100711","60032"
"100711","60056"
"100711","60067"
"100712","60056"
"100712","60110"
"100713","60015"
"100713","60056"
"100713","60133"
"100714","60056"
"100714","60074"
"100714","60113"
"100715","60026"
"100715","60056"
"100716","60056"
"100716","60130"
"100717","60014"
"100717","60056"
"100717","60091"
"100718","60044"
"100718","60056"
"100719","60044"
"100719","60056"
"100719","60132"
"100720","60056"
"100720","60130"
"100721","60056"
"100721","60074"
"100722","60056"
"100722","60060"
"100722","60110"
"100723","60056"
