"referendum_id","custom_ballot_id","write_in","image_url","id"
"255000","","no","","25700011"
"255001","","no","","25700021"
"255002","","no","","25700031"
"255003","","no","","25700041"
"","","no","","25700001"
"","","no","","25700051"
"","","no","","25700061"
"","","no","","25700071"
"","","no","","25700081"
"","","no","","25700091"
