precinct_split_id,electoral_district_id
310456090,2080000
31012556,2080000
31038664,2080000
310116609,2080000
31098595,2080000
310216654,2080000
310450191,2080000
310158606,2080000
31038641,2080000
310447446,2080000
31038634,2080000
310116605,2080000
31018570,2080000
31062565,2080000
310158605,2080000
310156599,2080000
310106585,2080000
310190686,2080000
310446137,2080000
310216646,2080000
310190634,2080000
31038663,2080000
310454766,2080000
31032559,2080000
310132593,2080000
310448623,2080000
31062582,2080000
31010587,2080000
31098586,2080000
310156591,2080000
310110581,2080000
31062564,2080000
310455554,2080000
310100595,2080000
310453507,2080000
310216627,2080000
310110577,2080000
310100607,2080000
31012553,2080000
31086605,2080000
31010563,2080000
310446160,2080000
310176594,2080000
310453390,2080000
310200614,2080000
310116618,2080000
31010581,2080000
31062580,2080000
310170591,2080000
310132566,2080000
310156588,2080000
31038671,2080000
310214615,2080000
310110583,2080000
310116616,2080000
31010584,2080000
310448613,2080000
31098610,2080000
310448628,2080000
310198624,2080000
31038607,2080000
31086588,2080000
310190649,2080000
31060610,2080000
31098609,2080000
310445755,2080000
31032554,2080000
310450199,2080000
31012568,2080000
31060598,2080000
310445469,2080000
31054568,2080000
310454099,2080000
310450300,2080000
310214628,2080000
31060599,2080000
31086611,2080000
31018586,2080000
31018588,2080000
31012569,2080000
310446425,2080000
310184608,2080000
310176597,2080000
310184620,2080000
31060634,2080000
31062571,2080000
31010567,2080000
310450308,2080000
310198618,2080000
310184616,2080000
310216655,2080000
310446938,2080000
310200612,2080000
310190645,2080000
310198626,2080000
31070586,2080000
310216649,2080000
310455572,2080000
31018567,2080000
310446128,2080000
31038674,2080000
310448607,2080000
31012549,2080000
310116639,2080000
310448609,2080000
31038631,2080000
310454678,2080000
310454139,2080000
31032567,2080000
310216628,2080000
310449676,2080000
310448619,2080000
31070565,2080000
31032555,2080000
31070589,2080000
310448621,2080000
310158613,2080000
31086607,2080000
31038610,2080000
310170599,2080000
310184626,2080000
31010571,2080000
310170592,2080000
310132573,2080000
310106583,2080000
31086595,2080000
310156606,2080000
31010574,2080000
310216629,2080000
310446123,2080000
310176599,2080000
310184629,2080000
310184624,2080000
310216635,2080000
310190635,2080000
31054579,2080000
310116632,2080000
310116610,2080000
310190685,2080000
31018571,2080000
310184602,2080000
310446119,2080000
310454681,2080000
310184617,2080000
31086620,2080000
31098601,2080000
310116620,2080000
31062563,2080000
31060602,2080000
310449670,2080000
31070585,2080000
31010580,2080000
310448631,2080000
31012558,2080000
31060611,2080000
31010569,2080000
310453402,2080000
310200611,2080000
310114579,2080000
31012555,2080000
31062577,2080000
31038639,2080000
31038632,2080000
31010578,2080000
310132567,2080000
310216639,2080000
310214637,2080000
310446130,2080000
310216618,2080000
31060585,2080000
310132565,2080000
31070572,2080000
310449673,2080000
310453400,2080000
310446154,2080000
31062576,2080000
310216634,2080000
31062566,2080000
31084733,2080000
31012573,2080000
310184606,2080000
31032578,2080000
310448644,2080000
310447946,2080000
31060632,2080000
31086612,2080000
31010596,2080000
31070574,2080000
310453397,2080000
310446112,2080000
310216656,2080000
310190683,2080000
31086598,2080000
310116634,2080000
31018568,2080000
310454133,2080000
31060620,2080000
31010566,2080000
31032560,2080000
310184609,2080000
310447386,2080000
310214634,2080000
310448642,2080000
310214639,2080000
310445226,2080000
310156590,2080000
310158611,2080000
31060600,2080000
31060586,2080000
31010590,2080000
31032568,2080000
31086580,2080000
310454263,2080000
310446923,2080000
310198621,2080000
310114575,2080000
310216632,2080000
31054555,2080000
31060594,2080000
310200618,2080000
310216631,2080000
310214617,2080000
31032574,2080000
310110573,2080000
31038675,2080000
31018581,2080000
310198662,2080000
31098615,2080000
310445649,2080000
310184632,2080000
310445625,2080000
31038624,2080000
31092620,2080000
310448630,2080000
310200619,2080000
31038621,2080000
31012576,2080000
310184619,2080000
310447387,2080000
31094578,2080000
310449260,2080000
310453396,2080000
31060604,2080000
310450307,2080000
310202749,2080000
31098611,2080000
310116624,2080000
310453398,2080000
31038616,2080000
310447394,2080000
310116619,2080000
31060597,2080000
310184604,2080000
31038609,2080000
310447380,2080000
310453389,2080000
310216650,2080000
310198611,2080000
310453395,2080000
310156602,2080000
31080714,2080000
310450189,2080000
31038622,2080000
310448615,2080000
310198617,2080000
310106582,2080000
31038643,2080000
310110579,2080000
310455264,2080000
310445690,2080000
310214614,2080000
31070576,2080000
310448616,2080000
310216647,2080000
310190682,2080000
310190681,2080000
31098608,2080000
310453373,2080000
310156611,2080000
31038615,2080000
31070570,2080000
31038655,2080000
31060627,2080000
31086591,2080000
310176600,2080000
310184631,2080000
31070578,2080000
310454142,2080000
310453405,2080000
310455003,2080000
310447988,2080000
31032557,2080000
31018582,2080000
31054580,2080000
310176591,2080000
310190677,2080000
310447989,2080000
31060589,2080000
310100605,2080000
31098619,2080000
31032563,2080000
310455567,2080000
310454135,2080000
31098616,2080000
31060607,2080000
310158627,2080000
310156597,2080000
310110574,2080000
310453393,2080000
31012565,2080000
310198606,2080000
310116623,2080000
310176598,2080000
310214635,2080000
310446125,2080000
31032580,2080000
310446115,2080000
310158628,2080000
310216626,2080000
31098620,2080000
310216651,2080000
31070571,2080000
310158607,2080000
31018564,2080000
31086606,2080000
31018594,2080000
310190672,2080000
310198622,2080000
310453406,2080000
310200608,2080000
310200622,2080000
310116631,2080000
310116613,2080000
310170590,2080000
310114584,2080000
31038647,2080000
310190668,2080000
310453391,2080000
31012554,2080000
310190654,2080000
310170603,2080000
310448643,2080000
31018559,2080000
310158598,2080000
310156593,2080000
31038644,2080000
310448648,2080000
31038665,2080000
310156592,2080000
310140729,2080000
31012564,2080000
31060630,2080000
31060635,2080000
31062572,2080000
31012550,2080000
31038648,2080000
310132572,2080000
31038676,2080000
310448618,2080000
310184605,2080000
310190659,2080000
31098588,2080000
310447419,2080000
31086592,2080000
310449672,2080000
310216624,2080000
310445939,2080000
310106592,2080000
31038642,2080000
310106591,2080000
310158625,2080000
31032561,2080000
310455017,2080000
31012571,2080000
31032569,2080000
31060590,2080000
310446139,2080000
310450301,2080000
310453401,2080000
310200615,2080000
31038614,2080000
31060591,2080000
31086610,2080000
310214616,2080000
310453459,2080000
310446159,2080000
310158631,2080000
310156600,2080000
31010585,2080000
310190675,2080000
310446121,2080000
31060615,2080000
31018573,2080000
310184623,2080000
310198623,2080000
31086616,2080000
31010595,2080000
310448604,2080000
31038629,2080000
310158626,2080000
310116625,2080000
310454134,2080000
310100592,2080000
310106587,2080000
31018580,2080000
310158602,2080000
310446118,2080000
31086609,2080000
310158678,2080000
31012546,2080000
310116612,2080000
310116615,2080000
31038628,2080000
310445978,2080000
31010598,2080000
310446111,2080000
31060601,2080000
31032573,2080000
310116636,2080000
310446120,2080000
31038611,2080000
310106586,2080000
310455435,2080000
310448603,2080000
31018572,2080000
31086586,2080000
31018591,2080000
31038625,2080000
310116626,2080000
310448608,2080000
310454677,2080000
310449668,2080000
310106588,2080000
31012570,2080000
310455122,2080000
310106597,2080000
31032556,2080000
310158603,2080000
310453408,2080000
31018566,2080000
310110576,2080000
31032581,2080000
310448620,2080000
31098596,2080000
31014582,2080000
310116633,2080000
310190661,2080000
310448647,2080000
310446127,2080000
310447950,2080000
31012559,2080000
31086581,2080000
31012563,2080000
310156598,2080000
310214619,2080000
310184628,2080000
310132570,2080000
31060609,2080000
310198610,2080000
31098597,2080000
310446157,2080000
310176590,2080000
310184607,2080000
310449577,2080000
31070566,2080000
310198609,2080000
31038657,2080000
310448629,2080000
310214638,2080000
310110585,2080000
31010570,2080000
310216617,2080000
31098613,2080000
310158624,2080000
310190678,2080000
310190657,2080000
31060617,2080000
31010564,2080000
31098605,2080000
310445627,2080000
310449674,2080000
310116606,2080000
31086602,2080000
31012560,2080000
31010572,2080000
31060603,2080000
31010579,2080000
31010565,2080000
310448658,2080000
310216625,2080000
310190648,2080000
31038668,2080000
31018569,2080000
310445687,2080000
31022727,2080000
310455265,2080000
31098594,2080000
31010594,2080000
310446132,2080000
310447990,2080000
31032582,2080000
31038646,2080000
31070569,2080000
310450302,2080000
310158630,2080000
310216619,2080000
31038658,2080000
310190643,2080000
310100611,2080000
31012552,2080000
310184622,2080000
310168638,2080000
31012574,2080000
31038636,2080000
310116602,2080000
31018584,2080000
31070587,2080000
31038653,2080000
310116614,2080000
310216620,2080000
310170597,2080000
310450296,2080000
310454144,2080000
310200610,2080000
310446117,2080000
310176593,2080000
310448600,2080000
310447388,2080000
31038613,2080000
310116629,2080000
310216633,2080000
31038660,2080000
31038620,2080000
31018561,2080000
310106595,2080000
31086613,2080000
31038662,2080000
31060584,2080000
31038652,2080000
31038654,2080000
310198614,2080000
310156605,2080000
31054575,2080000
310216652,2080000
310100593,2080000
310158634,2080000
310184621,2080000
310190653,2080000
310216616,2080000
310184627,2080000
310206735,2080000
310190666,2080000
310448641,2080000
310184614,2080000
310158614,2080000
310176595,2080000
310450187,2080000
310110575,2080000
31086594,2080000
310158601,2080000
31012572,2080000
31038627,2080000
31054556,2080000
31038673,2080000
310447381,2080000
310214622,2080000
310100603,2080000
31012577,2080000
31062568,2080000
310116617,2080000
310214636,2080000
31098599,2080000
31070568,2080000
310450303,2080000
310190637,2080000
310190650,2080000
310453374,2080000
310200625,2080000
310116608,2080000
310116601,2080000
310448611,2080000
31038612,2080000
310446138,2080000
31078606,2080000
31078602,2080000
31078605,2080000
310453755,2080000
31078592,2080000
31078604,2080000
31078603,2080000
31078632,2080000
31078593,2080000
31078633,2080000
31082600,2080000
31082606,2080000
31082601,2080000
31082602,2080000
31082593,2080000
310454565,2080000
31082619,2080000
31082616,2080000
31082598,2080000
31082608,2080000
31082612,2080000
31082588,2080000
31082621,2080000
31082620,2080000
31082594,2080000
31082613,2080000
31082625,2080000
31082614,2080000
31082618,2080000
31082585,2080000
31082586,2080000
31082604,2080000
31082617,2080000
31082605,2080000
31082609,2080000
31082584,2080000
31082610,2080000
31082607,2080000
31082603,2080000
31082626,2080000
31082595,2080000
31082587,2080000
31082623,2080000
31082597,2080000
31082583,2080000
31082628,2080000
31082589,2080000
31082590,2080000
31082615,2080000
31084655,2080000
310449799,2080000
31084709,2080000
31084679,2080000
31084665,2080000
31084646,2080000
310448012,2080000
31084664,2080000
31084731,2080000
31084654,2080000
31084662,2080000
31084631,2080000
31084640,2080000
31084657,2080000
31084645,2080000
31084667,2080000
31084668,2080000
31084696,2080000
31084661,2080000
31084676,2080000
31084656,2080000
31084641,2080000
31084680,2080000
31084697,2080000
31084642,2080000
310448013,2080000
31084639,2080000
31084675,2080000
31084666,2080000
310449791,2080000
31084686,2080000
31084685,2080000
31084712,2080000
31084643,2080000
31084647,2080000
310448011,2080000
31084690,2080000
31084648,2080000
31084650,2080000
31084681,2080000
31084687,2080000
31084634,2080000
31084659,2080000
31084644,2080000
31084682,2080000
31084651,2080000
31084688,2080000
31084658,2080000
31084689,2080000
31084660,2080000
31084649,2080000
31084714,2080000
31084691,2080000
31084683,2080000
31084652,2080000
31084692,2080000
31084632,2080000
31084694,2080000
31084637,2080000
31084638,2080000
310449786,2080000
31084673,2080000
310449787,2080000
31084674,2080000
31084693,2080000
31084635,2080000
31084670,2080000
31084695,2080000
31084669,2080000
31088778,2080000
31088767,2080000
31088766,2080000
31088809,2080000
31088773,2080000
31088774,2080000
31088808,2080000
31088817,2080000
31088818,2080000
31088816,2080000
31088834,2080000
31088833,2080000
31088835,2080000
310455063,2080000
31088844,2080000
31088842,2080000
31088843,2080000
31088856,2080000
31088857,2080000
310448492,2080000
31088822,2080000
31088821,2080000
31088732,2080000
31088836,2080000
31088864,2080000
31088865,2080000
31088745,2080000
310448023,2080000
310448024,2080000
31088733,2080000
31088828,2080000
31088747,2080000
31088826,2080000
31088798,2080000
31088799,2080000
31088800,2080000
31088748,2080000
31088827,2080000
31088749,2080000
31088832,2080000
31088750,2080000
31088760,2080000
31088815,2080000
310447515,2080000
31088762,2080000
31088764,2080000
31088763,2080000
31088770,2080000
31088768,2080000
31088769,2080000
31088820,2080000
31088771,2080000
31088819,2080000
31088772,2080000
31088775,2080000
31088829,2080000
310447517,2080000
31088801,2080000
310449632,2080000
31088776,2080000
31088830,2080000
310448117,2080000
31088777,2080000
310448093,2080000
31088782,2080000
31088783,2080000
31088784,2080000
31088785,2080000
31088786,2080000
310448462,2080000
31088788,2080000
31088789,2080000
31088751,2080000
310449864,2080000
31088752,2080000
31088787,2080000
31088790,2080000
31088810,2080000
31088807,2080000
31088791,2080000
31088759,2080000
31088792,2080000
310449865,2080000
31088758,2080000
31088811,2080000
31088757,2080000
31088831,2080000
31088765,2080000
31088793,2080000
31088797,2080000
31088796,2080000
31088795,2080000
31088794,2080000
31088806,2080000
31088802,2080000
31092592,2080000
31092604,2080000
310450196,2080000
31092603,2080000
31092608,2080000
31092606,2080000
31092589,2080000
31092607,2080000
31092613,2080000
310450198,2080000
31092588,2080000
31092593,2080000
31092614,2080000
31092601,2080000
31092594,2080000
31094566,2080000
310102654,2080000
310102658,2080000
310102651,2080000
310102659,2080000
310102650,2080000
310102655,2080000
310102637,2080000
310102660,2080000
310102657,2080000
310102653,2080000
310102636,2080000
310102661,2080000
310102663,2080000
310102667,2080000
310102676,2080000
310102635,2080000
310102674,2080000
310102668,2080000
310102656,2080000
310102672,2080000
310102662,2080000
310102675,2080000
310102671,2080000
310102638,2080000
310102645,2080000
310102673,2080000
310102640,2080000
310102677,2080000
310456216,2080000
310102648,2080000
310456218,2080000
310102643,2080000
310102646,2080000
310456217,2080000
310102641,2080000
310102642,2080000
310102649,2080000
310102647,2080000
310102681,2080000
310102679,2080000
310102666,2080000
310102664,2080000
310102678,2080000
310102639,2080000
310102669,2080000
310102644,2080000
310102670,2080000
310102665,2080000
310104733,2080000
310104751,2080000
310104734,2080000
310104696,2080000
310104697,2080000
310104730,2080000
310104729,2080000
310104752,2080000
310104731,2080000
310104735,2080000
310104699,2080000
310104698,2080000
310104736,2080000
310104737,2080000
310104738,2080000
310453708,2080000
310104704,2080000
310104753,2080000
310455121,2080000
310104755,2080000
310455389,2080000
310104756,2080000
310104754,2080000
310455968,2080000
310104769,2080000
310104768,2080000
310445739,2080000
310104770,2080000
310104767,2080000
310104740,2080000
310447248,2080000
310104742,2080000
310104741,2080000
310104739,2080000
310104771,2080000
310104692,2080000
310104772,2080000
310104702,2080000
310104727,2080000
310104694,2080000
310104690,2080000
310104725,2080000
310104777,2080000
310104676,2080000
310104726,2080000
310104675,2080000
310104693,2080000
310104695,2080000
310104691,2080000
310104778,2080000
310104728,2080000
310104677,2080000
310455119,2080000
310104678,2080000
310104776,2080000
310104780,2080000
310104779,2080000
310104781,2080000
310104782,2080000
310104703,2080000
310104760,2080000
310104701,2080000
310104785,2080000
310104786,2080000
310104708,2080000
310104788,2080000
310104748,2080000
310104789,2080000
310104763,2080000
310104705,2080000
310104746,2080000
310104749,2080000
310104750,2080000
310104787,2080000
310104764,2080000
310104747,2080000
310104723,2080000
310104784,2080000
310104722,2080000
310104759,2080000
310104744,2080000
310104745,2080000
310104766,2080000
310104724,2080000
310104765,2080000
310104743,2080000
310104761,2080000
310104790,2080000
310104791,2080000
310104757,2080000
310104758,2080000
310104783,2080000
310104762,2080000
310104670,2080000
310104773,2080000
310104707,2080000
310104774,2080000
310104775,2080000
310104706,2080000
310104669,2080000
310104700,2080000
310104671,2080000
310104672,2080000
310104673,2080000
310455960,2080000
310104674,2080000
310455963,2080000
310455962,2080000
310455961,2080000
310104793,2080000
310455964,2080000
310455114,2080000
310108619,2080000
310108631,2080000
310108621,2080000
310108622,2080000
310108620,2080000
310108618,2080000
310108633,2080000
310108630,2080000
310108632,2080000
310108641,2080000
310108639,2080000
310108640,2080000
310108613,2080000
310108638,2080000
310108636,2080000
310455421,2080000
310108637,2080000
310108642,2080000
310108635,2080000
310108615,2080000
310108616,2080000
310108614,2080000
310108617,2080000
310108610,2080000
310108647,2080000
310108645,2080000
310455416,2080000
310108603,2080000
310108646,2080000
310108604,2080000
310108609,2080000
310108606,2080000
310108602,2080000
310108648,2080000
310108605,2080000
31020531,2080000
31020527,2080000
31020533,2080000
31020535,2080000
31020532,2080000
31020534,2080000
31020528,2080000
31020536,2080000
31020530,2080000
31020529,2080000
31020537,2080000
310455332,2080000
310112706,2080000
310449437,2080000
310112669,2080000
310112662,2080000
310112664,2080000
310112641,2080000
310112670,2080000
310447393,2080000
310112709,2080000
310112652,2080000
310112704,2080000
310455523,2080000
310112666,2080000
310112645,2080000
310112667,2080000
310446918,2080000
310112644,2080000
310112646,2080000
310112685,2080000
310112686,2080000
310112676,2080000
310112684,2080000
310112694,2080000
310112703,2080000
310112715,2080000
310112705,2080000
310112672,2080000
310453967,2080000
310112661,2080000
310112647,2080000
310112651,2080000
310112708,2080000
310112707,2080000
310112648,2080000
310453968,2080000
310112695,2080000
310112665,2080000
310112693,2080000
310112642,2080000
310112671,2080000
310112713,2080000
310112654,2080000
310112712,2080000
310112674,2080000
310112699,2080000
310112677,2080000
310112692,2080000
310112682,2080000
310112650,2080000
310112675,2080000
310112673,2080000
310112714,2080000
310112701,2080000
310112653,2080000
310448066,2080000
310118601,2080000
310118600,2080000
310118626,2080000
310118608,2080000
310118616,2080000
310118606,2080000
310118609,2080000
310118603,2080000
310448333,2080000
310118618,2080000
310118617,2080000
310118604,2080000
310118605,2080000
310118602,2080000
310118607,2080000
310118610,2080000
310118622,2080000
310448400,2080000
310118624,2080000
310118623,2080000
310118599,2080000
310449805,2080000
310120643,2080000
310120641,2080000
310120645,2080000
310120639,2080000
310120640,2080000
310120644,2080000
310120642,2080000
310120652,2080000
310120651,2080000
310120653,2080000
310120650,2080000
310120624,2080000
310120623,2080000
310120597,2080000
310120598,2080000
310455449,2080000
310120647,2080000
310454210,2080000
310120648,2080000
310120646,2080000
310120649,2080000
310120610,2080000
310120611,2080000
310120612,2080000
310120609,2080000
310120620,2080000
310120621,2080000
310120622,2080000
310120618,2080000
310455441,2080000
310120619,2080000
310123362,2080000
310123363,2080000
310455931,2080000
310445847,2080000
310445844,2080000
310122884,2080000
310456035,2080000
310122889,2080000
310122888,2080000
310122919,2080000
310455610,2080000
310122887,2080000
310455608,2080000
310122891,2080000
310122920,2080000
310445893,2080000
310445884,2080000
310455605,2080000
310122997,2080000
310456051,2080000
310123050,2080000
310455749,2080000
310455685,2080000
310123159,2080000
310123254,2080000
310123156,2080000
310455746,2080000
310455788,2080000
310123158,2080000
310455752,2080000
310123163,2080000
310123255,2080000
310123164,2080000
310455748,2080000
310123157,2080000
310123155,2080000
310456026,2080000
310455747,2080000
310123165,2080000
310454854,2080000
310455745,2080000
310455744,2080000
310123154,2080000
310455684,2080000
310454853,2080000
310453569,2080000
310123162,2080000
310455750,2080000
310456030,2080000
310123064,2080000
310123053,2080000
310123063,2080000
310456014,2080000
310123237,2080000
310454542,2080000
310454758,2080000
310445851,2080000
310455978,2080000
310122909,2080000
310122908,2080000
310122969,2080000
310122962,2080000
310445874,2080000
310445883,2080000
310122878,2080000
310122877,2080000
310123280,2080000
310122918,2080000
310122916,2080000
310122917,2080000
310122923,2080000
310122924,2080000
310123127,2080000
310123128,2080000
310454891,2080000
310454892,2080000
310123016,2080000
310456060,2080000
310455910,2080000
310455654,2080000
310123026,2080000
310455911,2080000
310456017,2080000
310455652,2080000
310455656,2080000
310455655,2080000
310455645,2080000
310123394,2080000
310123017,2080000
310455913,2080000
310455912,2080000
310123398,2080000
310455643,2080000
310455653,2080000
310123061,2080000
310445267,2080000
310123056,2080000
310455201,2080000
310455660,2080000
310123084,2080000
310123180,2080000
310123059,2080000
310454846,2080000
310123060,2080000
310455877,2080000
310123343,2080000
310454925,2080000
310456019,2080000
310456020,2080000
310123344,2080000
310455633,2080000
310455631,2080000
310454926,2080000
310445869,2080000
310122968,2080000
310445870,2080000
310455635,2080000
310445873,2080000
310456034,2080000
310445977,2080000
310122960,2080000
310446065,2080000
310446066,2080000
310454800,2080000
310446073,2080000
310123010,2080000
310456082,2080000
310456078,2080000
310456080,2080000
310122932,2080000
310123236,2080000
310455628,2080000
310455630,2080000
310455044,2080000
310455109,2080000
310122910,2080000
310455842,2080000
310455841,2080000
310123235,2080000
310123233,2080000
310455058,2080000
310123283,2080000
310446403,2080000
310455834,2080000
310123234,2080000
310456211,2080000
310123114,2080000
310454813,2080000
310123117,2080000
310456016,2080000
310123118,2080000
310456053,2080000
310456023,2080000
310123334,2080000
310123272,2080000
310123333,2080000
310455866,2080000
310123275,2080000
310123264,2080000
310123335,2080000
310123274,2080000
310455808,2080000
310454856,2080000
310456001,2080000
310455868,2080000
310123263,2080000
310455867,2080000
310456024,2080000
310455869,2080000
310455820,2080000
310123267,2080000
310455821,2080000
310123266,2080000
310123273,2080000
310123265,2080000
310123012,2080000
310455982,2080000
310455980,2080000
310456015,2080000
310123013,2080000
310123008,2080000
310123007,2080000
310455838,2080000
310455835,2080000
310455836,2080000
310123285,2080000
310454545,2080000
310122929,2080000
310122911,2080000
310455839,2080000
310455837,2080000
310445762,2080000
310122912,2080000
310123129,2080000
310455672,2080000
310445275,2080000
310456032,2080000
310455673,2080000
310455921,2080000
310456031,2080000
310123133,2080000
310123134,2080000
310123132,2080000
310445909,2080000
310123116,2080000
310123124,2080000
310123123,2080000
310455806,2080000
310456117,2080000
310123332,2080000
310455805,2080000
310455070,2080000
310123328,2080000
310455781,2080000
310123331,2080000
310455775,2080000
310455999,2080000
310455917,2080000
310455785,2080000
310455783,2080000
310455778,2080000
310123261,2080000
310455777,2080000
310455784,2080000
310123323,2080000
310454918,2080000
310449203,2080000
310455196,2080000
310455726,2080000
310455986,2080000
310455776,2080000
