"name","number","locality_id","ward","mail_only","ballot_style_image_url","id"
"210 - OAK HILL","0210","70044","","","","90525"
"002 - EASTERN","0002","70122","","","","90526"
"504 - STUDLEY","0504","70044","","","","90527"
"028 - CLAREMONT","0028","70006","","","","90528"
"614 - RIVERSIDE","0614","70028","","","","90529"
"701 - WOODLANDS","0701","70085","","","","90530"
"001 - CENTRAL","0001","70122","","","","90531"
"424 - HUNTLEY","0424","70028","","","","90532"
"102 - URBANNA","0102","70059","","","","90533"
"401 - HARBOUR POINTE","0401","70020","","","","90534"
"101 - QUEENS LAKE","0101","70097","","","","90535"
"101 - ONE WEST","0101","70065","","","","90536"
"115 - STAPLES MILL","0115","70045","","","","90537"
"106 - HERMITAGE","0106","70045","","","","90538"
"806 - EIGHT HUNDRED SIX","0806","70127","","","","90539"
"203 - BELMONT","0203","70045","","","","90540"
"401 - CENTRAL","0401","70027","","","","90541"
"206 - CHINQUAPIN PARK RECREATION CTR","0206","70098","","","","90542"
"404 - BLACK CREEK","0404","70044","","","","90543"
"310 - FOREST PARK","0310","70072","","","","90544"
"042 - SHIRLINGTON","0042","70006","","","","90545"
"312 - SPRINGFIELD","0312","70045","","","","90546"
"501 - FIVE HUNDRED ONE","0501","70127","","","","90547"
"202 - KENTWOOD","0202","70062","","","","90548"
"219 - RANDOLPH","0219","70045","","","","90549"
"502 - FIVE NORTH","0502","70065","","","","90550"
"626 - SARATOGA","0626","70028","","","","90551"
"011 - EAST FALLS CHURCH","0011","70006","","","","90552"
"113 - ONE HUNDRED THIRTEEN","0113","70127","","","","90553"
"504 - ROBIOUS","0504","70020","","","","90554"
"303 - CHARLES E BEATLEY LIBRARY","0303","70098","","","","90555"
"102 - ROCKY RUN","0102","70085","","","","90556"
"507 - SALISBURY","0507","70020","","","","90557"
"202 - ROSEVILLE","0202","70085","","","","90558"
"504 - ROBERTS D","0504","70049","","","","90559"
"508 - SPRINGWOODS","0508","70072","","","","90560"
"602 - PEARL SAMPLE","0602","70023","","","","90561"
"104 - GLENSIDE","0104","70045","","","","90562"
"406 - SMOKETREE","0406","70020","","","","90563"
"705 - SOUTH ANNA","0705","70044","","","","90564"
"505 - GLEN FOREST","0505","70028","","","","90565"
"101 - ASHLAND","0101","70044","","","","90566"
"043 - ARLINGTON MILL","0043","70006","","","","90567"
"417 - TUCKAHOE","0417","70045","","","","90568"
"406 - HAYFIELD","0406","70028","","","","90569"
"402 - BROWNS STORE","0402","70023","","","","90570"
"609 - MARLAN","0609","70028","","","","90571"
"101 - PRECINCT 1-1","0101","70094","","","","90572"
"305 - EL NIDO","0305","70028","","","","90573"
"601 - SALEM","0601","70084","","","","90574"
"412 - FOUR HUNDRED TWELVE","0412","70127","","","","90575"
"503 - POST OAK","0503","70084","","","","90576"
"621 - GROSVENOR","0621","70028","","","","90577"
"302 - GOOCHLAND COURT HOUSE 2","0302","70039","","","","90578"
"304 - THREE HUNDRED FOUR","0304","70127","","","","90579"
"518 - MIDLOTHIAN NORTH","0518","70020","","","","90580"
"418 - WELBORNE","0418","70045","","","","90581"
"602 - CHATHAM","0602","70085","","","","90582"
"413 - FAIRFIELD","0413","70028","","","","90583"
"505 - BON AIR","0505","70020","","","","90584"
"406 - GODWIN","0406","70045","","","","90585"
"302 - PATRICK HENRY REC CENTER","0302","70098","","","","90586"
"310 - TOMAHAWK","0310","70020","","","","90587"
"223 - YELLOW TAVERN","0223","70045","","","","90588"
"812 - EIGHT HUNDRED TWELVE","0812","70127","","","","90589"
"201 - NORTH","0201","70027","","","","90590"
"521 - BROOK HILL","0521","70028","","","","90591"
"203 - TWO HUNDRED THREE","0203","70127","","","","90592"
"810 - EIGHT HUNDRED TEN","0810","70127","","","","90593"
"419 - WEST END","0419","70045","","","","90594"
"607 - HUNTINGTON","0607","70028","","","","90595"
"404 - GOVERNMENT ISLAND","0404","70085","","","","90596"
"401- HARMONY VILLAGE","0401","70059","","","","90597"
"103 - TRAVELERS REST","0103","70084","","","","90598"
"403 - LEE HILL","0403","70084","","","","90599"
"703 - SEVEN HUNDRED THREE","0703","70127","","","","90600"
"201 - PRECINCT 2-1","0201","70075","","","","90601"
"201 - COVENTRY","0201","70097","","","","90602"
"107 - HILLIARD","0107","70045","","","","90603"
"304 - POWHATAN D","0304","70049","","","","90604"
"107 - MT VERNON RECREATION CENTER","0107","70098","","","","90605"
"501 - BAILEYS","0501","70028","","","","90606"
"202 - LOUISA #2","0202","70054","","","","90607"
"501 - PRECINCT 5-1","0501","70075","","","","90608"
"205 - CANTERBURY","0205","70045","","","","90609"
"410 - WAGSTAFF","0410","70020","","","","90610"
"206 - TWO HUNDRED SIX","0206","70127","","","","90611"
"101 - WEST FAIRFAX","0101","70023","","","","90612"
"105 - ONE HUNDRED FIVE","0105","70127","","","","90613"
"726 - MAGARITY","0726","70028","","","","90614"
"506 - GREENFIELD","0506","70020","","","","90615"
"301 - DAHLGREN","0301","70051","","","","90616"
"516 - WEYANOKE","0516","70028","","","","90617"
"413 - RIDGEFIELD","0413","70045","","","","90618"
"502 - CUCKOO","0502","70054","","","","90619"
"402 - CENTERVILLE","0402","70039","","","","90620"
"218 - KILN CREEK","0218","70118","","","","90621"
"402 - COURTHOUSE","0402","70085","","","","90622"
"413 - SHENANDOAH","0413","70020","","","","90623"
"401 - COURTHOUSE","0401","70050","","","","90624"
"302 - ROANES","0302","70038","","","","90625"
"502 - MILFORD","0502","70016","","","","90626"
"509 - FIVE HUNDRED NINE","0509","70127","","","","90627"
"003 - AURORA HILLS","0003","70006","","","","90628"
"501 - ACHILLES","0501","70038","","","","90629"
"603 - SIX HUNDRED THREE","0603","70127","","","","90630"
"402 - YANCEYVILLE","0402","70054","","","","90631"
"404 - FRANCONIA","0404","70028","","","","90632"
"513 - BEAUFONT","0513","70020","","","","90633"
"305 - PATTIE","0305","70072","","","","90634"
"713 - TIMBER LANE","0713","70028","","","","90635"
