"precinct_id","polling_location_id"
"90576","80356"
"90577","80527"
"90578","80133"
"90579","80461"
"90580","80459"
"90581","80119"
"90582","80065"
"90584","80050"
"90585","80444"
"90586","80474"
"90588","80130"
"90589","80121"
"90591","80463"
"90592","80266"
"90593","80177"
"90594","80025"
"90595","80012"
"90596","80512"
"90597","80398"
"90598","80357"
"90599","80263"
"90600","80501"
"90601","80532"
"90602","80111"
"90603","80454"
"90604","80503"
"90605","80346"
"90606","80434"
"90607","80303"
"90608","80506"
"90609","80208"
"90610","80260"
"90611","80315"
"90612","80366"
"90614","80427"
"90615","80013"
"90616","80222"
"90617","80088"
"90619","80409"
"90620","80040"
"90621","80492"
"90622","80525"
"90623","80185"
"90624","80259"
"90625","80150"
"90627","80529"
"90628","80288"
"90630","80244"
"90631","80155"
"90632","80028"
"90633","80036"
"90634","80408"
"90635","80425"
"90638","80210"
