"precinct_split_id","electoral_district_id"
"100432","60000"
"100433","60000"
"100434","60002"
"100435","60000"
"100435","60003"
"100436","60001"
"100437","60000"
"100437","60002"
"100438","60003"
"100439","60003"
"100440","60000"
"100441","60001"
"100442","60000"
"100442","60003"
"100443","60003"
"100444","60001"
"100445","60003"
"100446","60001"
"100447","60003"
"100448","60000"
"100449","60001"
"100450","60000"
"100451","60001"
"100452","60000"
"100453","60003"
"100454","60000"
"100455","60000"
"100456","60001"
"100457","60000"
"100458","60002"
"100459","60002"
"100460","60002"
"100461","60002"
"100462","60002"
"100463","60000"
"100464","60001"
"100465","60000"
"100466","60002"
"100467","60001"
"100468","60002"
"100469","60000"
"100470","60001"
"100471","60000"
"100472","60002"
"100473","60001"
"100474","60000"
"100475","60000"
"100476","60001"
"100477","60002"
"100478","60001"
"100479","60002"
"100480","60001"
"100481","60000"
"100482","60001"
"100483","60000"
"100484","60000"
"100485","60000"
"100486","60002"
"100487","60002"
"100488","60002"
"100489","60000"
"100490","60001"
"100491","60002"
"100492","60001"
"100493","60000"
"100494","60002"
"100495","60000"
"100496","60002"
"100497","60001"
"100498","60002"
"100499","60000"
"100500","60002"
"100501","60002"
"100502","60002"
"100503","60000"
"100504","60002"
"100505","60003"
"100506","60003"
"100507","60002"
"100508","60000"
"100509","60000"
"100510","60001"
"100511","60002"
"100512","60000"
"100513","60001"
"100514","60001"
"100515","60000"
"100516","60002"
"100517","60002"
"100518","60002"
"100519","60002"
"100520","60000"
"100521","60002"
"100522","60002"
"100523","60000"
"100524","60000"
"100525","60001"
"100526","60003"
"100527","60000"
"100527","60002"
"100528","60002"
"100529","60000"
"100529","60002"
"100530","60002"
"100531","60000"
"100531","60002"
"100532","60003"
"100533","60002"
"100534","60000"
"100535","60002"
"100536","60000"
"100537","60000"
"100538","60001"
"100539","60001"
"100540","60002"
"100541","60002"
"100542","60002"
"100543","60002"
"100544","60001"
"100545","60000"
"100546","60001"
"100547","60000"
"100548","60000"
"100548","60003"
"100549","60000"
"100550","60001"
"100551","60000"
"100552","60003"
"100553","60001"
"100554","60000"
"100555","60000"
"100555","60002"
"100556","60000"
"100557","60000"
"100558","60002"
"100559","60001"
"100560","60001"
"100561","60002"
"100562","60000"
"100563","60000"
"100564","60002"
"100565","60000"
"100566","60002"
"100567","60002"
"100568","60000"
"100569","60002"
"100570","60002"
"100571","60002"
"100572","60000"
"100573","60000"
"100574","60002"
"100575","60000"
"100576","60002"
"100577","60000"
"100578","60001"
"100579","60002"
"100580","60000"
"100581","60002"
"100582","60001"
"100583","60000"
"100584","60002"
"100585","60001"
"100586","60000"
"100587","60000"
"100588","60002"
"100589","60002"
"100590","60002"
"100591","60000"
"100592","60002"
"100593","60002"
"100594","60001"
"100595","60001"
"100596","60000"
"100597","60002"
"100598","60000"
"100599","60003"
"100600","60002"
"100601","60001"
"100602","60000"
"100603","60000"
"100604","60001"
"100605","60002"
"100606","60003"
"100607","60002"
"100608","60003"
"100609","60000"
"100610","60001"
"100611","60001"
"100612","60000"
"100612","60003"
"100613","60000"
"100613","60002"
"100614","60000"
"100615","60000"
"100616","60002"
"100617","60000"
"100618","60002"
"100619","60002"
"100620","60000"
"100620","60002"
"100621","60002"
"100622","60000"
"100622","60003"
"100623","60001"
"100624","60002"
"100625","60002"
"100626","60001"
"100627","60000"
"100628","60002"
"100629","60002"
"100630","60000"
"100631","60000"
"100632","60002"
"100633","60001"
"100634","60000"
"100635","60000"
"100636","60001"
"100637","60001"
"100638","60000"
"100638","60003"
"100639","60002"
"100640","60001"
"100641","60002"
"100642","60001"
"100643","60000"
"100644","60002"
"100645","60001"
"100646","60002"
"100647","60000"
"100648","60003"
"100649","60001"
"100650","60000"
"100651","60001"
"100652","60003"
"100653","60002"
"100654","60000"
"100655","60002"
"100656","60000"
"100657","60000"
"100657","60003"
"100658","60002"
"100659","60001"
"100660","60001"
"100661","60000"
"100661","60003"
"100662","60002"
"100663","60001"
"100664","60000"
"100665","60000"
"100666","60000"
"100667","60000"
"100668","60002"
"100669","60001"
"100670","60002"
"100671","60001"
"100672","60002"
"100673","60002"
"100674","60002"
"100675","60002"
"100676","60000"
"100677","60002"
"100678","60003"
"100679","60001"
"100680","60000"
"100681","60002"
"100682","60000"
"100683","60002"
"100684","60000"
"100685","60002"
"100686","60000"
"100687","60002"
"100688","60000"
"100689","60001"
"100690","60000"
"100691","60003"
"100692","60000"
"100693","60002"
"100694","60001"
"100695","60000"
"100695","60003"
"100696","60002"
"100697","60000"
"100698","60002"
"100699","60000"
"100699","60003"
"100700","60001"
"100701","60000"
"100702","60002"
"100703","60003"
"100704","60000"
"100705","60000"
"100705","60003"
"100706","60001"
"100707","60000"
"100708","60002"
"100709","60001"
"100710","60001"
"100711","60001"
"100712","60000"
"100712","60002"
"100713","60002"
"100714","60000"
"100715","60000"
"100716","60000"
"100716","60002"
"100717","60003"
"100718","60002"
"100719","60002"
"100720","60001"
"100721","60002"
"100722","60000"
"100723","60002"
"100724","60002"
"100725","60002"
"100726","60000"
"100727","60001"
"100728","60001"
"100729","60002"
"100730","60003"
"100731","60000"
"100732","60002"
"100733","60003"
"100734","60001"
"100735","60001"
"100736","60000"
"100737","60002"
"100738","60002"
"100739","60000"
"100740","60000"
"100741","60002"
"100742","60001"
"100743","60002"
"100744","60000"
"100745","60002"
"100746","60000"
"100747","60000"
"100747","60003"
"100748","60002"
"100749","60000"
"100750","60000"
"100750","60003"
"100751","60000"
"100752","60000"
"100753","60000"
"100753","60003"
"100754","60002"
"100755","60001"
"100756","60000"
"100757","60000"
"100758","60001"
"100759","60000"
"100760","60001"
"100761","60002"
"100762","60000"
"100763","60000"
