"name","precinct_id","ballot_style_image_url","id"
"0003","90208","","100331"
"0000","90379","","100332"
"0000","90440","","100333"
"0001","90410","","100334"
"0000","90437","","100335"
"0000","90528","","100336"
"0000","90134","","100337"
"0000","90206","","100338"
"0002","90001","","100339"
"0000","90108","","100340"
"0000","90029","","100341"
"0000","90316","","100342"
"0001","90130","","100343"
"0000","90274","","100344"
"0000","90064","","100345"
"0000","90491","","100346"
"0002","90460","","100347"
"0000","90635","","100348"
"0001","90330","","100349"
"0000","90049","","100350"
"0000","90574","","100351"
"0000","90350","","100352"
"0000","90185","","100353"
"0000","90264","","100354"
"0001","90373","","100355"
"0000","90006","","100356"
"0000","90050","","100357"
"0000","90460","","100358"
"0000","90454","","100359"
"0000","90550","","100360"
"0000","90174","","100361"
"0001","90082","","100362"
"0000","90592","","100363"
"0001","90380","","100364"
"0000","90131","","100365"
"0000","90077","","100366"
"0000","90495","","100367"
"0000","90098","","100368"
"0000","90333","","100369"
"0002","90117","","100370"
"0000","90619","","100371"
"0001","90602","","100372"
"0000","90467","","100373"
"2580","90087","","100374"
"0001","90614","","100375"
"0000","90621","","100376"
"0000","90630","","100377"
"0000","90515","","100378"
"0000","90086","","100379"
"0000","90517","","100380"
"0000","90521","","100381"
"2010","90036","","100382"
"0000","90236","","100383"
"0000","90360","","100384"
"0000","90270","","100385"
"0002","90358","","100386"
"0000","90615","","100387"
"0000","90488","","100388"
"0000","90398","","100389"
"0000","90196","","100390"
"0000","90284","","100391"
"0001","90085","","100392"
"0001","90629","","100393"
"0000","90265","","100394"
"0000","90382","","100395"
"0000","90351","","100396"
"0000","90033","","100397"
"0000","90498","","100398"
"0000","90569","","100399"
"0000","90562","","100400"
"0000","90078","","100401"
"0001","90388","","100402"
"0000","90161","","100403"
"0001","90536","","100404"
"0000","90054","","100405"
"0000","90376","","100406"
"0000","90518","","100407"
"0000","90252","","100408"
"0000","90235","","100409"
"0000","90457","","100410"
"0000","90067","","100411"
"0000","90456","","100412"
"0000","90327","","100413"
"0001","90311","","100414"
"0000","90436","","100415"
"0000","90413","","100416"
"0000","90095","","100417"
"0000","90297","","100418"
"0000","90529","","100419"
"0000","90319","","100420"
"0000","90565","","100421"
"0000","90564","","100422"
"0000","90200","","100423"
"0000","90159","","100424"
"0000","90343","","100425"
"0000","90166","","100426"
"0000","90123","","100427"
"0000","90031","","100428"
"0000","90286","","100429"
"0002","90269","","100430"
"0000","90028","","100431"
"0000","90115","","100432"
"0000","90395","","100433"
"0000","90386","","100434"
"0000","90150","","100435"
"0000","90500","","100436"
"0001","90024","","100437"
"0000","90614","","100438"
"0000","90178","","100439"
"0000","90091","","100440"
"0000","90568","","100441"
"0000","90616","","100442"
"0000","90420","","100443"
"0000","90318","","100444"
"0000","90040","","100445"
"0000","90229","","100446"
"0000","90042","","100447"
"0000","90357","","100448"
"0000","90519","","100449"
"0003","90501","","100450"
"0000","90375","","100451"
"0000","90154","","100452"
"0000","90465","","100453"
"0000","90401","","100454"
"0000","90597","","100455"
"0000","90253","","100456"
"0000","90480","","100457"
"0000","90205","","100458"
"0003","90084","","100459"
"0000","90220","","100460"
"0005","90084","","100461"
"0000","90544","","100462"
"0001","90308","","100463"
"0000","90576","","100464"
"0000","90636","","100465"
"0000","90448","","100466"
"0000","90146","","100467"
"0000","90224","","100468"
"0000","90015","","100469"
"0000","90257","","100470"
"0000","90044","","100471"
"0000","90201","","100472"
"0000","90441","","100473"
"0000","90566","","100474"
"0000","90530","","100475"
"0000","90554","","100476"
"0001","90563","","100477"
"0000","90090","","100478"
"0000","90207","","100479"
"0000","90009","","100480"
"0000","90093","","100481"
"0000","90513","","100482"
"0000","90112","","100483"
"0000","90308","","100484"
"0000","90383","","100485"
"0000","90625","","100486"
"0000","90372","","100487"
"0001","90449","","100488"
"0000","90248","","100489"
"0000","90598","","100490"
"0000","90538","","100491"
"0000","90594","","100492"
"0000","90175","","100493"
"0000","90144","","100494"
"0000","90245","","100495"
"0003","90369","","100496"
"0000","90461","","100497"
"0000","90399","","100498"
"0000","90254","","100499"
"0000","90559","","100500"
"0001","90201","","100501"
"0000","90627","","100502"
"0000","90417","","100503"
"0000","90536","","100504"
"0000","90314","","100505"
"0000","90304","","100506"
"0000","90321","","100507"
"0000","90362","","100508"
"0000","90189","","100509"
"0000","90522","","100510"
"0000","90479","","100511"
"0000","90242","","100512"
"0000","90548","","100513"
"0000","90638","","100514"
"0000","90210","","100515"
"0000","90241","","100516"
"0000","90354","","100517"
"0000","90113","","100518"
"0000","90059","","100519"
"0000","90421","","100520"
"0001","90391","","100521"
"0000","90288","","100522"
"0000","90540","","100523"
"0000","90567","","100524"
"0000","90291","","100525"
"0000","90309","","100526"
"0000","90577","","100527"
"0001","90001","","100528"
"0000","90164","","100529"
"0000","90600","","100530"
"0000","90525","","100531"
"0000","90595","","100532"
"0000","90367","","100533"
"1620","90077","","100534"
"0000","90501","","100535"
"0000","90183","","100536"
"0001","90601","","100537"
"0000","90442","","100538"
"0000","90051","","100539"
"0000","90404","","100540"
"0002","90230","","100541"
"0000","90129","","100542"
"0001","90402","","100543"
"0000","90292","","100544"
"0000","90177","","100545"
"0000","90463","","100546"
"0000","90212","","100547"
"0000","90578","","100548"
"0000","90485","","100549"
"0001","90090","","100550"
"0000","90483","","100551"
"0000","90246","","100552"
"0000","90003","","100553"
"0000","90008","","100554"
"0001","90239","","100555"
"0001","90237","","100556"
"0000","90392","","100557"
"0000","90204","","100558"
"0000","90535","","100559"
"0000","90037","","100560"
"0000","90180","","100561"
"0000","90171","","100562"
"0000","90520","","100563"
"0000","90151","","100564"
"0000","90025","","100565"
"0000","90337","","100566"
"0001","90119","","100567"
"0000","90583","","100568"
"0002","90501","","100569"
"0000","90062","","100570"
"2628","90456","","100571"
"0000","90014","","100572"
"0000","90167","","100573"
"1390","90144","","100574"
"0001","90360","","100575"
"0610","90345","","100576"
"0000","90138","","100577"
"0000","90512","","100578"
"0001","90038","","100579"
"0000","90411","","100580"
"0000","90121","","100581"
"0000","90147","","100582"
"0000","90342","","100583"
"0000","90338","","100584"
"0000","90155","","100585"
"0000","90222","","100586"
"0000","90419","","100587"
"0001","90387","","100588"
"0000","90193","","100589"
"0001","90533","","100590"
"0000","90032","","100591"
"0000","90605","","100592"
"0000","90341","","100593"
"0000","90364","","100594"
"0001","90572","","100595"
"0000","90301","","100596"
"0000","90135","","100597"
"0000","90622","","100598"
"0000","90019","","100599"
"0000","90259","","100600"
"0000","90555","","100601"
"0000","90266","","100602"
"0000","90514","","100603"
"0000","90322","","100604"
"0000","90611","","100605"
"0000","90307","","100606"
"0000","90323","","100607"
"0001","90431","","100608"
"0000","90110","","100609"
"0000","90116","","100610"
"0000","90609","","100611"
"0000","90302","","100612"
"0000","90192","","100613"
"0000","90584","","100614"
"0001","90444","","100615"
"0000","90368","","100616"
"0000","90494","","100617"
"0000","90117","","100618"
"0000","90593","","100619"
"0000","90601","","100620"
"0000","90334","","100621"
"0000","90458","","100622"
"0000","90068","","100623"
"0000","90122","","100624"
"0000","90637","","100625"
"0000","90188","","100626"
"0001","90056","","100627"
"0000","90187","","100628"
"0000","90585","","100629"
"0000","90103","","100630"
"0000","90213","","100631"
"0000","90402","","100632"
"0000","90408","","100633"
"0003","90201","","100634"
"0000","90634","","100635"
"0000","90586","","100636"
"0000","90422","","100637"
"0000","90502","","100638"
"0000","90388","","100639"
"0000","90406","","100640"
"0001","90193","","100641"
"0001","90450","","100642"
"0000","90455","","100643"
"0000","90030","","100644"
"0000","90580","","100645"
"0000","90534","","100646"
"0000","90046","","100647"
"0000","90431","","100648"
"0000","90545","","100649"
"0000","90452","","100650"
"0000","90384","","100651"
"0001","90048","","100652"
"0001","90328","","100653"
"0000","90056","","100654"
"0000","90128","","100655"
"0000","90102","","100656"
"0000","90023","","100657"
"0000","90163","","100658"
"0000","90415","","100659"
"0000","90012","","100660"
"0001","90458","","100661"
"0001","90624","","100662"
"0001","90620","","100663"
"0000","90356","","100664"
"0000","90208","","100665"
"0000","90099","","100666"
"0000","90244","","100667"
"0001","90113","","100668"
"0000","90139","","100669"
"0000","90526","","100670"
"0000","90349","","100671"
"0000","90369","","100672"
"0000","90001","","100673"
"0000","90506","","100674"
"0000","90036","","100675"
"0000","90227","","100676"
"0000","90462","","100677"
"0001","90344","","100678"
"0000","90527","","100679"
"0000","90579","","100680"
"0000","90058","","100681"
"0000","90026","","100682"
"0000","90186","","100683"
"0000","90400","","100684"
"0000","90011","","100685"
"0000","90228","","100686"
"0000","90136","","100687"
"0000","90191","","100688"
"0000","90120","","100689"
"0003","90117","","100690"
"0000","90451","","100691"
"0000","90165","","100692"
"0000","90296","","100693"
"0000","90438","","100694"
"0000","90211","","100695"
"0000","90464","","100696"
"0001","90099","","100697"
"0000","90345","","100698"
"0000","90251","","100699"
"0000","90450","","100700"
"0000","90195","","100701"
"0000","90162","","100702"
"0001","90578","","100703"
"0000","90194","","100704"
"0000","90105","","100705"
"0000","90508","","100706"
"0000","90361","","100707"
"0000","90295","","100708"
"0000","90428","","100709"
"0000","90482","","100710"
"0000","90390","","100711"
"0000","90429","","100712"
"0000","90511","","100713"
"0000","90393","","100714"
"0000","90315","","100715"
"0000","90272","","100716"
"0000","90278","","100717"
"0001","90404","","100718"
"0000","90473","","100719"
"0000","90047","","100720"
"0001","90498","","100721"
"0001","90104","","100722"
"0000","90298","","100723"
"0002","90285","","100724"
"0001","90397","","100725"
"0000","90158","","100726"
"0000","90493","","100727"
"0000","90124","","100728"
"0000","90156","","100729"
"0000","90524","","100730"
"0000","90238","","100731"
"0001","90230","","100732"
"0000","90280","","100733"
"0000","90075","","100734"
"0001","90269","","100735"
"0000","90198","","100736"
"0000","90324","","100737"
"0001","90076","","100738"
"0000","90073","","100739"
"0000","90141","","100740"
"0000","90374","","100741"
"0000","90072","","100742"
"0000","90632","","100743"
"0000","90409","","100744"
"0002","90369","","100745"
"0000","90551","","100746"
"0000","90232","","100747"
"0000","90119","","100748"
"0000","90481","","100749"
"0000","90118","","100750"
"0000","90433","","100751"
"0000","90089","","100752"
"0001","90502","","100753"
"0000","90317","","100754"
"0001","90609","","100755"
"0000","90623","","100756"
"0000","90444","","100757"
"0000","90507","","100758"
"0000","90414","","100759"
"0000","90305","","100760"
"0000","90063","","100761"
"0000","90143","","100762"
"0001","90417","","100763"
