"ballot_id","candidate_id","sort_order"
"58","10369",""
"124","10177",""
"228","10703",""
"417","10566",""
"418","10563",""
"252","10758",""
"52","10938",""
"194","10281",""
"258","10234",""
"216","10941",""
"265","10942",""
"68","10638",""
"231","10940",""
"278","10180",""
"77","10937",""
"100","10942",""
"65","10967",""
"145","10330",""
"239","10735",""
"337","10640",""
"374","10437",""
"300","10940",""
"306","10967",""
"22","10939",""
"155","10940",""
"95","10524",""
"341","10936",""
"390","10937",""
"416","10939",""
"389","10940",""
"235","10937",""
"134","10751",""
"156","10137",""
"227","10490",""
"63","10937",""
"217","10938",""
"180","10939",""
"46","10941",""
"25","10376",""
"67","10484",""
"18","10939",""
"73","10967",""
"25","10065",""
"97","10794",""
"101","10939",""
"314","10967",""
"46","10630",""
"336","10942",""
"375","10938",""
"204","10941",""
"4","10516",""
"76","10223",""
"360","10435",""
"382","10937",""
"296","10938",""
"259","10939",""
"381","10940",""
"125","10941",""
"295","10941",""
"143","10466",""
"234","10179",""
"345","10400",""
"152","10940",""
"392","10967",""
"273","10181",""
"312","10939",""
"369","10939",""
"5","10940",""
"43","10940",""
"192","10942",""
"294","10942",""
"229","10248",""
"312","10234",""
"110","10938",""
"335","10940",""
"169","10941",""
"226","10941",""
"281","10321",""
"353","10273",""
"30","10452",""
"188","10941",""
"96","10942",""
"86","10967",""
"217","10418",""
"402","10233",""
"239","10940",""
"67","10372",""
"186","10505",""
"229","10165",""
"382","10938",""
"311","10942",""
"101","10513",""
"257","10937",""
"318","10940",""
"7","10783",""
"83","10644",""
"155","10939",""
"193","10939",""
"12","10571",""
"281","10176",""
"219","10937",""
"336","10937",""
"170","10938",""
"109","10941",""
"197","10255",""
"410","10400",""
"395","10786",""
"28","10449",""
"285","10938",""
"381","10941",""
"262","10937",""
"358","10940",""
"248","10941",""
"68","10117",""
"90","10369",""
"376","10232",""
"399","10938",""
"46","10940",""
"76","10139",""
"127","10233",""
"376","10937",""
"235","10083",""
"290","10317",""
"175","10942",""
"26","10967",""
"149","10479",""
"337","10801",""
"152","10941",""
"229","10260",""
"410","10939",""
"54","10796",""
"291","10468",""
"298","10371",""
"6","10937",""
"102","10940",""
"368","10942",""
"12","10476",""
"239","10128",""
"347","10604",""
"261","10940",""
"345","10941",""
"274","10273",""
"285","10316",""
"331","10415",""
"289","10942",""
"49","10064",""
"266","10941",""
"103","10940",""
"75","10189",""
"132","10559",""
"195","10667",""
"412","10937",""
"206","10938",""
"116","10527",""
"183","10937",""
"126","10938",""
"182","10940",""
"424","10941",""
"12","10355",""
"236","10705",""
"408","10942",""
"36","10720",""
"345","10414",""
"297","10937",""
"44","10191",""
"198","10939",""
"113","10726",""
"291","10506",""
"341","10937",""
"398","10937",""
"73","10938",""
"106","10940",""
"125","10940",""
"55","10713",""
"94","10405",""
"275","10234",""
"303","10342",""
"315","10967",""
"66","10698",""
"166","10324",""
"351","10939",""
"302","10941",""
"68","10941",""
"344","10011",""
"272","10939",""
"421","10941",""
"296","10940",""
"310","10941",""
"91","10844",""
"418","10460",""
"143","10828",""
"322","10407",""
"375","10940",""
"397","10940",""
"231","10941",""
"107","10399",""
"2","10567",""
"102","10427",""
"218","10232",""
"277","10939",""
"107","10938",""
"256","10940",""
"305","10941",""
"76","10246",""
"82","10647",""
"329","10942",""
"224","10947",""
"235","10326",""
"354","10234",""
"45","10967",""
"40","10462",""
"415","10937",""
"160","10940",""
"147","10941",""
"387","10941",""
"67","10695",""
"186","10937",""
"185","10940",""
"342","10941",""
"195","10394",""
"69","10938",""
"267","10941",""
"71","10375",""
"188","10858",""
"264","10940",""
"165","10967",""
"37","10717",""
"269","10939",""
"38","10942",""
"244","10967",""
"27","10941",""
"93","10586",""
"99","10688",""
"386","10467",""
"119","10939",""
"83","10967",""
"75","10239",""
"289","10047",""
"40","10939",""
"189","10939",""
"39","10942",""
"4","10967",""
"82","10108",""
"368","10047",""
"385","10938",""
"384","10941",""
"265","10937",""
"416","10941",""
"52","10942",""
"424","10967",""
"152","10148",""
"153","10104",""
"86","10941",""
"176","10967",""
"105","10390",""
"396","10938",""
"287","10939",""
"137","10466",""
"263","10941",""
"231","10314",""
"256","10902",""
"196","10937",""
"141","10939",""
"195","10940",""
"140","10942",""
"80","10967",""
"355","10967",""
"338","10938",""
"277","10176",""
"53","10939",""
"374","10438",""
"97","10789",""
"375","10382",""
"98","10964",""
"117","10937",""
"276","10967",""
"29","10937",""
"28","10940",""
"247","10192",""
"11","10567",""
"340","10704",""
"108","10937",""
"267","10967",""
"43","10013",""
"55","10732",""
"56","10729",""
"96","10522",""
"273","10872",""
"171","10938",""
"383","10939",""
"409","10941",""
"309","10939",""
"297","10942",""
"44","10951",""
"226","10388",""
"144","10070",""
"20","10937",""
"97","10967",""
"259","10938",""
"77","10941",""
"223","10941",""
"26","10162",""
"140","10486",""
"407","10938",""
"85","10215",""
"132","10939",""
"204","10940",""
"345","10967",""
"153","10009",""
"1","10967",""
"31","10685",""
"333","10937",""
"283","10940",""
"149","10942",""
"273","10967",""
"20","10866",""
"228","10702",""
"49","10204",""
"9","10257",""
"46","10477",""
"112","10566",""
"253","10937",""
"252","10940",""
"146","10106",""
"225","10500",""
"229","10939",""
"228","10942",""
"332","10780",""
"388","10939",""
"218","10942",""
"320","10938",""
"361","10940",""
"140","10752",""
"250","10935",""
"37","10940",""
