"ballot_id","candidate_id","sort_order"
"17700001","1760004",""
"17700001","1760014",""
"17700001","1760015",""
"17700061","1760000",""
"17700061","1760008",""
"17700061","1760013",""
"17700071","1760006",""
"17700071","1760007",""
"17700071","1760016",""
"17700081","1760001",""
"17700081","1760002",""
"17700081","1760012",""
"17700091","1760003",""
"17700091","1760005",""
"17700091","1760011",""
"17700101","1760009",""
"17700101","1760010",""
"17700101","1760017",""
