"referendum_id","custom_ballot_id","write_in","image_url","id"
"465000","","no","","46700011"
"465001","","no","","46700021"
"465002","","no","","46700031"
"","","no","","46700001"
"","","no","","46700041"
"","","no","","46700051"
"","","no","","46700061"
"","","no","","46700071"
"","","no","","46700081"
"","","no","","46700091"
"","","no","","46700101"
