"precinct_split_id","electoral_district_id"
"55551019","1010100000218"
"55551019","1010100000367"
"55551019","1010657"
"55551019","1010775000020"
"555510199","1010100000126"
"555510199","1010100000187"
"555510199","1010100000220"
"555510199","1010100000369"
"555510199","1010500000093"
"5555102","1010100000121"
"5555102","1010100000218"
"5555102","1010100000364"
"5555102","1010134"
"5555102","1010775000027"
"555510213","1010100000140"
"555510213","1010100000187"
"555510213","1010100000220"
"555510213","1010100000369"
"555510213","1010500000093"
"555510246","1010100000126"
"555510246","1010100000187"
"555510246","1010100000220"
"555510246","1010100000369"
"555510246","1010500000096"
"55551025","1010100000059"
"55551025","1010100000181"
"55551025","1010100000218"
"55551025","1010100000367"
"55551025","1010658"
"55551025","1010775000020"
"555510258","1010100000126"
"555510258","1010100000187"
"555510258","1010100000220"
"555510258","1010100000369"
"555510258","1010500000097"
"55551027","1010100000059"
"55551027","1010100000181"
"55551027","1010100000218"
"55551027","1010100000367"
"55551027","1010659"
"55551027","1010775000020"
"555510278","1010100000126"
"555510278","1010100000187"
"555510278","1010100000220"
"555510278","1010100000369"
"555510278","1010500000098"
"5555103","1010100000121"
"5555103","1010100000220"
"5555103","1010100000364"
"5555103","1010135"
"5555103","1010775000028"
"555510303","1010100000126"
"555510303","1010100000187"
"555510303","1010100000220"
"555510303","1010100000369"
"555510303","1010500000099"
"55551032","1010100000075"
"55551032","1010100000181"
"55551032","1010100000218"
"55551032","1010100000367"
"55551032","1010660"
"55551032","1010775000020"
"555510320","1010100000140"
"555510320","1010100000187"
"555510320","1010100000220"
"555510320","1010100000369"
"555510320","1010500000100"
"555510340","1010100000126"
"555510340","1010100000187"
"555510340","1010100000220"
"555510340","1010100000369"
"555510340","1010500000101"
"555510357","1010100000111"
"555510357","1010100000187"
"555510357","1010100000220"
"555510357","1010100000369"
"555510357","1010500000101"
"55551038","1010100000059"
"55551038","1010100000181"
"55551038","1010100000218"
"55551038","1010100000367"
"55551038","1010661"
"55551038","1010775000020"
"5555104","1010100000117"
"5555104","1010100000220"
"5555104","1010100000364"
"5555104","1010136"
"5555104","1010775000029"
"55551043","1010100000075"
"55551043","1010100000181"
"55551043","1010100000218"
"55551043","1010100000367"
"55551043","1010662"
"55551043","1010775000020"
"5555105","1010100000116"
"5555105","1010100000220"
"5555105","1010100000364"
"5555105","1010136"
"5555105","1010775000029"
"5555106","1010100000117"
"5555106","1010100000220"
"5555106","1010100000364"
"5555106","1010138"
"5555106","1010775000029"
"5555107","1010100000118"
"5555107","1010100000220"
"5555107","1010100000364"
"5555107","1010139"
"5555107","1010775000028"
"555510777","1010100000129"
"555510777","1010100000186"
"555510777","1010100000219"
"555510777","1010100000366"
"555510777","10103305"
"555510779","1010100000133"
"555510779","1010100000186"
"555510779","1010100000219"
"555510779","1010100000366"
"555510779","10103306"
"555510785","1010100000129"
"555510785","1010100000186"
"555510785","1010100000219"
"555510785","1010100000366"
"555510785","10103307"
"555510787","1010100000129"
"555510787","1010100000186"
"555510787","1010100000219"
"555510787","1010100000366"
"555510787","10103308"
"555510791","1010100000133"
"555510791","1010100000186"
"555510791","1010100000219"
"555510791","1010100000366"
"555510791","10103308"
"555510795","1010100000133"
"555510795","1010100000186"
"555510795","1010100000219"
"555510795","1010100000366"
"555510795","10103309"
"555510796","1010100000133"
"555510796","1010100000186"
"555510796","1010100000219"
"555510796","1010100000366"
"555510796","10103309"
"555510799","1010100000133"
"555510799","1010100000186"
"555510799","1010100000219"
"555510799","1010100000366"
"555510799","10103314"
"5555108","1010100000118"
"5555108","1010100000220"
"5555108","1010100000364"
"5555108","1010140"
"5555108","1010775000029"
"555510800","1010100000133"
"555510800","1010100000186"
"555510800","1010100000219"
"555510800","1010100000366"
"555510800","10103311"
"555510802","1010100000133"
"555510802","1010100000186"
"555510802","1010100000219"
"555510802","1010100000366"
"555510802","10103311"
"555510808","1010100000133"
"555510808","1010100000186"
"555510808","1010100000219"
"555510808","1010100000366"
"555510808","10103312"
"555510817","1010100000132"
"555510817","1010100000186"
"555510817","1010100000219"
"555510817","1010100000366"
"555510817","10103296"
"555510821","1010100000133"
"555510821","1010100000186"
"555510821","1010100000219"
"555510821","1010100000366"
"555510821","10103296"
"555510824","1010100000133"
"555510824","1010100000186"
"555510824","1010100000219"
"555510824","1010100000366"
"555510824","10103296"
"555510825","1010100000132"
"555510825","1010100000186"
"555510825","1010100000219"
"555510825","1010100000366"
"555510825","10103314"
"555510837","1010100000130"
"555510837","1010100000186"
"555510837","1010100000219"
"555510837","1010100000366"
"555510837","10103317"
"555510843","1010100000130"
"555510843","1010100000186"
"555510843","1010100000219"
"555510843","1010100000366"
"555510843","10103318"
"555510848","1010100000130"
"555510848","1010100000186"
"555510848","1010100000219"
"555510848","1010100000366"
"555510848","10103319"
"555510849","1010100000130"
"555510849","1010100000186"
"555510849","1010100000219"
"555510849","1010100000366"
"555510849","10103319"
"555510855","1010100000133"
"555510855","1010100000186"
"555510855","1010100000219"
"555510855","1010100000366"
"555510855","10103320"
"555510856","1010100000130"
"555510856","1010100000186"
"555510856","1010100000219"
"555510856","1010100000366"
"555510856","10103320"
"555510859","1010100000132"
"555510859","1010100000186"
"555510859","1010100000219"
"555510859","1010100000366"
"555510859","10103321"
"555510861","1010100000133"
"555510861","1010100000186"
"555510861","1010100000219"
"555510861","1010100000366"
"555510861","10103321"
"555510863","1010100000133"
"555510863","1010100000186"
"555510863","1010100000219"
"555510863","1010100000366"
"555510863","10103321"
"555510865","1010100000133"
"555510865","1010100000186"
"555510865","1010100000219"
"555510865","1010100000366"
"555510865","10103321"
"555510867","1010100000133"
"555510867","1010100000186"
"555510867","1010100000219"
"555510867","1010100000366"
"555510867","10103321"
"555510879","1010100000129"
"555510879","1010100000186"
"555510879","1010100000219"
"555510879","1010100000366"
"555510879","10103323"
"555510884","1010100000132"
"555510884","1010100000186"
"555510884","1010100000219"
"555510884","1010100000366"
"555510884","10103296"
"555510891","1010100000133"
"555510891","1010100000186"
"555510891","1010100000219"
"555510891","1010100000366"
"555510891","10103324"
"555510893","1010100000130"
"555510893","1010100000186"
"555510893","1010100000219"
"555510893","1010100000366"
"555510893","10103325"
"555510896","1010100000129"
"555510896","1010100000186"
"555510896","1010100000219"
"555510896","1010100000366"
"555510896","10103326"
"555510899","1010100000133"
"555510899","1010100000186"
"555510899","1010100000219"
"555510899","1010100000366"
"555510899","10103326"
"5555109","1010100000117"
"5555109","1010100000220"
"5555109","1010100000364"
"5555109","1010140"
"5555109","1010775000029"
"555510904","1010100000135"
"555510904","1010100000186"
"555510904","1010100000219"
"555510904","1010100000366"
"555510904","10103327"
"555510908","1010100000133"
"555510908","1010100000186"
"555510908","1010100000219"
"555510908","1010100000366"
"555510908","10103328"
"555510917","1010100000132"
"555510917","1010100000186"
"555510917","1010100000219"
"555510917","1010100000366"
"555510917","10103298"
"555510920","1010100000133"
"555510920","1010100000186"
"555510920","1010100000219"
"555510920","1010100000366"
"555510920","10103298"
"555510922","1010100000132"
"555510922","1010100000186"
"555510922","1010100000219"
"555510922","1010100000366"
"555510922","10103299"
"555510925","1010100000133"
"555510925","1010100000186"
"555510925","1010100000219"
"555510925","1010100000366"
"555510925","10103299"
"555510926","1010100000133"
"555510926","1010100000186"
"555510926","1010100000219"
"555510926","1010100000366"
"555510926","10103299"
"555510928","1010100000133"
"555510928","1010100000186"
"555510928","1010100000219"
"555510928","1010100000366"
"555510928","10103299"
"555510933","1010100000129"
"555510933","1010100000186"
"555510933","1010100000219"
"555510933","1010100000366"
"555510933","10103301"
"555510978","1010100000134"
"555510978","1010100000191"
"555510978","1010100000218"
"555510978","1010100000375"
"555510978","10103351"
"555510980","1010100000134"
"555510980","1010100000191"
"555510980","1010100000218"
"555510980","1010100000375"
"555510980","10103353"
"555510981","1010100000134"
"555510981","1010100000191"
"555510981","1010100000218"
"555510981","1010100000375"
"555510981","10103354"
"555510982","1010100000134"
"555510982","1010100000191"
"555510982","1010100000218"
"555510982","1010100000375"
"555510982","10103353"
"555510983","1010100000134"
"555510983","1010100000191"
"555510983","1010100000218"
"555510983","1010100000375"
"555510983","10103357"
"555510984","1010100000134"
"555510984","1010100000191"
"555510984","1010100000218"
"555510984","1010100000375"
"555510984","10103358"
"555510985","1010100000134"
"555510985","1010100000191"
"555510985","1010100000218"
"555510985","1010100000375"
"555510985","10103359"
"555510986","1010100000134"
"555510986","1010100000191"
"555510986","1010100000218"
"555510986","1010100000375"
"555510986","10103361"
"555510987","1010100000134"
"555510987","1010100000191"
"555510987","1010100000218"
"555510987","1010100000375"
"555510987","10103362"
"555510988","1010100000143"
"555510988","1010100000191"
"555510988","1010100000218"
"555510988","1010100000375"
"555510988","10103364"
"555510989","1010100000143"
"555510989","1010100000191"
"555510989","1010100000218"
"555510989","1010100000375"
"555510989","10103365"
"555510990","1010100000143"
"555510990","1010100000191"
"555510990","1010100000218"
"555510990","1010100000375"
"555510990","10103366"
"555510991","1010100000134"
"555510991","1010100000191"
"555510991","1010100000218"
"555510991","1010100000375"
"555510991","10103368"
"555510993","1010100000134"
"555510993","1010100000191"
"555510993","1010100000218"
"555510993","1010100000375"
"555510993","10103370"
"555511","1010100000119"
"555511","1010100000179"
"555511","1010100000220"
"555511","1010100000364"
"555511","101042"
"5555110","1010100000112"
"5555110","1010100000220"
"5555110","1010100000364"
"5555110","1010142"
"5555110","1010775000029"
"5555111","1010100000122"
"5555111","1010100000220"
"5555111","1010100000364"
"5555111","1010142"
"5555111","1010775000029"
"555511139","1010100000149"
"555511139","1010100000184"
"555511139","1010100000220"
"555511139","1010100000370"
"555511139","10103467"
"555511153","1010100000149"
"555511153","1010100000184"
"555511153","1010100000220"
"555511153","1010100000370"
"555511153","10103468"
"555511166","1010100000149"
"555511166","1010100000184"
"555511166","1010100000220"
"555511166","1010100000370"
"555511166","10103468"
"555511189","1010100000149"
"555511189","1010100000184"
"555511189","1010100000220"
"555511189","1010100000370"
"555511189","10103470"
"555511196","1010100000149"
"555511196","1010100000184"
"555511196","1010100000220"
"555511196","1010100000370"
"555511196","10103471"
"5555112","1010100000118"
"5555112","1010100000179"
"5555112","1010100000220"
"5555112","1010100000364"
"5555112","1010144"
"555511212","1010100000149"
"555511212","1010100000184"
"555511212","1010100000220"
"555511212","1010100000370"
"555511212","10103472"
"555511242","1010100000149"
"555511242","1010100000184"
"555511242","1010100000220"
"555511242","1010100000370"
"555511242","10103473"
"555511247","1010100000149"
"555511247","1010100000184"
"555511247","1010100000220"
"555511247","1010100000370"
"555511247","10103474"
"555511265","1010100000149"
"555511265","1010100000184"
"555511265","1010100000220"
"555511265","1010100000370"
"555511265","10103476"
"555511279","1010100000148"
"555511279","1010100000184"
"555511279","1010100000220"
"555511279","1010100000370"
"555511279","10103477"
"555511295","1010100000149"
"555511295","1010100000184"
"555511295","1010100000220"
"555511295","1010100000370"
"555511295","10103478"
"5555113","1010100000120"
"5555113","1010100000179"
"5555113","1010100000220"
"5555113","1010100000364"
"5555113","1010144"
"555511329","1010100000149"
"555511329","1010100000184"
"555511329","1010100000220"
"555511329","1010100000370"
"555511329","10103481"
"555511343","1010100000148"
"555511343","1010100000184"
"555511343","1010100000220"
"555511343","1010100000370"
"555511343","10103482"
"555511380","1010100000149"
"555511380","1010100000184"
"555511380","1010100000220"
"555511380","1010100000370"
"555511380","10103486"
"555511391","1010100000149"
"555511391","1010100000184"
"555511391","1010100000220"
"555511391","1010100000370"
"555511391","10103487"
"5555114","1010100000118"
"5555114","1010100000179"
"5555114","1010100000220"
"5555114","1010100000364"
"5555114","1010146"
"555511400","1010100000149"
"555511400","1010100000184"
"555511400","1010100000220"
"555511400","1010100000370"
"555511400","10103488"
"555511412","1010100000149"
"555511412","1010100000184"
"555511412","1010100000220"
"555511412","1010100000370"
"555511412","10103489"
"555511455","1010100000156"
"555511455","1010100000182"
"555511455","1010100000221"
"555511455","1010100000359"
"555511455","10103510"
"555511458","1010100000156"
"555511458","1010100000182"
"555511458","1010100000221"
"555511458","1010100000359"
"555511458","10103515"
"55551146","1010100000055"
"55551146","1010100000192"
"55551146","1010100000217"
"55551146","1010100000360"
"55551146","1010590"
"555511461","1010100000156"
"555511461","1010100000182"
"555511461","1010100000221"
"555511461","1010100000359"
"555511461","10103515"
"555511462","1010100000156"
"555511462","1010100000182"
"555511462","1010100000221"
"555511462","1010100000359"
"555511462","10103515"
"555511463","1010100000156"
"555511463","1010100000182"
"555511463","1010100000221"
"555511463","1010100000359"
"555511463","10103515"
"555511466","1010100000156"
"555511466","1010100000182"
"555511466","1010100000221"
"555511466","1010100000359"
"555511466","10103514"
"555511467","1010100000156"
"555511467","1010100000182"
"555511467","1010100000221"
"555511467","1010100000359"
"555511467","10103514"
"555511470","1010100000142"
"555511470","1010100000182"
"555511470","1010100000221"
"555511470","1010100000359"
"555511470","10103514"
"555511473","1010100000156"
"555511473","1010100000182"
"555511473","1010100000221"
"555511473","1010100000359"
"555511473","10103515"
"555511475","1010100000156"
"555511475","1010100000182"
"555511475","1010100000221"
"555511475","1010100000359"
"555511475","10103515"
"555511477","1010100000142"
"555511477","1010100000182"
"555511477","1010100000221"
"555511477","1010100000359"
"555511477","10103517"
"555511478","1010100000142"
"555511478","1010100000182"
"555511478","1010100000221"
"555511478","1010100000359"
"555511478","10103517"
"55551148","1010100000055"
"55551148","1010100000192"
"55551148","1010100000217"
"55551148","1010100000360"
"55551148","1010590"
"555511480","1010100000142"
"555511480","1010100000182"
"555511480","1010100000221"
"555511480","1010100000359"
"555511480","10103517"
"555511482","1010100000142"
"555511482","1010100000182"
"555511482","1010100000221"
"555511482","1010100000359"
"555511482","10103517"
"555511486","1010100000142"
"555511486","1010100000182"
"555511486","1010100000221"
"555511486","1010100000359"
"555511486","10103517"
"55551149","1010100000055"
"55551149","1010100000192"
"55551149","1010100000217"
"55551149","1010100000360"
"55551149","1010590"
"555511490","1010100000142"
"555511490","1010100000182"
"555511490","1010100000221"
"555511490","1010100000359"
"555511490","1010575001858"
"555511491","1010100000142"
"555511491","1010100000182"
"555511491","1010100000221"
"555511491","1010100000359"
"555511491","10103522"
"555511493","1010100000156"
"555511493","1010100000182"
"555511493","1010100000221"
"555511493","1010100000359"
"555511493","10103521"
"555511494","1010100000142"
"555511494","1010100000182"
"555511494","1010100000221"
"555511494","1010100000359"
"555511494","10103521"
"555511495","1010100000142"
"555511495","1010100000182"
"555511495","1010100000221"
"555511495","1010100000359"
"555511495","10103522"
"555511496","1010100000156"
"555511496","1010100000182"
"555511496","1010100000221"
"555511496","1010100000359"
"555511496","10103524"
"555511497","1010100000142"
"555511497","1010100000182"
"555511497","1010100000221"
"555511497","1010100000359"
"555511497","10103524"
"555511498","1010100000142"
"555511498","1010100000182"
"555511498","1010100000221"
"555511498","1010100000359"
"555511498","10103525"
"555511499","1010100000156"
"555511499","1010100000182"
"555511499","1010100000221"
"555511499","1010100000359"
"555511499","10103526"
"5555115","1010100000120"
"5555115","1010100000179"
"5555115","1010100000220"
"5555115","1010100000364"
"5555115","1010146"
"55551150","1010100000055"
"55551150","1010100000192"
"55551150","1010100000217"
"55551150","1010100000360"
"55551150","1010590"
"555511501","1010100000156"
"555511501","1010100000182"
"555511501","1010100000221"
"555511501","1010100000359"
"555511501","10103527"
"555511502","1010100000156"
"555511502","1010100000182"
"555511502","1010100000221"
"555511502","1010100000359"
"555511502","10103531"
"555511503","1010100000156"
"555511503","1010100000182"
"555511503","1010100000221"
"555511503","1010100000359"
"555511503","10103531"
"555511504","1010100000156"
"555511504","1010100000182"
"555511504","1010100000221"
"555511504","1010100000359"
"555511504","10103531"
"555511505","1010100000142"
"555511505","1010100000182"
"555511505","1010100000221"
"555511505","1010100000359"
"555511505","10103531"
"555511506","1010100000156"
"555511506","1010100000182"
"555511506","1010100000221"
"555511506","1010100000359"
"555511506","10103533"
"555511507","1010100000156"
"555511507","1010100000182"
"555511507","1010100000221"
"555511507","1010100000359"
"555511507","10103533"
"555511508","1010100000156"
"555511508","1010100000182"
"555511508","1010100000221"
"555511508","1010100000359"
"555511508","10103533"
"555511509","1010100000156"
"555511509","1010100000182"
"555511509","1010100000221"
"555511509","1010100000359"
"555511509","10103533"
"55551151","1010100000055"
"55551151","1010100000192"
"55551151","1010100000217"
"55551151","1010100000360"
"55551151","1010590"
"555511510","1010100000156"
"555511510","1010100000182"
"555511510","1010100000221"
"555511510","1010100000359"
"555511510","10103533"
"555511512","1010100000156"
"555511512","1010100000182"
"555511512","1010100000221"
"555511512","1010100000359"
"555511512","10103533"
"555511514","1010100000156"
"555511514","1010100000182"
"555511514","1010100000221"
"555511514","1010100000359"
"555511514","10103533"
"555511515","1010100000156"
"555511515","1010100000182"
"555511515","1010100000221"
"555511515","1010100000359"
"555511515","10103533"
"555511516","1010100000156"
"555511516","1010100000182"
"555511516","1010100000221"
"555511516","1010100000359"
"555511516","10103535"
"555511518","1010100000156"
"555511518","1010100000182"
"555511518","1010100000221"
"555511518","1010100000359"
"555511518","10103536"
"55551152","1010100000055"
"55551152","1010100000192"
"55551152","1010100000217"
"55551152","1010100000360"
"55551152","1010590"
"55551153","1010100000055"
"55551153","1010100000192"
"55551153","1010100000217"
"55551153","1010100000360"
"55551153","1010590"
"55551154","1010100000055"
"55551154","1010100000192"
"55551154","1010100000217"
"55551154","1010100000360"
"55551154","1010590"
"55551155","1010100000063"
"55551155","1010100000192"
"55551155","1010100000217"
"55551155","1010100000360"
"55551155","1010591"
"55551156","1010100000063"
"55551156","1010100000192"
"55551156","1010100000217"
"55551156","1010100000360"
"55551156","1010591"
"55551157","1010100000063"
"55551157","1010100000192"
"55551157","1010100000217"
"55551157","1010100000360"
"55551157","1010591"
"55551158","1010100000063"
"55551158","1010100000192"
"55551158","1010100000217"
"55551158","1010100000360"
"55551158","1010591"
"55551159","1010100000063"
"55551159","1010100000192"
"55551159","1010100000217"
"55551159","1010100000360"
"55551159","1010591"
"5555116","1010100000112"
"5555116","1010100000220"
"5555116","1010100000364"
"5555116","1010148"
"5555116","1010775000029"
"55551160","1010100000063"
"55551160","1010100000192"
"55551160","1010100000217"
"55551160","1010100000360"
"55551160","1010592"
"55551161","1010100000055"
"55551161","1010100000192"
"55551161","1010100000217"
"55551161","1010100000360"
"55551161","1010592"
"55551162","1010100000055"
"55551162","1010100000192"
"55551162","1010100000217"
"55551162","1010100000360"
"55551162","1010592"
"55551163","1010100000055"
"55551163","1010100000192"
"55551163","1010100000217"
"55551163","1010100000360"
"55551163","1010592"
"55551164","1010100000055"
"55551164","1010100000192"
"55551164","1010100000217"
"55551164","1010100000360"
"55551164","1010592"
"55551165","1010100000055"
"55551165","1010100000192"
"55551165","1010100000217"
"55551165","1010100000360"
"55551165","1010592"
"55551166","1010100000055"
"55551166","1010100000192"
"55551166","1010100000217"
"55551166","1010100000360"
"55551166","1010592"
"55551167","1010100000055"
"55551167","1010100000192"
"55551167","1010100000217"
"55551167","1010100000360"
"55551167","1010592"
"55551168","1010100000063"
"55551168","1010100000192"
"55551168","1010100000217"
"55551168","1010100000360"
"55551168","1010593"
"55551169","1010100000063"
"55551169","1010100000192"
"55551169","1010100000217"
"55551169","1010100000360"
"55551169","1010593"
"5555117","1010100000122"
"5555117","1010100000220"
"5555117","1010100000364"
"5555117","1010148"
"5555117","1010775000029"
"55551170","1010100000055"
"55551170","1010100000192"
"55551170","1010100000217"
"55551170","1010100000360"
"55551170","1010593"
"55551171","1010100000101"
"55551171","1010100000192"
"55551171","1010100000217"
"55551171","1010100000360"
"55551171","1010593"
"55551172","1010100000063"
"55551172","1010100000192"
"55551172","1010100000217"
"55551172","1010100000360"
"55551172","1010594"
"55551173","1010100000055"
"55551173","1010100000192"
"55551173","1010100000217"
"55551173","1010100000360"
"55551173","1010594"
"55551174","1010100000055"
"55551174","1010100000192"
"55551174","1010100000217"
"55551174","1010100000360"
"55551174","1010595"
"55551175","1010100000055"
"55551175","1010100000192"
"55551175","1010100000217"
"55551175","1010100000360"
"55551175","1010595"
"55551176","1010100000063"
"55551176","1010100000192"
"55551176","1010100000217"
"55551176","1010100000360"
"55551176","1010596"
"55551177","1010100000063"
"55551177","1010100000192"
"55551177","1010100000217"
"55551177","1010100000360"
"55551177","1010596"
"55551178","1010100000063"
"55551178","1010100000192"
"55551178","1010100000217"
"55551178","1010100000360"
"55551178","1010597"
"55551179","1010100000055"
"55551179","1010100000192"
"55551179","1010100000217"
"55551179","1010100000360"
"55551179","1010597"
"5555118","1010100000118"
"5555118","1010100000220"
"5555118","1010100000364"
"5555118","1010148"
"5555118","1010775000029"
"55551180","1010100000055"
"55551180","1010100000192"
"55551180","1010100000217"
"55551180","1010100000360"
"55551180","1010597"
"55551181","1010100000055"
"55551181","1010100000192"
"55551181","1010100000217"
"55551181","1010100000360"
"55551181","1010597"
"55551182","1010100000055"
"55551182","1010100000192"
"55551182","1010100000217"
"55551182","1010100000360"
"55551182","1010597"
"55551183","1010100000055"
"55551183","1010100000192"
"55551183","1010100000217"
"55551183","1010100000360"
"55551183","1010597"
"55551184","1010100000055"
"55551184","1010100000192"
"55551184","1010100000217"
"55551184","1010100000360"
"55551184","1010597"
"55551185","1010100000063"
"55551185","1010100000192"
"55551185","1010100000217"
"55551185","1010100000360"
"55551185","1010598"
"55551186","1010100000055"
"55551186","1010100000192"
"55551186","1010100000217"
"55551186","1010100000360"
"55551186","1010598"
"55551187","1010100000101"
"55551187","1010100000192"
"55551187","1010100000217"
"55551187","1010100000360"
"55551187","1010599"
"5555119","1010100000120"
"5555119","1010100000220"
"5555119","1010100000364"
"5555119","1010151"
"5555119","1010775000029"
"55551194","1010100000055"
"55551194","1010100000192"
"55551194","1010100000217"
"55551194","1010100000360"
"55551194","1010600"
"55551195","1010100000055"
"55551195","1010100000192"
"55551195","1010100000217"
"55551195","1010100000360"
"55551195","1010600"
"55551196","1010100000055"
"55551196","1010100000192"
"55551196","1010100000217"
"55551196","1010100000360"
"55551196","1010600"
"55551197","1010100000101"
"55551197","1010100000192"
"55551197","1010100000217"
"55551197","1010100000360"
"55551197","1010600"
"55551198","1010100000101"
"55551198","1010100000192"
"55551198","1010100000217"
"55551198","1010100000360"
"55551198","1010600"
"55551199","1010100000101"
"55551199","1010100000192"
"55551199","1010100000217"
"55551199","1010100000360"
"55551199","1010600"
"555512","1010100000115"
"555512","1010100000179"
"555512","1010100000220"
"555512","1010100000364"
"555512","101044"
"5555120","1010100000120"
"5555120","1010100000179"
"5555120","1010100000220"
"5555120","1010100000364"
"5555120","1010152"
"55551200","1010100000101"
"55551200","1010100000192"
"55551200","1010100000217"
"55551200","1010100000360"
"55551200","1010600"
"55551201","1010100000055"
"55551201","1010100000192"
"55551201","1010100000217"
"55551201","1010100000360"
"55551201","1010601"
"55551202","1010100000055"
"55551202","1010100000192"
"55551202","1010100000217"
"55551202","1010100000360"
"55551202","1010601"
"55551203","1010100000055"
"55551203","1010100000192"
"55551203","1010100000217"
"55551203","1010100000360"
"55551203","1010601"
"55551204","1010100000101"
"55551204","1010100000192"
"55551204","1010100000217"
"55551204","1010100000360"
"55551204","1010601"
"55551205","1010100000055"
"55551205","1010100000192"
"55551205","1010100000217"
"55551205","1010100000360"
"55551205","1010602"
"55551206","1010100000055"
"55551206","1010100000192"
"55551206","1010100000217"
"55551206","1010100000360"
"55551206","1010602"
"55551207","1010100000055"
"55551207","1010100000192"
"55551207","1010100000217"
"55551207","1010100000360"
"55551207","1010602"
"55551208","1010100000063"
"55551208","1010100000192"
"55551208","1010100000217"
"55551208","1010100000360"
"55551208","1010603"
"55551209","1010100000055"
"55551209","1010100000192"
"55551209","1010100000217"
"55551209","1010100000360"
"55551209","1010603"
"5555121","1010100000122"
"5555121","1010100000179"
"5555121","1010100000220"
"5555121","1010100000364"
"5555121","1010152"
"55551210","1010100000055"
"55551210","1010100000192"
"55551210","1010100000217"
"55551210","1010100000360"
"55551210","1010603"
"55551211","1010100000063"
"55551211","1010100000192"
"55551211","1010100000217"
"55551211","1010100000360"
"55551211","1010604"
"55551212","1010100000063"
"55551212","1010100000192"
"55551212","1010100000217"
"55551212","1010100000360"
"55551212","1010604"
"55551213","1010100000063"
"55551213","1010100000192"
"55551213","1010100000217"
"55551213","1010100000360"
"55551213","1010604"
"55551214","1010100000063"
"55551214","1010100000192"
"55551214","1010100000217"
"55551214","1010100000360"
"55551214","1010604"
"55551215","1010100000055"
"55551215","1010100000192"
"55551215","1010100000217"
"55551215","1010100000360"
"55551215","1010604"
"55551216","1010100000055"
"55551216","1010100000192"
"55551216","1010100000217"
"55551216","1010100000360"
"55551216","1010604"
"55551218","1010100000055"
"55551218","1010100000192"
"55551218","1010100000217"
"55551218","1010100000360"
"55551218","1010605"
"55551219","1010100000055"
"55551219","1010100000192"
"55551219","1010100000217"
"55551219","1010100000360"
"55551219","1010605"
"5555122","1010100000120"
"5555122","1010100000179"
"5555122","1010100000220"
"5555122","1010100000364"
"5555122","1010154"
"55551222","1010100000055"
"55551222","1010100000192"
"55551222","1010100000217"
"55551222","1010100000360"
"55551222","1010606"
"55551223","1010100000055"
"55551223","1010100000192"
"55551223","1010100000217"
"55551223","1010100000360"
"55551223","1010606"
"55551224","1010100000055"
"55551224","1010100000192"
"55551224","1010100000217"
"55551224","1010100000360"
"55551224","1010606"
"555512240","1010100000141"
"555512240","1010100000189"
"555512240","1010100000220"
"555512240","1010100000375"
"555512240","10103670"
