"precinct_id","polling_location_id"
"3687",""
"7019",""
"750000005",""
"7141",""
"1874",""
"3677",""
"3079",""
"1869",""
"7032",""
"3066",""
"6774",""
"3080",""
"6473",""
"3673",""
"7251",""
"7037",""
"5537",""
"3095",""
"7242",""
"7143",""
"3052",""
"6462",""
"5525",""
"5337","13132445"
"7014",""
"6466",""
"6783",""
"7023",""
"5526",""
"1864",""
"3127",""
"7247",""
"7146",""
"1879",""
"3676",""
"3044",""
"5342","13132452"
"7016",""
"1866",""
"6467",""
"6475",""
"7029",""
"3680",""
"3019",""
"3124",""
"3686",""
"3018",""
"6478",""
"750000004",""
"5165",""
"5538",""
"7256",""
"3684",""
"1868",""
"3672",""
"5170",""
"5341","13132450"
"3020",""
"7245",""
"3125",""
"6779",""
"6772",""
"5532",""
"7026",""
"5534",""
"3689",""
"7030",""
"7148",""
"7140",""
"5529",""
"5343","13132453"
"6776",""
"3030",""
"6469",""
"6471",""
"3093",""
"7021",""
"6785",""
"7013",""
"5338","1313775000336"
"7034",""
"3043",""
"7138",""
"6465",""
"5545",""
"3091",""
"6786",""
"3683",""
"3041",""
"7248",""
"1863",""
"7022",""
"7147",""
"3688",""
"6768",""
"3036",""
"3045",""
"7249",""
"5339","1313775000337"
"7135",""
"1865",""
"6470",""
"3089",""
"3128",""
"3681",""
"7040",""
"7145",""
"6463",""
"7257",""
"3048",""
"1878",""
"6474",""
"6773",""
"3675",""
"7035",""
"7136",""
"6468",""
"5531",""
"5544",""
"5167",""
"6784",""
"6781",""
"7243",""
"7144",""
"7252",""
"3674",""
"7033",""
"6461",""
"3671",""
"6472",""
"6464",""
"5348",""
"3096",""
"7027",""
"3081",""
"8563","13134461"
"7255",""
"6476",""
"6787",""
"3685",""
"6780",""
"3670",""
"7137",""
"6769",""
"750000006",""
"3088",""
"3094",""
"7031",""
"3038",""
"7139",""
"1876",""
"7253",""
"8592","13134490"
"5341",""
"5164",""
"3682",""
"1867",""
"7244",""
"575000158",""
"6460",""
"7246",""
"5335",""
"6477",""
"5168",""
"3049",""
"7024",""
"3687",""
"7019",""
"750000005",""
"7141",""
"8547","13134443"
"8602","13134500"
"1874",""
"5339",""
"3677",""
"3079",""
"1869",""
"8601","13134499"
"7032",""
"3066",""
"6774",""
"8608","13134506"
"3080",""
"8580","13134478"
"5337",""
"6473",""
"3673",""
"7251",""
"7037",""
"5537",""
"8590","13134488"
"8606","13134504"
"8555","13134452"
"8585","13134483"
"3095",""
"5333",""
"7242",""
"8591","13134489"
"7143",""
"3052",""
"6462",""
"5525",""
"8579","13134477"
"7014",""
"6466",""
"5344",""
"6783",""
"7023",""
"5526",""
"1864",""
"3127",""
"7247",""
"7146",""
"1879",""
"3676",""
"3044",""
"7016",""
"1866",""
"6467",""
"6475",""
"7029",""
"3680",""
"3019",""
"3124",""
"3686",""
"8581","13134479"
"8576","13134474"
"3018",""
"8557","13134455"
"6478",""
"8553","13134450"
"750000004",""
"5165",""
"5538",""
"7256",""
"3684",""
"1868",""
"3672",""
"5170",""
"8561","13134459"
"8584","13134482"
"3020",""
"7245",""
"3125",""
"5349",""
"6779",""
"6772",""
"5532",""
"7026",""
"5534",""
"8604","13134502"
"3689",""
"7030",""
"7148",""
"7140",""
"5529",""
"775002279","13134458"
"6776",""
"3030",""
"8566","13134464"
"6469",""
"6471",""
"8596","13134494"
"3093",""
"7021",""
"6785",""
"7013",""
"8551","13134447"
"7034",""
"8598","13134496"
"3043",""
"5342",""
"7138",""
"6465",""
"5545",""
"3091",""
"6786",""
"3683",""
"3041",""
"7248",""
"1863",""
"7022",""
"7147",""
"3688",""
"6768",""
"3036",""
"3045",""
"7249",""
"7135",""
"1865",""
"6470",""
"5343",""
"5338",""
"3089",""
"3128",""
"3681",""
"7040",""
"7145",""
"6463",""
"7257",""
"3048",""
"5336",""
"1878",""
"8595","13134493"
"8548","13134444"
"8567","13134465"
"6474",""
"6773",""
"3675",""
"7035",""
"7136",""
"6468",""
"5531",""
"5544",""
"5167",""
"6784",""
"8582","13134480"
"6781",""
"7243",""
"8597","13134495"
"7144",""
"7252",""
"3674",""
"7033",""
"8600","13134498"
"6461",""
"7735",""
"3671",""
"6472",""
"6464",""
"5348",""
"3096",""
"7027",""
"3081",""
"7255",""
"6476",""
"3685",""
"6787",""
"8566",""
"6780",""
"7738","13133644"
"3670",""
"6769",""
"7137",""
"750000006",""
"8600",""
"3088",""
"3094",""
"7031",""
"8584",""
"7733",""
"3038",""
"7139",""
"1876",""
"8602",""
"7253",""
"5341",""
"5164",""
"3682",""
"1867",""
"7244",""
"8547",""
"575000158",""
"7246",""
"6460",""
"5335",""
"8585",""
"8576",""
"5168",""
"6477",""
"3049",""
"8598",""
"7024",""
"8555",""
"7019",""
"3687",""
"750000005",""
"7141",""
"1874",""
"3677",""
"5339",""
"3079",""
"1869",""
"7032",""
"3066",""
"6774",""
"8563",""
"7750",""
"3080",""
"5337",""
"6473",""
"7251",""
"3673",""
"8591",""
"7037",""
"7736",""
"5537",""
"7745",""
"8581",""
"3095",""
"5333",""
"7242",""
"8596",""
"7753",""
"7143",""
"3052",""
"6462",""
"8548",""
"7748",""
"5525",""
"7014",""
"6466",""
"6783",""
"5344",""
"7023",""
"3127",""
"5526",""
"1864",""
"7247",""
"7146",""
"1879",""
"3676",""
"3044",""
"7016",""
"1866",""
"8580",""
"6467",""
"8579",""
"7029",""
"6475",""
"3680",""
"7755",""
"3019",""
"3124",""
"3686",""
"3018",""
"8601",""
"6478",""
"8592",""
"5165",""
"750000004",""
"5538",""
"8551",""
"8567",""
"7256",""
"3684",""
"5170",""
"1868",""
"3672",""
"3020",""
"7245",""
"3125",""
"5349",""
"6779",""
"8606",""
"6772",""
"5532",""
"7026",""
"5534",""
"8553",""
"3689",""
"7030",""
"7148",""
"7140",""
"8561",""
"5529",""
"3030",""
"6776",""
"6469",""
"6471",""
"3093",""
"7021",""
"7746",""
"7013",""
"6785",""
"7034",""
"3043",""
"5342",""
"7138",""
"5545",""
"6465",""
"3091",""
"6786",""
"8608",""
"3041",""
"3683",""
"1863",""
"7248",""
"7022",""
"7147",""
"3688",""
"8595",""
"3036",""
"6768",""
"8557",""
"3045",""
"7249",""
"7135",""
"8604",""
"1865",""
"6470",""
"775002279",""
"3089",""
"5338",""
"5343",""
"3128",""
"3681",""
"7734",""
"7040",""
"7145",""
"6463",""
"3048",""
"7257",""
"8597",""
"8582",""
"5336",""
"1878",""
"6474",""
"7739",""
"6773",""
"3675",""
"7035",""
"7136",""
"6468",""
"5531",""
"5167",""
"5544",""
"6784",""
"6781",""
"7749",""
"7243",""
"7144",""
"7252",""
"3674",""
