"referendum_id","custom_ballot_id","write_in","image_url","id"
"235000","","no","","23700011"
"235001","","no","","23700021"
"235002","","no","","23700031"
"235003","","no","","23700041"
"235004","","no","","23700051"
"235005","","no","","23700061"
"235006","","no","","23700071"
"","","no","","23700001"
"","","no","","23700081"
