id,duplicate_id
546809308,546809270
546809308,546809375
546809383,546809108
547109776,547110080
546809394,546809378
547109988,547109913
547109914,547110023
547109914,547109797
546809209,546809308
546809209,546809270
546809209,546809375
547110124,547109985
547110124,547110135
546809270,546809308
546809270,546809209
546809270,546809375
547110241,547109764
547110241,547110224
546809108,546809383
547110005,547110090
546809106,546809226
546809573,546809651
547110090,547110005
547110023,547109914
547110023,547109797
547109985,547110124
547109985,547110135
547109764,547110241
547109764,547110224
546809226,546809106
547109797,547109914
547109797,547110023
546809378,546809394
546809375,546809308
546809375,546809209
546809375,546809270
547110135,547110124
547110135,547109985
547110103,547110104
547110224,547110241
547110224,547109764
547109913,547109988
547110080,547109776
547110104,547110103
547291666,547291148
547291148,547291666
547298850,547298276
547298276,547298850
547290969,547290968
547290968,547290969
547293049,547293186
547291592,547291824
547291824,547291592
547293186,547293049
546751102,546751005
546750529,546750628
546750628,546750529
546751005,546751102
546750879,546751359
546751359,546750879
546797252,546797198
546797097,546796614
546796614,546797097
546828187,546828654
546828187,546828330
546828187,546828325
546828654,546828187
546828654,546828330
546828654,546828325
546828330,546828187
546828330,546828654
546828330,546828325
546828325,546828187
546828325,546828654
546828325,546828330
546797198,546797252
547165788,547165715
547165715,547165788
546891488,546891183
546891183,546891488
547183254,547183366
547183200,547183475
547183475,547183200
547183366,547183254
546451454,546458751
546451454,546462406
546458751,546451454
546458751,546462406
546462406,546451454
546462406,546458751
546755529,546755412
546755412,546755529
547267407,547267206
547265120,547265132
547267206,547267407
547265132,547265120
546571164,546570899
546570899,546571164
547314043,547313878
547313878,547314043
546776711,546776203
546776446,546776552
546776610,546776207
546776207,546776610
546776552,546776446
546776203,546776711
547291625,547291230
547291230,547291625
547299904,547299114
547299114,547299904
547115108,547114712
547114712,547115108
547293208,547293369
547293369,547293208
547292473,547293012
547293012,547292473
547292329,547293042
547293042,547292329
547156139,547156951
547156951,547156139
546751771,546751774
546750688,546750566
546751774,546751771
546751029,546750700
546750566,546750688
546750700,546751029
546796727,546797527
546797527,546796727
546796805,546797455
546828554,546828221
546828221,546828554
546797455,546796805
546747533,546747303
546747539,546747459
546747648,546747456
546747169,546747218
546747303,546747533
546747325,546747523
546747459,546747539
546747218,546747169
546747456,546747648
546747523,546747325
546755351,546755270
546755270,546755351
547274728,547274435
547274435,547274728
547207280,547206702
547206702,547207280
546776516,546776230
546776959,546776356
546776907,546776864
546776638,546776820
546776230,546776516
546776647,546776212
546776857,546776686
546776356,546776959
546776395,546776227
546776864,546776907
546776872,546776204
546776686,546776857
546776204,546776872
546776227,546776395
546776212,546776647
546776820,546776638
547298956,547299140
547299140,547298956
547125209,547125146
547125146,547125209
547238837,547238406
547238406,547238837
546750501,546751064
546751064,546750501
547227666,547228309
547228309,547227666
546830204,546831068
546830388,546830817
546828253,546828012
546828694,546828783
546830798,546830555
546831068,546830204
546830555,546830798
546830817,546830388
546830924,546830149
546830849,546830715
546828783,546828694
546828012,546828253
546830149,546830924
546830715,546830849
546828606,546828201
546828201,546828606
546797357,546796992
546828411,546828041
546828041,546828411
546796992,546797357
547267102,547267290
547267290,547267102
547274017,547274769
547274405,547274424
547274769,547274017
547274424,547274405
546776981,546776808
546776808,546776981
546828238,546828582
546828582,546828238
546796844,546796575
546828810,546828705
546828183,546828714
546798147,546798182
546798205,546798114
546828489,546828371
546828900,546828441
546798182,546798147
546828441,546828900
546797838,546797731
546828705,546828810
546828371,546828489
546798114,546798205
546828714,546828183
546797731,546797838
546796575,546796844
546500905,546501114
546501114,546500905
547277696,547277794
547277794,547277696
547290629,547290498
547290498,547290629
546472102,546472184
546472184,546472102
547299062,547299690
547299690,547299062
546761252,546761408
